name,scn_name,bus,type,carrier,p_nom,p_nom_extendable,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
79034 load shedding,,79034,,load shedding,88785.0,False,1.0,10000.002966001157,1.0,1,0.0,PQ,88785.0,88785.0
79035 O2,eGon2035,79035,O2,O2,0.0,True,1.0,60.00622083109667,1.0,0,inf,Slack,0.0,0.038172135100470746
79035 load shedding,,79035,,load shedding,88785.0,False,1.0,10000.0018812762,1.0,1,0.0,PQ,88785.0,88785.0
79036 O2,eGon2035,79036,O2,O2,0.0,True,1.0,60.00313813580777,1.0,0,inf,Slack,0.0,0.037464079156805566
79036 load shedding,,79036,,load shedding,88785.0,False,1.0,10000.004691674829,1.0,1,0.0,PQ,88785.0,88785.0
79037 O2,eGon2035,79037,O2,O2,0.0,True,1.0,60.01583405558254,1.0,0,inf,Slack,0.0,0.02885229487871216
79037 load shedding,,79037,,load shedding,88785.0,False,1.0,10000.008949369852,1.0,1,0.0,PQ,88785.0,88785.0
79038 O2,eGon2035,79038,O2,O2,0.0,True,1.0,60.01183425332529,1.0,0,inf,Slack,0.0,0.028123472614705262
79038 load shedding,,79038,,load shedding,88785.0,False,1.0,10000.003543018684,1.0,1,0.0,PQ,88785.0,88785.0
79039 O2,eGon2035,79039,O2,O2,0.0,True,1.0,60.01162311277569,1.0,0,inf,Slack,0.0,0.015784726921306287
79039 load shedding,,79039,,load shedding,88785.0,False,1.0,10000.004528900594,1.0,1,0.0,PQ,88785.0,88785.0
79040 O2,eGon2035,79040,O2,O2,0.0,True,1.0,60.010654081787386,1.0,0,inf,Slack,0.0,0.03108638228408263
79040 load shedding,,79040,,load shedding,88785.0,False,1.0,10000.001486501516,1.0,1,0.0,PQ,88785.0,88785.0
79041 O2,eGon2035,79041,O2,O2,0.0,True,1.0,60.01001743522692,1.0,0,inf,Slack,0.0,0.021628154456103842
79041 load shedding,,79041,,load shedding,88785.0,False,1.0,10000.00495318676,1.0,1,0.0,PQ,88785.0,88785.0
79042 O2,eGon2035,79042,O2,O2,0.0,True,1.0,60.00282412357777,1.0,0,inf,Slack,0.0,0.036196453646216306
79042 load shedding,,79042,,load shedding,88785.0,False,1.0,10000.003764310746,1.0,1,0.0,PQ,88785.0,88785.0
79043 O2,eGon2035,79043,O2,O2,0.0,True,1.0,60.00774290835531,1.0,0,inf,Slack,0.0,0.03537286232577568
79043 load shedding,,79043,,load shedding,88785.0,False,1.0,10000.001608485618,1.0,1,0.0,PQ,88785.0,88785.0
79044 O2,eGon2035,79044,O2,O2,0.0,True,1.0,60.00733941097226,1.0,0,inf,Slack,0.0,0.03355577153055138
79044 load shedding,,79044,,load shedding,88785.0,False,1.0,10000.005667443646,1.0,1,0.0,PQ,88785.0,88785.0
79045 O2,eGon2035,79045,O2,O2,0.0,True,1.0,60.00617404349499,1.0,0,inf,Slack,0.0,0.030342847938955645
