snapshot,converged,error,n_iter
2011-05-17 16:00:00,True,3.420112992813529e-08,3
2011-05-18 02:00:00,True,9.866242294265248e-07,3
2011-05-18 12:00:00,True,6.437289812311064e-08,3
2011-05-18 22:00:00,False,1.504738367635045e+34,100
2011-05-19 08:00:00,False,4.2064300495685535e+36,100
2011-05-19 18:00:00,False,3.661532819065287e+39,100
2011-05-20 04:00:00,False,1.2634454055899358e+40,100
2011-05-20 14:00:00,True,1.5081184301379835e-08,3
2011-05-21 00:00:00,False,5.164307733467296e+35,100
2011-05-21 10:00:00,True,4.0212228213931667e-08,3
2011-05-21 20:00:00,False,5.988432740337373e+35,100
2011-05-22 06:00:00,True,6.38921278550697e-07,3
2011-05-22 16:00:00,True,3.4596808973219595e-08,3
2011-05-23 02:00:00,True,2.715963631771956e-08,4
2011-05-23 12:00:00,True,5.118977242091205e-08,3
2011-05-23 22:00:00,True,4.0834057690730674e-08,3
2011-05-24 08:00:00,True,4.515322871156968e-08,3
2011-05-24 18:00:00,True,2.8040642519044923e-07,3
2011-05-25 04:00:00,True,1.9086125235823204e-08,4
2011-05-25 14:00:00,True,2.1061623556306586e-07,3
2011-05-26 00:00:00,True,3.7975712530169403e-07,3
2011-05-26 10:00:00,True,3.678706450571667e-09,4
2011-05-26 20:00:00,True,3.1901095098874066e-08,3
2011-05-27 06:00:00,True,2.5381473278685007e-07,3
2011-05-27 16:00:00,True,6.486386805448774e-08,3
2011-05-28 02:00:00,True,7.647973916391493e-07,3
2011-05-28 12:00:00,True,4.735102265840396e-08,3
2011-05-28 22:00:00,True,7.253843591083605e-08,3
2011-05-29 08:00:00,True,1.7173068300735395e-08,4
2011-05-29 18:00:00,True,3.086049904510446e-08,3
2011-05-30 04:00:00,False,2.4883195670848388e+16,100
2011-05-30 14:00:00,True,3.638509724623873e-07,3
2011-05-31 00:00:00,True,1.1642846686754638e-08,4
2011-05-31 10:00:00,True,1.3077528393523608e-08,4
2011-05-31 20:00:00,False,6.693371491439451e+32,100
2011-06-01 06:00:00,False,7.195155994791601e+16,100
2011-06-01 16:00:00,True,1.8981673455265025e-08,4
2011-06-02 02:00:00,True,2.0306778480971843e-08,4
2011-06-02 12:00:00,True,2.0393650856931345e-07,3
2011-06-02 22:00:00,True,5.981348749628523e-08,3
2011-06-03 08:00:00,True,3.15169685904948e-08,3
2011-06-03 18:00:00,True,3.159826889032047e-08,3
