name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
48784 H2_underground,eGon2035,48784,H2_underground,0.0,True,909616.153440426,0.0,True,88.17049162164439,1.944943182429168
48785 H2_underground,eGon2035,48785,H2_underground,0.0,True,335281.67198665673,0.0,True,88.17049162164439,1.9080626545899462
48786 H2_underground,eGon2035,48786,H2_underground,0.0,True,233794.57472677072,0.0,True,88.17049162164439,1.8040084307698265
48795 H2_underground,eGon2035,48795,H2_underground,0.0,True,267496.4588335977,0.0,True,88.17049162164439,1.8394673515849513
48796 H2_underground,eGon2035,48796,H2_underground,0.0,True,45186.16924045369,0.0,True,88.17049162164439,1.4190690482447035
48797 H2_underground,eGon2035,48797,H2_underground,0.0,True,47662.01997047466,0.0,True,88.17049162164439,1.4213889184639608
48802 H2_underground,eGon2035,48802,H2_underground,0.0,True,126245.2869518889,0.0,True,88.17049162164439,1.6623942874369697
48810 H2_underground,eGon2035,48810,H2_underground,0.0,True,93225.04318928802,0.0,True,88.17049162164439,1.5723134212531091
48821 H2_underground,eGon2035,48821,H2_underground,0.0,True,86358.88063196329,0.0,True,88.17049162164439,1.5551834543346676
48823 H2_underground,eGon2035,48823,H2_underground,0.0,True,100154.57241838195,0.0,True,88.17049162164439,1.594747762899009
48830 H2_underground,eGon2035,48830,H2_underground,0.0,True,182288.9282703969,0.0,True,88.17049162164439,1.767238165079895
48832 H2_underground,eGon2035,48832,H2_underground,0.0,True,82434.56623916296,0.0,True,88.17049162164439,1.5461651915014951
48836 H2_underground,eGon2035,48836,H2_underground,0.0,True,57967.04336673819,0.0,True,88.17049162164439,1.4478063445452665
48865 H2_underground,eGon2035,48865,H2_underground,0.0,True,403673.51756267523,0.0,True,88.17049162164439,1.9211383697281081
63564 central_heat_store,eGon2035,63564,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7495094894968792
63588 central_heat_store,eGon2035,63588,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,71.47879145984571
63652 central_heat_store,eGon2035,63652,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,41277.230957764
63680 central_heat_store,eGon2035,63680,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7734305562036097
63699 central_heat_store,eGon2035,63699,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,140.74121306887605
63709 central_heat_store,eGon2035,63709,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,25.125116143207933
63782 central_heat_store,eGon2035,63782,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,29.52719006298036
63785 central_heat_store,eGon2035,63785,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,881.2661526689697
63810 central_heat_store,eGon2035,63810,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,959.5944546985215
63927 central_heat_store,eGon2035,63927,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,767.3210982572264
63934 central_heat_store,eGon2035,63934,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,1035.1565285092463
63975 central_heat_store,eGon2035,63975,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,5318.949265607213
64012 central_heat_store,eGon2035,64012,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,72.13621404536137
64017 central_heat_store,eGon2035,64017,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.618550966976727
64018 central_heat_store,eGon2035,64018,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7722055455916177
64019 central_heat_store,eGon2035,64019,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,735.5904903195724
64056 central_heat_store,eGon2035,64056,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,326.36484333173945
64068 central_heat_store,eGon2035,64068,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,35.336520688183086
64072 central_heat_store,eGon2035,64072,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,4.062096726609952
64095 central_heat_store,eGon2035,64095,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.6675763280750413
64111 central_heat_store,eGon2035,64111,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,8.068771476052595
64116 central_heat_store,eGon2035,64116,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,31.22144396590455
64139 central_heat_store,eGon2035,64139,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.8321292750418503
64147 central_heat_store,eGon2035,64147,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.896421038775648
64206 central_heat_store,eGon2035,64206,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.6544372605494315
64255 central_heat_store,eGon2035,64255,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.5062142131549634
64392 central_heat_store,eGon2035,64392,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,48.037150798201374
64407 central_heat_store,eGon2035,64407,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,67.59881830197335
64409 central_heat_store,eGon2035,64409,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,31.60187082455494
64462 central_heat_store,eGon2035,64462,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4493558809531875
64500 central_heat_store,eGon2035,64500,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,68.74943764909237
64517 central_heat_store,eGon2035,64517,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,9688.490525285573
64519 central_heat_store,eGon2035,64519,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.5290157332244707
64560 central_heat_store,eGon2035,64560,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,917.776508053711
64610 central_heat_store,eGon2035,64610,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,36.77383158987858
64614 central_heat_store,eGon2035,64614,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.543639077535646
64622 central_heat_store,eGon2035,64622,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.664191218774491
64627 central_heat_store,eGon2035,64627,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,61.97573704694563
64689 central_heat_store,eGon2035,64689,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,26.132302433851958
64703 central_heat_store,eGon2035,64703,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,52.401790358016626
64749 central_heat_store,eGon2035,64749,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,428.32325244660166
64776 central_heat_store,eGon2035,64776,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,1979.4892965543286
64824 central_heat_store,eGon2035,64824,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,28.217323494397508
64838 central_heat_store,eGon2035,64838,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,64.13359410584661
64873 central_heat_store,eGon2035,64873,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,38.60015674923942
64879 central_heat_store,eGon2035,64879,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4482552736275522
64891 central_heat_store,eGon2035,64891,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,653.1507392904921
64895 central_heat_store,eGon2035,64895,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,12842.165683199713
64937 central_heat_store,eGon2035,64937,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4618105991365367
65001 central_heat_store,eGon2035,65001,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,30.540080076483093
65015 central_heat_store,eGon2035,65015,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3.196325916612124
65022 central_heat_store,eGon2035,65022,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,6586.262388791798
65082 central_heat_store,eGon2035,65082,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4508696635097076
65108 central_heat_store,eGon2035,65108,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.843555994759936
65115 central_heat_store,eGon2035,65115,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3517.6114901531373
65130 central_heat_store,eGon2035,65130,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,25.738007366745936
65148 central_heat_store,eGon2035,65148,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,190.6627836134593
65157 central_heat_store,eGon2035,65157,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,578.5121557324343
65167 central_heat_store,eGon2035,65167,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.926237016602621
65183 central_heat_store,eGon2035,65183,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,61.14686490565542
65195 central_heat_store,eGon2035,65195,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,31.425548082428023
65253 central_heat_store,eGon2035,65253,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4582292650636264
65269 central_heat_store,eGon2035,65269,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.966384772901578
65279 central_heat_store,eGon2035,65279,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3.9369057956940052
65283 central_heat_store,eGon2035,65283,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,25.075327079237766
65356 central_heat_store,eGon2035,65356,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.954709586746483
65392 central_heat_store,eGon2035,65392,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,33.086700783129324
65399 central_heat_store,eGon2035,65399,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4690395406391543
65406 central_heat_store,eGon2035,65406,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7501816372676933
65431 central_heat_store,eGon2035,65431,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7500933845858553
65448 central_heat_store,eGon2035,65448,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.9487935688719116
65454 central_heat_store,eGon2035,65454,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,64.53869995278595
65455 central_heat_store,eGon2035,65455,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3.0245955076301767
65459 central_heat_store,eGon2035,65459,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,226.0785932425949
65499 central_heat_store,eGon2035,65499,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7101005989059956
65507 central_heat_store,eGon2035,65507,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.455132031494102
65510 central_heat_store,eGon2035,65510,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.5155648818454397
65517 central_heat_store,eGon2035,65517,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.915819048761726
65518 central_heat_store,eGon2035,65518,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7778732164387567
65522 central_heat_store,eGon2035,65522,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.477777193013951
65530 central_heat_store,eGon2035,65530,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.486947872640893
65550 central_heat_store,eGon2035,65550,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,25.70776055127363
65583 central_heat_store,eGon2035,65583,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,48.28201348488468
65638 central_heat_store,eGon2035,65638,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.5379943371448257
65649 central_heat_store,eGon2035,65649,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.654959343886113
65659 central_heat_store,eGon2035,65659,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,91.15226131830639
65665 central_heat_store,eGon2035,65665,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3.27005070780484
65674 central_heat_store,eGon2035,65674,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.478591568770775
65699 central_heat_store,eGon2035,65699,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,772.0126968146319
65729 central_heat_store,eGon2035,65729,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.448408091119436
65731 central_heat_store,eGon2035,65731,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.7751313009919922
65736 central_heat_store,eGon2035,65736,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3.3128796273231678
65740 central_heat_store,eGon2035,65740,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.780014409178018
65750 central_heat_store,eGon2035,65750,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.755192846478346
65759 central_heat_store,eGon2035,65759,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,572.6503544133269
65764 central_heat_store,eGon2035,65764,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.4519158743924003
65769 central_heat_store,eGon2035,65769,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,5183.691952538362
65771 central_heat_store,eGon2035,65771,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.899054937134368
65789 central_heat_store,eGon2035,65789,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,226.099739602993
65793 central_heat_store,eGon2035,65793,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,59.71671062869444
65863 central_heat_store,eGon2035,65863,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,54.283021053506125
65868 central_heat_store,eGon2035,65868,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,19663.85133710302
65889 central_heat_store,eGon2035,65889,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,1546.7388488721904
65919 central_heat_store,eGon2035,65919,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,3.3853476943784293
65937 central_heat_store,eGon2035,65937,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,235.0388983936402
65952 central_heat_store,eGon2035,65952,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,71.17166303752808
65960 central_heat_store,eGon2035,65960,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.8542705839806137
65962 central_heat_store,eGon2035,65962,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,152.34983178901078
65964 central_heat_store,eGon2035,65964,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.449239869623151
65977 central_heat_store,eGon2035,65977,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,1295.6051470278067
65985 central_heat_store,eGon2035,65985,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,29.995025307741834
65998 central_heat_store,eGon2035,65998,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2.906245736511111
66057 central_heat_store,eGon2035,66057,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,87082.03426849657
66060 central_heat_store,eGon2035,66060,central_heat_store,0.0,True,inf,0.0,False,36.89527779559939,2901.036478451898
