name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,efficiency,up_time_before,e_nom_max,control,weight,p_nom_opt
75213 solar_thermal_collector,eGon2035,75213,solar_thermal_collector,30.003346580956546,1.0000000000000002,0.010924434760843827,1.0000000000000002,0,inf,PQ,30.003346580956546,30.003346580956546
75214 central_biomass_CHP_heat,eGon2035,75214,central_biomass_CHP_heat,3.131,1.0,0.010528421766763022,1.0,0,inf,Slack,3.131,3.131
75214 load shedding,,75214,load shedding,1436593.0881691608,1.0,10000.004342445684,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75214 solar_thermal_collector,eGon2035,75214,solar_thermal_collector,4.680664958868936,1.0,0.006288718896026303,1.0,0,inf,PQ,4.680664958868936,4.680664958868936
75215 central_biomass_CHP_heat,eGon2035,75215,central_biomass_CHP_heat,2.8890000000000002,0.9999999999999999,0.009831917183690454,0.9999999999999999,0,inf,Slack,2.8890000000000002,2.8890000000000002
75215 load shedding,,75215,load shedding,957728.7254461071,1.0,10000.005899955004,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75215 solar_thermal_collector,eGon2035,75215,solar_thermal_collector,24.37490181546704,1.0,0.003831095134861551,1.0,0,inf,PQ,24.37490181546704,24.37490181546704
75216 central_biomass_CHP_heat,eGon2035,75216,central_biomass_CHP_heat,19.14,0.9999999999999999,0.011047926070494528,0.9999999999999999,0,inf,Slack,19.14,19.14
75216 geo_thermal,eGon2035,75216,geo_thermal,4.618624693434252,1.0,0.006275354275071271,1.0,0,inf,PQ,4.618624693434252,4.618624693434252
75216 load shedding,,75216,load shedding,1755835.9966511964,1.0,10000.007574785192,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75216 solar_thermal_collector,eGon2035,75216,solar_thermal_collector,26.22879066604736,0.9999999999999999,0.007276120883169662,0.9999999999999999,0,inf,PQ,26.22879066604736,26.22879066604736
75217 central_biomass_CHP_heat,eGon2035,75217,central_biomass_CHP_heat,4.586,1.0,0.005639296631546107,1.0,0,inf,Slack,4.586,4.586
75217 load shedding,,75217,load shedding,319242.90848203574,1.0,10000.007403827341,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75218 central_biomass_CHP_heat,eGon2035,75218,central_biomass_CHP_heat,6.861,1.0,0.006948980815686036,1.0,0,inf,Slack,6.861,6.861
75218 geo_thermal,eGon2035,75218,geo_thermal,6.7645134822553805,1.0,0.00785809789642115,1.0,0,inf,PQ,6.7645134822553805,6.7645134822553805
75218 load shedding,,75218,load shedding,3032807.6305793393,1.0,10000.007704222086,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75218 solar_thermal_collector,eGon2035,75218,solar_thermal_collector,95.02144923676539,0.9999999999999998,0.008616903631948699,0.9999999999999998,0,inf,PQ,95.02144923676539,95.02144923676539
75219 central_biomass_CHP_heat,eGon2035,75219,central_biomass_CHP_heat,5.1899999999999995,1.0,0.004990008876124315,1.0,0,inf,Slack,5.1899999999999995,5.1899999999999995
75219 load shedding,,75219,load shedding,1117350.179687125,1.0000000000000002,10000.006812259064,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75219 solar_thermal_collector,eGon2035,75219,solar_thermal_collector,24.065345108249808,1.0,0.00656441724284619,1.0,0,inf,PQ,24.065345108249808,24.065345108249808
75222 central_biomass_CHP_heat,eGon2035,75222,central_biomass_CHP_heat,0.29,1.0,0.00795504351003934,1.0,0,inf,Slack,0.29,0.29
75222 load shedding,,75222,load shedding,638485.8169640715,1.0,10000.008164054912,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75222 solar_thermal_collector,eGon2035,75222,solar_thermal_collector,34.77468146753591,1.0,0.007052653590274921,1.0,0,inf,PQ,34.77468146753591,34.77468146753591
75223 central_biomass_CHP_heat,eGon2035,75223,central_biomass_CHP_heat,5.513,1.0,0.009472599593907812,1.0,0,inf,Slack,5.513,5.513
75223 load shedding,,75223,load shedding,319242.90848203574,1.0,10000.009673786411,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75223 solar_thermal_collector,eGon2035,75223,solar_thermal_collector,8.402048984976556,1.0,0.010955572920437586,1.0,0,inf,PQ,8.402048984976556,8.402048984976556
75225 central_biomass_CHP_heat,eGon2035,75225,central_biomass_CHP_heat,0.7709999999999999,1.0,0.004340359574199508,1.0,0,inf,Slack,0.7709999999999999,0.7709999999999999
75225 load shedding,,75225,load shedding,638485.8169640715,1.0,10000.006115084954,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75225 solar_thermal_collector,eGon2035,75225,solar_thermal_collector,25.91221045089392,1.0,0.007437985863405959,1.0,0,inf,PQ,25.91221045089392,25.91221045089392
75226 central_biomass_CHP_heat,eGon2035,75226,central_biomass_CHP_heat,12.814,1.0,0.004680174193913413,1.0,0,inf,Slack,12.814,12.814
75226 load shedding,,75226,load shedding,638485.8169640715,1.0,10000.007798366069,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75226 solar_thermal_collector,eGon2035,75226,solar_thermal_collector,35.94455040940384,1.0,0.012785642584454231,1.0,0,inf,PQ,35.94455040940384,35.94455040940384
75227 central_biomass_CHP_heat,eGon2035,75227,central_biomass_CHP_heat,0.517,0.9999999999999999,0.011392349167866524,0.9999999999999999,0,inf,Slack,0.517,0.517
75227 load shedding,,75227,load shedding,1117350.179687125,1.0000000000000002,10000.013619102207,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75227 solar_thermal_collector,eGon2035,75227,solar_thermal_collector,63.63975088377805,1.0,0.0024451438554410516,1.0,0,inf,PQ,63.63975088377805,63.63975088377805
75228 central_biomass_CHP_heat,eGon2035,75228,central_biomass_CHP_heat,13.059000000000001,0.9999999999999999,0.00916204623061999,0.9999999999999999,0,inf,Slack,13.059000000000001,13.059000000000001
75228 geo_thermal,eGon2035,75228,geo_thermal,8.622169390548333,1.0,0.026117462989609184,1.0,0,inf,PQ,8.622169390548333,8.622169390548333
75228 load shedding,,75228,load shedding,3032807.6305793393,1.0,10000.00790085473,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75228 solar_thermal_collector,eGon2035,75228,solar_thermal_collector,24.403044760178666,1.0,0.004667590995301576,1.0,0,inf,PQ,24.403044760178666,24.403044760178666
75230 central_biomass_CHP_heat,eGon2035,75230,central_biomass_CHP_heat,6.204,0.9999999999999999,0.013363596957359468,0.9999999999999999,0,inf,Slack,6.204,6.204
75230 load shedding,,75230,load shedding,638485.8169640715,1.0,10000.008930448368,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75230 solar_thermal_collector,eGon2035,75230,solar_thermal_collector,11.480963999608928,0.9999999999999999,0.007734430956881017,0.9999999999999999,0,inf,PQ,11.480963999608928,11.480963999608928
75231 load shedding,,75231,load shedding,319242.90848203574,1.0,10000.002638087259,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75232 central_biomass_CHP_heat,eGon2035,75232,central_biomass_CHP_heat,11.790999999999999,1.0000000000000002,0.006529054585614566,1.0000000000000002,0,inf,Slack,11.791,11.790999999999999
75232 load shedding,,75232,load shedding,2234700.35937425,1.0000000000000002,10000.005356870135,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75232 solar_thermal_collector,eGon2035,75232,solar_thermal_collector,71.67069356546708,1.0000000000000002,0.006345595074397594,1.0000000000000002,0,inf,PQ,71.67069356546709,71.67069356546708
75234 central_biomass_CHP_heat,eGon2035,75234,central_biomass_CHP_heat,9.901,0.9999999999999999,0.0043246543733491604,0.9999999999999999,0,inf,Slack,9.901,9.901
75234 load shedding,,75234,load shedding,798107.2712050893,1.0,10000.00683574004,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75234 solar_thermal_collector,eGon2035,75234,solar_thermal_collector,25.839824329565914,1.0,0.003958682692369417,1.0,0,inf,PQ,25.839824329565914,25.839824329565914
75239 central_biomass_CHP_heat,eGon2035,75239,central_biomass_CHP_heat,33.213,1.0,0.00809234142120201,1.0,0,inf,Slack,33.213,33.213
75239 geo_thermal,eGon2035,75239,geo_thermal,289.8844676942432,1.0,0.012984646104642814,1.0,0,inf,PQ,289.8844676942432,289.8844676942432
75239 load shedding,,75239,load shedding,2234700.35937425,1.0000000000000002,10000.005618136676,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75239 solar_thermal_collector,eGon2035,75239,solar_thermal_collector,50.09444405954865,1.0,0.009359304191194988,1.0,0,inf,PQ,50.09444405954866,50.09444405954865
75240 central_biomass_CHP_heat,eGon2035,75240,central_biomass_CHP_heat,13.362000000000002,0.9999999999999998,0.00830732830651006,0.9999999999999998,0,inf,Slack,13.362,13.362000000000002
75240 load shedding,,75240,load shedding,1755835.9966511964,1.0,10000.009160557342,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75240 solar_thermal_collector,eGon2035,75240,solar_thermal_collector,93.25662041472873,1.0,0.012182294318644924,1.0,0,inf,PQ,93.25662041472874,93.25662041472873
75242 central_biomass_CHP_heat,eGon2035,75242,central_biomass_CHP_heat,18.471999999999998,1.0,0.009835342916022963,1.0,0,inf,Slack,18.471999999999998,18.471999999999998
75242 load shedding,,75242,load shedding,638485.8169640715,1.0,10000.010058485874,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75242 solar_thermal_collector,eGon2035,75242,solar_thermal_collector,6.296337015607989,0.9999999999999999,0.0035165741413276125,0.9999999999999999,0,inf,PQ,6.296337015607989,6.296337015607989
75244 central_biomass_CHP_heat,eGon2035,75244,central_biomass_CHP_heat,29.0515,1.0,0.008261697503830039,1.0,0,inf,Slack,29.0515,29.0515
75244 load shedding,,75244,load shedding,2394321.8136152676,1.0000000000000002,10000.007717198372,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75244 solar_thermal_collector,eGon2035,75244,solar_thermal_collector,21.658413307117332,1.0,0.0126129614650003,1.0,0,inf,PQ,21.658413307117332,21.658413307117332
75245 load shedding,,75245,load shedding,478864.3627230536,1.0,10000.00680382042,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75245 solar_thermal_collector,eGon2035,75245,solar_thermal_collector,1.1134607698418815,1.0,0.01963976429590607,1.0,0,inf,PQ,1.1134607698418815,1.1134607698418815
75247 central_biomass_CHP_heat,eGon2035,75247,central_biomass_CHP_heat,48.556,1.0,0.007716966862338671,1.0,0,inf,Slack,48.556,48.556
75247 load shedding,,75247,load shedding,478864.3627230536,1.0,10000.007268751406,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75248 central_biomass_CHP_heat,eGon2035,75248,central_biomass_CHP_heat,0.781,1.0,0.014595802989936901,1.0,0,inf,Slack,0.781,0.781
75248 load shedding,,75248,load shedding,478864.3627230536,1.0,10000.01140848076,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75249 load shedding,,75249,load shedding,1276971.633928143,1.0,10000.010179857494,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75250 load shedding,,75250,load shedding,957728.7254461071,1.0,10000.00965106877,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75251 load shedding,,75251,load shedding,2713564.7220973037,1.0,10000.009069852953,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
75252 load shedding,,75252,load shedding,2553943.267856286,1.0,10000.011090380794,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
75253 load shedding,,75253,load shedding,798107.2712050893,1.0,10000.00658482874,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75254 load shedding,,75254,load shedding,638485.8169640715,1.0,10000.007164841281,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75255 load shedding,,75255,load shedding,3032807.6305793393,1.0,10000.007286051556,1.0,1,0.0,PQ,3032807.6305793393,3032807.6305793393
75256 load shedding,,75256,load shedding,638485.8169640715,1.0,10000.008893167764,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75257 load shedding,,75257,load shedding,4469400.718748501,1.0,10000.007941611479,1.0,1,0.0,PQ,4469400.718748501,4469400.718748501
75258 load shedding,,75258,load shedding,638485.8169640715,1.0,10000.009173752207,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75259 load shedding,,75259,load shedding,798107.2712050893,1.0,10000.007260780709,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75260 load shedding,,75260,load shedding,5267507.98995359,1.0,10000.008318538275,1.0,1,0.0,PQ,5267507.98995359,5267507.98995359
75261 load shedding,,75261,load shedding,478864.3627230536,1.0,10000.011040571877,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75262 load shedding,,75262,load shedding,2075078.905133232,1.0,10000.009376980055,1.0,1,0.0,PQ,2075078.9051332322,2075078.905133232
75263 load shedding,,75263,load shedding,638485.8169640715,1.0,10000.003044978597,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75264 load shedding,,75264,load shedding,798107.2712050893,1.0,10000.007509620798,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75265 load shedding,,75265,load shedding,319242.90848203574,1.0,10000.011023645196,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75266 load shedding,,75266,load shedding,2553943.267856286,1.0,10000.009032512842,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
75267 load shedding,,75267,load shedding,4469400.718748501,1.0,10000.009492484636,1.0,1,0.0,PQ,4469400.718748501,4469400.718748501
75268 load shedding,,75268,load shedding,1436593.0881691608,1.0,10000.005345307665,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75269 load shedding,,75269,load shedding,319242.90848203574,1.0,10000.006456714476,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75270 load shedding,,75270,load shedding,798107.2712050893,1.0,10000.005814863367,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75271 load shedding,,75271,load shedding,2394321.8136152676,1.0000000000000002,10000.01009704116,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75272 load shedding,,75272,load shedding,5746372.352676643,1.0,10000.008133911495,1.0,1,0.0,PQ,5746372.352676643,5746372.352676643
75273 load shedding,,75273,load shedding,638485.8169640715,1.0,10000.010203854144,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75274 load shedding,,75274,load shedding,11173501.796871254,0.9999999999999998,10000.007730905316,0.9999999999999998,1,0.0,PQ,11173501.79687125,11173501.796871254
75275 load shedding,,75275,load shedding,2075078.905133232,1.0,10000.009125220415,1.0,1,0.0,PQ,2075078.9051332322,2075078.905133232
75276 load shedding,,75276,load shedding,638485.8169640715,1.0,10000.003508649475,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75277 load shedding,,75277,load shedding,478864.3627230536,1.0,10000.009685338175,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75278 load shedding,,75278,load shedding,2394321.8136152676,1.0000000000000002,10000.009956291871,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75279 load shedding,,75279,load shedding,638485.8169640715,1.0,10000.007388121334,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75280 load shedding,,75280,load shedding,957728.7254461071,1.0,10000.012202183896,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75281 load shedding,,75281,load shedding,2075078.905133232,1.0,10000.009150970123,1.0,1,0.0,PQ,2075078.9051332322,2075078.905133232
75282 load shedding,,75282,load shedding,3990536.3560254467,1.0,10000.007864035868,1.0,1,0.0,PQ,3990536.3560254467,3990536.3560254467
75283 load shedding,,75283,load shedding,1596214.5424101786,1.0,10000.01091164692,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75284 load shedding,,75284,load shedding,638485.8169640715,1.0,10000.005260669264,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75285 load shedding,,75285,load shedding,4629022.172989518,1.0,10000.006711489967,1.0,1,0.0,PQ,4629022.172989518,4629022.172989518
75286 load shedding,,75286,load shedding,1596214.5424101786,1.0,10000.009729569798,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75287 load shedding,,75287,load shedding,1596214.5424101786,1.0,10000.008002872779,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75288 load shedding,,75288,load shedding,3671293.4475434106,1.0000000000000002,10000.006986257418,1.0000000000000002,1,0.0,PQ,3671293.447543411,3671293.4475434106
75289 load shedding,,75289,load shedding,957728.7254461071,1.0,10000.010558572712,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75290 load shedding,,75290,load shedding,3830914.901784429,1.0,10000.009898562608,1.0,1,0.0,PQ,3830914.901784429,3830914.901784429
75291 load shedding,,75291,load shedding,478864.3627230536,1.0,10000.007735725883,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75292 load shedding,,75292,load shedding,3830914.901784429,1.0,10000.008694253456,1.0,1,0.0,PQ,3830914.901784429,3830914.901784429
75293 load shedding,,75293,load shedding,1276971.633928143,1.0,10000.008980494262,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75294 load shedding,,75294,load shedding,957728.7254461071,1.0,10000.00885831881,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75295 load shedding,,75295,load shedding,478864.3627230536,1.0,10000.009774826112,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75296 load shedding,,75296,load shedding,3671293.4475434106,1.0000000000000002,10000.006249136879,1.0000000000000002,1,0.0,PQ,3671293.447543411,3671293.4475434106
75297 load shedding,,75297,load shedding,319242.90848203574,1.0,10000.007473766984,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75298 load shedding,,75298,load shedding,319242.90848203574,1.0,10000.004147266907,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75299 load shedding,,75299,load shedding,1915457.4508922142,1.0,10000.008855798007,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75300 load shedding,,75300,load shedding,7342586.895086821,1.0000000000000002,10000.007139999172,1.0000000000000002,1,0.0,PQ,7342586.895086822,7342586.895086821
75301 load shedding,,75301,load shedding,319242.90848203574,1.0,10000.003627873215,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75302 load shedding,,75302,load shedding,4788643.627230536,1.0,10000.01066484839,1.0,1,0.0,PQ,4788643.627230536,4788643.627230536
75303 load shedding,,75303,load shedding,1436593.0881691608,1.0,10000.006395956087,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75304 load shedding,,75304,load shedding,957728.7254461071,1.0,10000.011232009247,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75305 load shedding,,75305,load shedding,6065615.261158679,1.0,10000.007648170103,1.0,1,0.0,PQ,6065615.261158679,6065615.261158679
75306 load shedding,,75306,load shedding,2075078.905133232,1.0,10000.012305451262,1.0,1,0.0,PQ,2075078.9051332322,2075078.905133232
75307 load shedding,,75307,load shedding,1596214.5424101786,1.0,10000.012076395595,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75308 load shedding,,75308,load shedding,1436593.0881691608,1.0,10000.006302460888,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75309 load shedding,,75309,load shedding,478864.3627230536,1.0,10000.007555120095,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75310 load shedding,,75310,load shedding,798107.2712050893,1.0,10000.007580524252,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75311 load shedding,,75311,load shedding,478864.3627230536,1.0,10000.003589311467,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75312 load shedding,,75312,load shedding,798107.2712050893,1.0,10000.007976578392,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75313 load shedding,,75313,load shedding,638485.8169640715,1.0,10000.009741393767,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75314 load shedding,,75314,load shedding,957728.7254461071,1.0,10000.00586958742,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75315 load shedding,,75315,load shedding,638485.8169640715,1.0,10000.005749599615,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75316 load shedding,,75316,load shedding,798107.2712050893,1.0,10000.006762359842,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75317 load shedding,,75317,load shedding,1276971.633928143,1.0,10000.008576715354,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75318 load shedding,,75318,load shedding,7661829.803568857,1.0,10000.006250221886,1.0,1,0.0,PQ,7661829.803568858,7661829.803568857
75319 load shedding,,75319,load shedding,2713564.7220973037,1.0,10000.007907131221,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
75320 load shedding,,75320,load shedding,1596214.5424101786,1.0,10000.007885667412,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75321 load shedding,,75321,load shedding,957728.7254461071,1.0,10000.008948618284,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75322 load shedding,,75322,load shedding,319242.90848203574,1.0,10000.001213836229,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75323 load shedding,,75323,load shedding,2234700.35937425,1.0000000000000002,10000.009926809807,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75324 load shedding,,75324,load shedding,638485.8169640715,1.0,10000.007524025532,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75325 load shedding,,75325,load shedding,1276971.633928143,1.0,10000.00400149271,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75326 load shedding,,75326,load shedding,2553943.267856286,1.0,10000.007970420578,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
75327 load shedding,,75327,load shedding,3192429.084820357,1.0,10000.008856917859,1.0,1,0.0,PQ,3192429.084820357,3192429.084820357
75328 load shedding,,75328,load shedding,798107.2712050893,1.0,10000.002507842031,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75329 load shedding,,75329,load shedding,1915457.4508922142,1.0,10000.007866867803,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75330 load shedding,,75330,load shedding,3192429.084820357,1.0,10000.009332808984,1.0,1,0.0,PQ,3192429.084820357,3192429.084820357
75331 load shedding,,75331,load shedding,1755835.9966511964,1.0,10000.005944435474,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75332 load shedding,,75332,load shedding,1755835.9966511964,1.0,10000.009218621271,1.0,1,0.0,PQ,1755835.9966511966,1755835.9966511964
75333 load shedding,,75333,load shedding,957728.7254461071,1.0,10000.008942490795,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75334 load shedding,,75334,load shedding,1915457.4508922142,1.0,10000.007569099114,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75335 load shedding,,75335,load shedding,3511671.993302393,1.0,10000.008552519015,1.0,1,0.0,PQ,3511671.9933023932,3511671.993302393
75336 load shedding,,75336,load shedding,3990536.3560254467,1.0,10000.007534291237,1.0,1,0.0,PQ,3990536.3560254467,3990536.3560254467
75337 load shedding,,75337,load shedding,2394321.8136152676,1.0000000000000002,10000.00967120082,1.0000000000000002,1,0.0,PQ,2394321.813615268,2394321.8136152676
75338 load shedding,,75338,load shedding,1117350.179687125,1.0000000000000002,10000.008310441128,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75339 load shedding,,75339,load shedding,957728.7254461071,1.0,10000.008543749884,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75340 load shedding,,75340,load shedding,1117350.179687125,1.0000000000000002,10000.00816177746,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75341 load shedding,,75341,load shedding,4788643.627230536,1.0,10000.007875116593,1.0,1,0.0,PQ,4788643.627230536,4788643.627230536
75342 load shedding,,75342,load shedding,2553943.267856286,1.0,10000.009859446709,1.0,1,0.0,PQ,2553943.267856286,2553943.267856286
75343 load shedding,,75343,load shedding,1596214.5424101786,1.0,10000.006015726904,1.0,1,0.0,PQ,1596214.5424101786,1596214.5424101786
75344 load shedding,,75344,load shedding,319242.90848203574,1.0,10000.011227326628,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75345 load shedding,,75345,load shedding,319242.90848203574,1.0,10000.006113709707,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75346 load shedding,,75346,load shedding,4788643.627230536,1.0,10000.006914989452,1.0,1,0.0,PQ,4788643.627230536,4788643.627230536
75347 load shedding,,75347,load shedding,638485.8169640715,1.0,10000.001811297094,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75348 load shedding,,75348,load shedding,6384858.169640714,1.0,10000.00685345706,1.0,1,0.0,PQ,6384858.169640714,6384858.169640714
75349 load shedding,,75349,load shedding,319242.90848203574,1.0,10000.00062352598,1.0,1,0.0,PQ,319242.90848203574,319242.90848203574
75350 load shedding,,75350,load shedding,5427129.444194607,1.0,10000.008457810109,1.0,1,0.0,PQ,5427129.444194607,5427129.444194607
75351 load shedding,,75351,load shedding,1915457.4508922142,1.0,10000.00843959423,1.0,1,0.0,PQ,1915457.4508922144,1915457.4508922142
75352 load shedding,,75352,load shedding,2234700.35937425,1.0000000000000002,10000.009653729538,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75353 load shedding,,75353,load shedding,3830914.901784429,1.0,10000.007339316582,1.0,1,0.0,PQ,3830914.901784429,3830914.901784429
75354 load shedding,,75354,load shedding,478864.3627230536,1.0,10000.005434783065,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75355 load shedding,,75355,load shedding,2713564.7220973037,1.0,10000.009097339755,1.0,1,0.0,PQ,2713564.7220973037,2713564.7220973037
75356 load shedding,,75356,load shedding,1117350.179687125,1.0000000000000002,10000.004353881786,1.0000000000000002,1,0.0,PQ,1117350.1796871251,1117350.179687125
75357 load shedding,,75357,load shedding,798107.2712050893,1.0,10000.01356530163,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75358 load shedding,,75358,load shedding,957728.7254461071,1.0,10000.011431624267,1.0,1,0.0,PQ,957728.7254461072,957728.7254461071
75359 load shedding,,75359,load shedding,4629022.172989518,1.0,10000.007541253195,1.0,1,0.0,PQ,4629022.172989518,4629022.172989518
75360 load shedding,,75360,load shedding,2234700.35937425,1.0000000000000002,10000.009835495857,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75361 load shedding,,75361,load shedding,478864.3627230536,1.0,10000.005988170147,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75362 load shedding,,75362,load shedding,1276971.633928143,1.0,10000.008292680532,1.0,1,0.0,PQ,1276971.633928143,1276971.633928143
75363 load shedding,,75363,load shedding,1436593.0881691608,1.0,10000.00958224439,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
75364 load shedding,,75364,load shedding,798107.2712050893,1.0,10000.008846424276,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75365 load shedding,,75365,load shedding,2234700.35937425,1.0000000000000002,10000.006608859656,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75366 load shedding,,75366,load shedding,638485.8169640715,1.0,10000.005692517208,1.0,1,0.0,PQ,638485.8169640715,638485.8169640715
75367 load shedding,,75367,load shedding,478864.3627230536,1.0,10000.009367868066,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75368 load shedding,,75368,load shedding,478864.3627230536,1.0,10000.00421030541,1.0,1,0.0,PQ,478864.3627230536,478864.3627230536
75369 load shedding,,75369,load shedding,2234700.35937425,1.0000000000000002,10000.007354372148,1.0000000000000002,1,0.0,PQ,2234700.3593742503,2234700.35937425
75370 load shedding,,75370,load shedding,798107.2712050893,1.0,10000.004934010536,1.0,1,0.0,PQ,798107.2712050893,798107.2712050893
75371 load shedding,,75371,load shedding,1436593.0881691608,1.0,10000.00867906645,1.0,1,0.0,PQ,1436593.0881691608,1436593.0881691608
