name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down
1549,eGon2035,74720,51611,central_gas_CHP_heat,0.216,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.216,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1550,eGon2035,74720,51611,central_gas_boiler,157.32835622934195,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,157.32835622934195,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1554,eGon2035,74720,74739,CH4,27125.0,False,inf,0.0,30.683827648329746,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1555,eGon2035,74720,74750,CH4,81375.0,False,inf,0.0,28.517898405569348,,1.0,0.0,-1.0,0.0,81375.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1556,eGon2035,74720,74759,CH4,54250.0,False,inf,0.0,71.01125719287305,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1557,eGon2035,74720,74790,CH4,27125.0,False,inf,0.0,35.109746046149645,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1559,eGon2035,74720,75059,central_gas_CHP_heat,0.9947000000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.9947000000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1560,eGon2035,74720,75059,central_gas_boiler,1371.162971974179,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1371.162971974179,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1561,eGon2035,74720,75167,central_gas_CHP_heat,7.934599999999998,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,7.934599999999998,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1562,eGon2035,74720,75167,central_gas_boiler,8310.725786549858,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,8310.725786549858,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1563,eGon2035,74720,75171,central_gas_CHP_heat,4.215999999999999,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,4.215999999999999,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1564,eGon2035,74720,75171,central_gas_boiler,4065.824325187119,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,4065.824325187119,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1573,eGon2035,74721,51329,central_gas_CHP_heat,1.4809999999999999,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.4809999999999999,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1574,eGon2035,74721,51329,central_gas_boiler,1137.7753435785512,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1137.7753435785512,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1575,eGon2035,74721,51428,central_gas_CHP_heat,3.299,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.299,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1576,eGon2035,74721,51428,central_gas_boiler,3433.5803044432782,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3433.5803044432782,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1577,eGon2035,74721,51638,central_gas_CHP_heat,39.369,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,39.369,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1578,eGon2035,74721,51647,central_gas_CHP_heat,0.861,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.861,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1579,eGon2035,74721,51925,central_gas_CHP_heat,0.363,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.363,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1580,eGon2035,74721,51925,central_gas_boiler,1788.3624270142604,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1788.3624270142604,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1581,eGon2035,74721,52030,central_gas_CHP_heat,416.339,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,416.339,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1582,eGon2035,74721,52035,central_gas_boiler,1052.3404000338753,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1052.3404000338753,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1586,eGon2035,74721,74729,CH4,27125.0,False,inf,0.0,129.71664332368562,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1587,eGon2035,74721,74744,CH4,54250.0,False,inf,0.0,21.772816566641385,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1588,eGon2035,74721,74786,CH4,54250.0,False,inf,0.0,35.27606977245969,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1589,eGon2035,74721,74791,CH4,27125.0,False,inf,0.0,33.4234476136704,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1590,eGon2035,74721,74801,CH4,54250.0,False,inf,0.0,14.601775396199752,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1592,eGon2035,74721,75142,central_gas_CHP_heat,0.216,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.216,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1593,eGon2035,74721,75142,central_gas_boiler,357.1414856028892,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,357.1414856028892,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1594,eGon2035,74721,75152,central_gas_CHP_heat,522.1386,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,522.1386,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1595,eGon2035,74721,75152,central_gas_boiler,26887.900093907076,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,26887.900093907076,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1598,eGon2035,74722,51910,central_gas_CHP_heat,3.28545,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.28545,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1599,eGon2035,74722,51910,central_gas_boiler,4087.5000063553093,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,4087.5000063553093,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1600,eGon2035,74722,74746,CH4,27125.0,False,inf,0.0,39.10177066892802,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1601,eGon2035,74722,74753,CH4,54250.0,False,inf,0.0,51.15222889227215,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1602,eGon2035,74722,74765,CH4,27125.0,False,inf,0.0,56.70231043052839,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1604,eGon2035,74722,75232,central_gas_CHP_heat,146.6226,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,146.6226,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1605,eGon2035,74722,75232,central_gas_boiler,109936.92476974174,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,109936.92476974174,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1616,eGon2035,74723,74777,CH4,54250.0,False,inf,0.0,71.81282693885223,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1618,eGon2035,74723,74905,central_gas_CHP_heat,169.6248,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,169.6248,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1619,eGon2035,74723,74905,central_gas_boiler,12157.771454564883,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,12157.771454564883,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1620,eGon2035,74723,74909,central_gas_CHP_heat,1.299,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.299,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1621,eGon2035,74723,74909,central_gas_boiler,1550.5594300469804,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1550.5594300469804,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1622,eGon2035,74723,74926,central_gas_CHP_heat,30.012999999999998,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,30.012999999999998,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1623,eGon2035,74723,74926,central_gas_boiler,45533.22838880164,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,45533.22838880164,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1624,eGon2035,74723,74983,central_gas_CHP_heat,436.382,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,436.382,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1625,eGon2035,74723,74983,central_gas_boiler,22166.062841497256,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,22166.062841497256,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1636,eGon2035,74724,50045,central_gas_CHP_heat,0.7020000000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.7020000000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1637,eGon2035,74724,50045,central_gas_boiler,112.75036689364293,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,112.75036689364293,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1638,eGon2035,74724,50068,central_gas_CHP_heat,0.1,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1639,eGon2035,74724,50068,central_gas_boiler,243.9363039456881,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,243.9363039456881,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1640,eGon2035,74724,50089,central_gas_CHP_heat,0.3,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.3,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1641,eGon2035,74724,50089,central_gas_boiler,241.0083403954139,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,241.0083403954139,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1644,eGon2035,74724,74725,CH4,27125.0,False,inf,0.0,56.04731414192544,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1645,eGon2035,74724,74770,CH4,27125.0,False,inf,0.0,36.036729271057155,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1646,eGon2035,74724,74775,CH4,27125.0,False,inf,0.0,42.273655804049035,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1647,eGon2035,74724,74783,CH4,27125.0,False,inf,0.0,44.395962860446105,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1649,eGon2035,74724,74953,central_gas_CHP_heat,1.2755,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.2755,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1650,eGon2035,74724,74953,central_gas_boiler,1632.6797095089994,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1632.6797095089994,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1651,eGon2035,74724,74966,central_gas_CHP_heat,10.73,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,10.73,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1652,eGon2035,74724,74966,central_gas_boiler,1286.383438847421,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1286.383438847421,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1653,eGon2035,74724,74971,central_gas_CHP_heat,19.44048,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,19.44048,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1654,eGon2035,74724,74971,central_gas_boiler,9806.602892848065,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,9806.602892848065,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1666,eGon2035,74725,74735,CH4,81375.0,False,inf,0.0,87.73094334537441,,1.0,0.0,-1.0,0.0,81375.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1667,eGon2035,74725,74763,CH4,81375.0,False,inf,0.0,34.11777044165306,,1.0,0.0,-1.0,0.0,81375.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1668,eGon2035,74725,74776,CH4,27125.0,False,inf,0.0,90.30058099894873,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1670,eGon2035,74725,74970,central_gas_CHP_heat,2.027,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,2.027,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1671,eGon2035,74725,74970,central_gas_boiler,472.7693985792233,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,472.7693985792233,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1672,eGon2035,74725,74980,central_gas_CHP_heat,447.3938,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,447.3938,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1673,eGon2035,74725,74980,central_gas_boiler,171128.8659236767,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,171128.8659236767,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1674,eGon2035,74725,74990,central_gas_CHP_heat,0.326,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.326,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1675,eGon2035,74725,74990,central_gas_boiler,871.0129273236206,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,871.0129273236206,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1676,eGon2035,74725,75004,central_gas_CHP_heat,8.965,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,8.965,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1677,eGon2035,74725,75004,central_gas_boiler,9355.090145077438,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,9355.090145077438,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1684,eGon2035,74726,51971,central_gas_CHP_heat,0.15,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.15,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1685,eGon2035,74726,51971,central_gas_boiler,1095.94990262443,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1095.94990262443,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1687,eGon2035,74726,74750,CH4,27125.0,False,inf,0.0,108.31402364977659,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1688,eGon2035,74726,74790,CH4,135625.0,False,inf,0.0,43.463779296622874,,1.0,0.0,-1.0,0.0,135625.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1689,eGon2035,74726,74793,CH4,27125.0,False,inf,0.0,79.15634139344863,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1691,eGon2035,74726,75205,central_gas_CHP_heat,0.542,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.542,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1692,eGon2035,74726,75205,central_gas_boiler,510.11210189725796,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,510.11210189725796,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1693,eGon2035,74726,75210,central_gas_CHP_heat,16.434,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,16.434,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1694,eGon2035,74726,75210,central_gas_boiler,13087.160041018677,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,13087.160041018677,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1695,eGon2035,74726,75214,central_gas_CHP_heat,2.477,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,2.477,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1696,eGon2035,74726,75214,central_gas_boiler,3406.135968286812,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3406.135968286812,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1700,eGon2035,74727,74759,CH4,27125.0,False,inf,0.0,29.25665810977506,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1702,eGon2035,74727,75151,central_gas_CHP_heat,1.7810000000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.7810000000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1703,eGon2035,74727,75151,central_gas_boiler,1165.807475555301,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1165.807475555301,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1705,eGon2035,74728,49948,central_gas_CHP_heat,98.62400000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,98.62400000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1706,eGon2035,74728,49948,central_gas_boiler,123264.1586110848,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,123264.1586110848,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1707,eGon2035,74728,49985,central_gas_CHP_heat,0.6900000000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.6900000000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1708,eGon2035,74728,49990,central_gas_boiler,202.5787646953876,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,202.5787646953876,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1709,eGon2035,74728,49992,central_gas_CHP_heat,12.132000000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,12.132000000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1710,eGon2035,74728,49992,central_gas_boiler,10248.895940772538,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,10248.895940772538,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1711,eGon2035,74728,50029,central_gas_CHP_heat,0.64,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.64,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1716,eGon2035,74728,74783,CH4,27125.0,False,inf,0.0,17.514639430397754,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1717,eGon2035,74728,74797,CH4,27125.0,False,inf,0.0,30.751851986283267,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1719,eGon2035,74728,74946,central_gas_CHP_heat,7.164999999999999,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,7.164999999999999,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1720,eGon2035,74728,74946,central_gas_boiler,5765.806301712822,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,5765.806301712822,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1721,eGon2035,74728,74947,central_gas_CHP_heat,1507.3958000000002,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1507.3958000000002,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1722,eGon2035,74728,74947,central_gas_boiler,41834.7565149895,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,41834.7565149895,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1723,eGon2035,74729,74744,CH4,54250.0,False,inf,0.0,63.04178838456876,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1724,eGon2035,74729,74747,CH4,81375.0,False,inf,0.0,24.279389964284718,,1.0,0.0,-1.0,0.0,81375.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1725,eGon2035,74729,74784,CH4,108500.0,False,inf,0.0,27.32060017481239,,1.0,0.0,-1.0,0.0,108500.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1727,eGon2035,74729,75038,central_gas_CHP_heat,234.415,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,234.415,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1728,eGon2035,74729,75038,central_gas_boiler,69905.84281412596,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,69905.84281412596,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1729,eGon2035,74729,75076,central_gas_CHP_heat,7.238,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,7.238,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1730,eGon2035,74729,75076,central_gas_boiler,3014.5753810253104,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3014.5753810253104,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1736,eGon2035,74730,51404,central_gas_boiler,118.96430515543057,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,118.96430515543057,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1737,eGon2035,74730,51432,central_gas_CHP_heat,0.686,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.686,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1738,eGon2035,74730,51491,central_gas_CHP_heat,1.203,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,1.203,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1739,eGon2035,74730,51523,central_gas_boiler,114.2255444773677,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,114.2255444773677,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1744,eGon2035,74730,74737,CH4,54250.0,False,inf,0.0,19.165766633978944,,1.0,0.0,-1.0,0.0,54250.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1745,eGon2035,74730,74750,CH4,27125.0,False,inf,0.0,52.670757727517355,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1746,eGon2035,74730,74759,CH4,27125.0,False,inf,0.0,60.215704988919875,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1747,eGon2035,74730,74779,CH4,108500.0,False,inf,0.0,17.401093055749808,,1.0,0.0,-1.0,0.0,108500.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1749,eGon2035,74730,75054,central_gas_CHP_heat,429.24500000000006,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,429.24500000000006,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1750,eGon2035,74730,75054,central_gas_boiler,71876.21953143927,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,71876.21953143927,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1751,eGon2035,74730,75080,central_gas_CHP_heat,3.699,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,3.699,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1752,eGon2035,74730,75080,central_gas_boiler,3501.3837173680568,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,3501.3837173680568,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1753,eGon2035,74730,75110,central_gas_CHP_heat,0.20700000000000002,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,0.20700000000000002,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1754,eGon2035,74730,75110,central_gas_boiler,603.9583090405881,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,603.9583090405881,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1755,eGon2035,74730,75166,central_gas_CHP_heat,2.0839999999999996,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,2.0839999999999996,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1756,eGon2035,74730,75166,central_gas_boiler,1702.362000130094,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,1702.362000130094,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1768,eGon2035,74731,50864,central_gas_CHP_heat,2.276,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,2.276,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1769,eGon2035,74731,50864,central_gas_boiler,6496.8200042122,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,6496.8200042122,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1771,eGon2035,74731,75082,central_gas_CHP_heat,15.495800000000001,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,15.495800000000001,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1772,eGon2035,74731,75082,central_gas_boiler,11316.024811648203,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,11316.024811648203,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1773,eGon2035,74731,75102,central_gas_CHP_heat,16.27842,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,16.27842,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1774,eGon2035,74731,75102,central_gas_boiler,12767.435979015192,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,12767.435979015192,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1775,eGon2035,74731,75109,central_gas_CHP_heat,11.9576,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,11.9576,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1776,eGon2035,74731,75109,central_gas_boiler,11221.127816220167,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,11221.127816220167,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1778,eGon2035,74732,51622,central_gas_boiler,228.65133920410761,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,228.65133920410761,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1781,eGon2035,74732,74759,CH4,27125.0,False,inf,0.0,20.77172383260403,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1782,eGon2035,74732,74782,CH4,27125.0,False,inf,0.0,25.56094895960643,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1784,eGon2035,74732,75162,central_gas_CHP_heat,240.7505,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,240.7505,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1785,eGon2035,74732,75162,central_gas_boiler,70467.63787552925,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,70467.63787552925,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1789,eGon2035,74733,74744,CH4,81375.0,False,inf,0.0,23.42413345515828,,1.0,0.0,-1.0,0.0,81375.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1790,eGon2035,74733,74747,CH4,27125.0,False,inf,0.0,55.09981603459243,,1.0,0.0,-1.0,0.0,27125.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1792,eGon2035,74733,75070,central_gas_CHP_heat,74.47486,False,inf,0.0,0.0,,2.866666666666667,0.0,0.0,0.0,74.47486,,0.0,0.0,0.0,1.0,0.0,,,,,,,
1793,eGon2035,74733,75070,central_gas_boiler,36833.54583458796,False,inf,0.0,0.0,,1.04,0.0,0.0,1.0,36833.54583458796,,0.0,0.0,0.0,1.0,0.0,,,,,,,
