,37222 dsm,41648 dsm,42100 dsm,42102 dsm,42106 dsm,43534 dsm,69893 battery storage,69895 battery storage,69898 battery storage,69900 battery storage,69906 battery storage,69909 battery storage
31,-0.4351339613825606,-0.4805708143214273,-0.47138559025855475,-0.43309105189131863,-0.44017498146181794,-0.443466896764033,0.7956560250123342,0.7942185051477135,0.7961277572299521,0.7972963813739486,0.7930476726896223,0.7972255176232185
32,-0.4767429152971864,-0.5249772464586101,-0.5190919798157725,-0.4769900024981508,-0.4911375542282394,-0.48444432066306153,0.8029551544454363,0.8017430789706296,0.8036406026128848,0.8045223991327648,0.8004588935341208,0.804667893456824
33,-0.694241288175162,-0.7235258825981747,-0.7197831369979302,-0.6969186367782843,-0.7005833552646619,-0.7090151661214529,0.800657006767061,0.800478975677011,0.8018131158745657,0.8031791733790048,0.7986746778956684,0.8035576235364985
34,-0.2517461281279649,-0.30714773616577234,-0.30763603391857947,-0.25070999548855133,-0.26880052117317527,-0.26069441775875635,0.7996907341480255,0.7993224484836636,0.8011480549286152,0.8019547998905182,0.7977758688518627,0.8018530124499474
35,-0.4895001357357248,-0.5310118131792572,-0.5309600920175183,-0.48682020913052,-0.4938318224491563,-0.5036699187894207,0.7989043643739488,0.7990846190620308,0.8001164134098268,0.8016061533855486,0.7974320809739138,0.80144693667506
36,-0.29931224422242575,-0.3461269982832533,-0.34633420656433944,-0.29656503518240307,-0.3076559783448451,-0.3029957425032136,0.7881346897284189,0.7877467528260134,0.7899979197178475,0.7900142491618289,0.7869314326537203,0.7890694881662911
37,-0.30545181287760237,-0.3390906329840847,-0.32452833296932493,-0.30255830803893236,-0.3051055974922961,-0.3041491710207221,0.7986086360613505,0.7975216246330159,0.800305377009127,0.8005830610100227,0.7964851303637123,0.7995945533116658
38,-0.40950609023457807,-0.429191835888061,-0.4155450667137021,-0.40684091947123474,-0.3990354478475411,-0.4078540652314277,0.7837126696109772,0.7815029824798431,0.7849353410154851,0.7850013288516032,0.780379072894385,0.7834472631230767
39,-0.2655227965062443,-0.32597209153088585,-0.32370063870512905,-0.26525206838058873,-0.28859185157682987,-0.2784317004166804,0.7931364427672493,0.7911125866811679,0.7945727517730311,0.7946224566501907,0.790077245367688,0.7930112080073651
40,-0.8080069135137797,-0.8248789887643638,-0.8238798758454511,-0.8096991595457763,-0.814861846542174,-0.8144920252035817,0.8005674786037869,0.7996219279778064,0.8015878154015584,0.8025041534930845,0.7979094902800304,0.802559189884751
41,-0.270005830997542,-0.32910038730489877,-0.32538564478413357,-0.2677539634712256,-0.29100878466327235,-0.28165236336241584,0.7961516041225857,0.7955170257806379,0.7968921467742989,0.7978735520115382,0.7937936847070128,0.7978803483056434
42,-0.9998353307638245,-1.0,-0.9999974040016628,-0.9999706233058995,-0.9999331955316721,-1.0,0.8051853618356917,0.8044935167334987,0.8052910300759352,0.8071330442458768,0.8029761713960469,0.8068825541455069
43,-0.4351339613825606,-0.4805708143214273,-0.47138559025855475,-0.43309105189131863,-0.44017498146181794,-0.443466896764033,0.7976440706517961,0.7960653851180021,0.7984329200266926,0.7985017725938484,0.7945560914967593,0.7977939234103686
44,-0.4767429152971864,-0.5249772464586101,-0.5190919798157725,-0.4769900024981508,-0.4911375542282394,-0.48444432066306153,0.8033097003565894,0.801711126188537,0.8039516079663798,0.8045054429694067,0.8000642333280077,0.8041052351027359
45,-0.694241288175162,-0.7235258825981747,-0.7197831369979302,-0.6969186367782843,-0.7005833552646619,-0.7090151661214529,0.8013998675346374,0.8003026195107592,0.8024509315482069,0.8031298153008086,0.7985271268336784,0.8026772134833866
46,-0.25302819107079394,-0.31343857389233915,-0.310162184282911,-0.2517146608872684,-0.2753514055348606,-0.2645081290218064,0.8023445704248217,0.8013809971274244,0.8036507396213373,0.8037639008292669,0.7995032071122654,0.8033363030280596
47,-0.8136669265264131,-0.8321420140637626,-0.8311762487010279,-0.8131257249584193,-0.8202280902994182,-0.819643375407262,0.807501167986128,0.8071417970273962,0.8087619177442713,0.809381267013429,0.805211192832318,0.8094499567408621
48,-0.323738012680974,-0.37411488227863127,-0.3700819685732852,-0.3210972101130821,-0.33673971845001205,-0.3326571550552897,0.7975720345973969,0.7966397564415157,0.7987896489577804,0.799144114270995,0.7950559902682357,0.7985753412599916
49,-0.9815410161297563,-0.9837652038971116,-0.9804281929190267,-0.9792048824331038,-0.9789410875988088,-0.9745032489786896,0.8038088779979282,0.8030731916627293,0.8047717709074003,0.8052005557319786,0.8015105082947176,0.8050253996142634
