name,scn_name,bus,carrier,p_nom,p_max_pu,marginal_cost,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,e_nom_max,control,weight,p_nom_opt
51 load shedding,,51,load shedding,7635510.0,1.0,10000.008154065496,0,1.0,0,0,1,0,0.0,PQ,7635510.0,7635510.0
51 others,eGon2035,51,others,76.78950106029689,1.0,0.006392887639885287,0,1.0,0,0,0,0,inf,PV,76.78950106029689,76.78950106029689
51 solar,eGon2035,51,solar,481.77316701163056,1.0,0.01637599776719115,0,1.0,0,0,0,0,inf,PV,481.77316701163056,481.77316701163056
51 solar_rooftop,eGon2035,51,solar_rooftop,857.6443936923463,1.0,0.017044601466323965,0,1.0,0,0,0,0,inf,PV,857.6443936923463,857.6443936923463
51 wind_onshore,eGon2035,51,wind_onshore,2924.8243473467796,1.0,1.3060639376882708,0,1.0,0,0,0,0,inf,PV,2924.8243473467796,2924.8243473467796
51072 central_biomass_CHP_heat,eGon2035,51072,central_biomass_CHP_heat,1.124,1.0,0.018996236659514793,0,1.0,0,0,0,0,inf,Slack,1.124,1.124
51072 load shedding,,51072,load shedding,88785.0,1.0,10000.005873430739,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51072 solar_thermal_collector,eGon2035,51072,solar_thermal_collector,10.060495311264047,1.0,0.00820717614479853,0,1.0,0,0,0,0,inf,PQ,10.060495311264047,10.060495311264047
51078 central_biomass_CHP_heat,eGon2035,51078,central_biomass_CHP_heat,0.828,1.0,0.007103550793483508,0,1.0,0,0,0,0,inf,Slack,0.828,0.828
51078 load shedding,,51078,load shedding,88785.0,1.0,10000.017405109424,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51108 central_biomass_CHP_heat,eGon2035,51108,central_biomass_CHP_heat,0.207,1.0,0.006028518029168368,0,1.0,0,0,0,0,inf,Slack,0.207,0.207
51108 load shedding,,51108,load shedding,88785.0,1.0,10000.001780355818,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51108 solar_thermal_collector,eGon2035,51108,solar_thermal_collector,11.554061527723606,1.0,0.011575224850739816,0,1.0,0,0,0,0,inf,PQ,11.554061527723606,11.554061527723606
51117 load shedding,,51117,load shedding,88785.0,1.0,10000.009297148892,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51117 solar_thermal_collector,eGon2035,51117,solar_thermal_collector,34.028595145902486,1.0,0.009584353784646121,0,1.0,0,0,0,0,inf,PQ,34.028595145902486,34.028595145902486
51123 load shedding,,51123,load shedding,88785.0,1.0,10000.00082667735,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51135 central_biomass_CHP_heat,eGon2035,51135,central_biomass_CHP_heat,1.92,1.0,0.004382081762708327,0,1.0,0,0,0,0,inf,Slack,1.92,1.92
51135 load shedding,,51135,load shedding,88785.0,1.0,10000.00182716206,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51150 load shedding,,51150,load shedding,88785.0,1.0,10000.01139330658,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51150 solar_thermal_collector,eGon2035,51150,solar_thermal_collector,2.3606692974721715,1.0,0.0012199690746950384,0,1.0,0,0,0,0,inf,PQ,2.3606692974721715,2.3606692974721715
51243 load shedding,,51243,load shedding,88785.0,1.0,10000.017551413948,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51243 solar_thermal_collector,eGon2035,51243,solar_thermal_collector,1.180779819200548,1.0,0.00904002983672007,0,1.0,0,0,0,0,inf,PQ,1.180779819200548,1.180779819200548
51250 load shedding,,51250,load shedding,88785.0,1.0,10000.000850353948,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51255 load shedding,,51255,load shedding,88785.0,1.0,10000.003613847439,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51271 load shedding,,51271,load shedding,88785.0,1.0,10000.001896011056,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51284 load shedding,,51284,load shedding,88785.0,1.0,10000.000997209456,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51286 load shedding,,51286,load shedding,88785.0,1.0,10000.004946428337,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51295 central_biomass_CHP_heat,eGon2035,51295,central_biomass_CHP_heat,13.493,1.0,0.015189901586785657,0,1.0,0,0,0,0,inf,Slack,13.493,13.493
51295 load shedding,,51295,load shedding,88785.0,1.0,10000.000337814343,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51295 solar_thermal_collector,eGon2035,51295,solar_thermal_collector,2.4605478215888934,1.0,0.020418226949300684,0,1.0,0,0,0,0,inf,PQ,2.4605478215888934,2.4605478215888934
51349 central_biomass_CHP_heat,eGon2035,51349,central_biomass_CHP_heat,0.55,1.0,0.021127174633389194,0,1.0,0,0,0,0,inf,Slack,0.55,0.55
51349 load shedding,,51349,load shedding,88785.0,1.0,10000.002492615176,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51356 load shedding,,51356,load shedding,88785.0,1.0,10000.016540684892,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51363 central_biomass_CHP_heat,eGon2035,51363,central_biomass_CHP_heat,0.321,1.0,0.004582460681448289,0,1.0,0,0,0,0,inf,Slack,0.321,0.321
51363 load shedding,,51363,load shedding,88785.0,1.0,10000.000832567888,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51363 solar_thermal_collector,eGon2035,51363,solar_thermal_collector,1.2189896665806406,1.0,0.017800098012578196,0,1.0,0,0,0,0,inf,PQ,1.2189896665806406,1.2189896665806406
51365 load shedding,,51365,load shedding,88785.0,1.0,10000.005302639262,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51391 central_biomass_CHP_heat,eGon2035,51391,central_biomass_CHP_heat,1.541,1.0,0.0001732045162759708,0,1.0,0,0,0,0,inf,Slack,1.541,1.541
51391 load shedding,,51391,load shedding,88785.0,1.0,10000.007396422821,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51403 central_biomass_CHP_heat,eGon2035,51403,central_biomass_CHP_heat,9.472000000000001,1.0,0.00290848743762239,0,1.0,0,0,0,0,inf,Slack,9.472000000000001,9.472000000000001
51403 load shedding,,51403,load shedding,88785.0,1.0,10000.008904834629,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51405 load shedding,,51405,load shedding,88785.0,1.0,10000.006566511758,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51411 load shedding,,51411,load shedding,88785.0,1.0,10000.002309289504,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51415 central_biomass_CHP_heat,eGon2035,51415,central_biomass_CHP_heat,2.98,1.0,0.004752509270158107,0,1.0,0,0,0,0,inf,Slack,2.98,2.98
51415 load shedding,,51415,load shedding,88785.0,1.0,10000.008053855358,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51416 load shedding,,51416,load shedding,88785.0,1.0,10000.010148236746,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51416 solar_thermal_collector,eGon2035,51416,solar_thermal_collector,1.702993120818433,1.0,0.007868982472532132,0,1.0,0,0,0,0,inf,PQ,1.702993120818433,1.702993120818433
51447 load shedding,,51447,load shedding,88785.0,1.0,10000.00220693977,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51447 solar_thermal_collector,eGon2035,51447,solar_thermal_collector,1.1362942858848044,1.0,0.009938216885781339,0,1.0,0,0,0,0,inf,PQ,1.1362942858848044,1.1362942858848044
51451 central_biomass_CHP_heat,eGon2035,51451,central_biomass_CHP_heat,0.8039999999999999,1.0,0.017046996637294188,0,1.0,0,0,0,0,inf,Slack,0.8039999999999999,0.8039999999999999
51451 load shedding,,51451,load shedding,88785.0,1.0,10000.01033525408,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51461 load shedding,,51461,load shedding,88785.0,1.0,10000.00679162525,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51463 load shedding,,51463,load shedding,88785.0,1.0,10000.002660369708,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51502 load shedding,,51502,load shedding,88785.0,1.0,10000.002632604972,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51535 central_biomass_CHP_heat,eGon2035,51535,central_biomass_CHP_heat,0.654,1.0,0.0030593860206955667,0,1.0,0,0,0,0,inf,Slack,0.654,0.654
51535 load shedding,,51535,load shedding,88785.0,1.0,10000.017612138532,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51537 central_biomass_CHP_heat,eGon2035,51537,central_biomass_CHP_heat,0.5660000000000001,0.9999999999999999,0.006619758867730454,0,0.9999999999999999,0,0,0,0,inf,Slack,0.5660000000000001,0.5660000000000001
51537 load shedding,,51537,load shedding,88785.0,1.0,10000.023248108022,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51542 central_biomass_CHP_heat,eGon2035,51542,central_biomass_CHP_heat,3.532,1.0,0.007899713441688985,0,1.0,0,0,0,0,inf,Slack,3.532,3.532
51542 load shedding,,51542,load shedding,88785.0,1.0,10000.001203221951,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51576 load shedding,,51576,load shedding,88785.0,1.0,10000.014381107983,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51604 load shedding,,51604,load shedding,88785.0,1.0,10000.004024593894,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51620 load shedding,,51620,load shedding,88785.0,1.0,10000.002964593405,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51625 load shedding,,51625,load shedding,88785.0,1.0,10000.005335892367,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51695 central_biomass_CHP_heat,eGon2035,51695,central_biomass_CHP_heat,3.709,1.0,0.0019039630990031744,0,1.0,0,0,0,0,inf,Slack,3.709,3.709
51695 load shedding,,51695,load shedding,88785.0,1.0,10000.000481369545,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51695 solar_thermal_collector,eGon2035,51695,solar_thermal_collector,1.4655884281823137,1.0,0.009912101946088851,0,1.0,0,0,0,0,inf,PQ,1.4655884281823137,1.4655884281823137
51706 central_biomass_CHP_heat,eGon2035,51706,central_biomass_CHP_heat,0.645,1.0,0.004821604548557364,0,1.0,0,0,0,0,inf,Slack,0.645,0.645
51706 load shedding,,51706,load shedding,88785.0,1.0,10000.012621538248,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51709 central_biomass_CHP_heat,eGon2035,51709,central_biomass_CHP_heat,0.481,1.0,0.010472532591503545,0,1.0,0,0,0,0,inf,Slack,0.481,0.481
51709 load shedding,,51709,load shedding,88785.0,1.0,10000.017921683962,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51718 load shedding,,51718,load shedding,88785.0,1.0,10000.002499707525,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51718 solar_thermal_collector,eGon2035,51718,solar_thermal_collector,28.77895249394351,1.0,0.008018364795073615,0,1.0,0,0,0,0,inf,PQ,28.77895249394351,28.77895249394351
51720 load shedding,,51720,load shedding,88785.0,1.0,10000.013974729502,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51723 load shedding,,51723,load shedding,88785.0,1.0,10000.01310750406,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51723 solar_thermal_collector,eGon2035,51723,solar_thermal_collector,0.07089528624079464,1.0,0.02790787946081285,0,1.0,0,0,0,0,inf,PQ,0.07089528624079464,0.07089528624079464
51725 central_biomass_CHP_heat,eGon2035,51725,central_biomass_CHP_heat,0.47,1.0,0.0012970511956334526,0,1.0,0,0,0,0,inf,Slack,0.47,0.47
51725 load shedding,,51725,load shedding,88785.0,1.0,10000.013574524897,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51728 load shedding,,51728,load shedding,88785.0,1.0,10000.008756182837,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51748 central_biomass_CHP_heat,eGon2035,51748,central_biomass_CHP_heat,3.16,1.0,0.0009120731144807393,0,1.0,0,0,0,0,inf,Slack,3.16,3.16
51748 load shedding,,51748,load shedding,88785.0,1.0,10000.002750219051,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51748 solar_thermal_collector,eGon2035,51748,solar_thermal_collector,15.83431384828713,1.0,0.006382162064145401,0,1.0,0,0,0,0,inf,PQ,15.83431384828713,15.83431384828713
51755 central_biomass_CHP_heat,eGon2035,51755,central_biomass_CHP_heat,2.8,1.0,0.006623107424143904,0,1.0,0,0,0,0,inf,Slack,2.8,2.8
51755 load shedding,,51755,load shedding,88785.0,1.0,10000.001380326643,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51755 solar_thermal_collector,eGon2035,51755,solar_thermal_collector,6.19531235615906,1.0,0.013921267679113234,0,1.0,0,0,0,0,inf,PQ,6.19531235615906,6.19531235615906
51757 central_biomass_CHP_heat,eGon2035,51757,central_biomass_CHP_heat,0.082,1.0,0.005376126696046522,0,1.0,0,0,0,0,inf,Slack,0.082,0.082
51757 load shedding,,51757,load shedding,88785.0,1.0,10000.005344402245,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51806 load shedding,,51806,load shedding,88785.0,1.0,10000.000110037436,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51820 central_biomass_CHP_heat,eGon2035,51820,central_biomass_CHP_heat,0.53,1.0,0.021365340286078095,0,1.0,0,0,0,0,inf,Slack,0.53,0.53
51820 load shedding,,51820,load shedding,88785.0,1.0,10000.000705418895,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51825 geo_thermal,eGon2035,51825,geo_thermal,166.07585420665976,1.0,0.015017721247888806,0,1.0,0,0,0,0,inf,Slack,166.07585420665976,166.07585420665976
51825 load shedding,,51825,load shedding,88785.0,1.0,10000.013614848884,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51837 central_biomass_CHP_heat,eGon2035,51837,central_biomass_CHP_heat,0.808,1.0,0.0021080896570522005,0,1.0,0,0,0,0,inf,Slack,0.808,0.808
51837 load shedding,,51837,load shedding,88785.0,1.0,10000.003497959924,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51837 solar_thermal_collector,eGon2035,51837,solar_thermal_collector,22.341565906962476,1.0,0.012022838253761065,0,1.0,0,0,0,0,inf,PQ,22.341565906962476,22.341565906962476
51875 central_biomass_CHP_heat,eGon2035,51875,central_biomass_CHP_heat,2.595,1.0,0.003688774888129966,0,1.0,0,0,0,0,inf,Slack,2.595,2.595
51875 load shedding,,51875,load shedding,88785.0,1.0,10000.002833894638,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51889 central_biomass_CHP_heat,eGon2035,51889,central_biomass_CHP_heat,2.43,1.0,0.003490313910179299,0,1.0,0,0,0,0,inf,Slack,2.43,2.43
51889 load shedding,,51889,load shedding,88785.0,1.0,10000.007132205463,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51889 solar_thermal_collector,eGon2035,51889,solar_thermal_collector,21.954789566612938,1.0,0.0017078025307045055,0,1.0,0,0,0,0,inf,PQ,21.954789566612938,21.954789566612938
51908 central_biomass_CHP_heat,eGon2035,51908,central_biomass_CHP_heat,2.67,1.0,0.002660545214546302,0,1.0,0,0,0,0,inf,Slack,2.67,2.67
51908 load shedding,,51908,load shedding,88785.0,1.0,10000.007667098087,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51910 load shedding,,51910,load shedding,88785.0,1.0,10000.01629983637,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51916 load shedding,,51916,load shedding,88785.0,1.0,10000.002667866873,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51918 central_biomass_CHP_heat,eGon2035,51918,central_biomass_CHP_heat,3.1790000000000003,1.0,0.003798589405884017,0,1.0,0,0,0,0,inf,Slack,3.1790000000000003,3.1790000000000003
51918 load shedding,,51918,load shedding,88785.0,1.0,10000.006412559558,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51918 solar_thermal_collector,eGon2035,51918,solar_thermal_collector,16.52601804554044,1.0,0.007437985863405959,0,1.0,0,0,0,0,inf,PQ,16.52601804554044,16.52601804554044
51920 load shedding,,51920,load shedding,88785.0,1.0,10000.006789870118,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51933 central_biomass_CHP_heat,eGon2035,51933,central_biomass_CHP_heat,1.542,1.0,0.01066413132888891,0,1.0,0,0,0,0,inf,Slack,1.542,1.542
51933 geo_thermal,eGon2035,51933,geo_thermal,27.93222902832363,1.0,0.004110297646967108,0,1.0,0,0,0,0,inf,PQ,27.93222902832363,27.93222902832363
51933 load shedding,,51933,load shedding,88785.0,1.0,10000.003362427013,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51941 central_biomass_CHP_heat,eGon2035,51941,central_biomass_CHP_heat,0.425,1.0,0.009142645833701476,0,1.0,0,0,0,0,inf,Slack,0.425,0.425
51941 load shedding,,51941,load shedding,88785.0,1.0,10000.000453626595,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
51954 load shedding,,51954,load shedding,88785.0,1.0,10000.005389860436,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52 biomass,eGon2035,52,biomass,16.401151273158984,1.0,42.10742256852881,0,1.0,0,0,0,0,inf,PV,16.401151273158984,16.401151273158984
52 central_biomass_CHP,eGon2035,52,central_biomass_CHP,15.33299315329043,0.9999999999999999,42.1101456077777,0,0.9999999999999999,0,0,0,0,inf,PV,15.33299315329043,15.33299315329043
52 industrial_biomass_CHP,eGon2035,52,industrial_biomass_CHP,83.81216885795723,1.0000000000000002,42.10955170127309,0,1.0000000000000002,0,0,0,0,inf,PV,83.81216885795723,83.81216885795723
52 load shedding,,52,load shedding,4350465.0,0.9999999999999999,10000.010619889403,0,0.9999999999999999,0,0,1,0,0.0,PQ,4350465.0,4350465.0
52 solar,eGon2035,52,solar,398.7975748135824,1.0,0.01891154434185132,0,1.0,0,0,0,0,inf,PV,398.7975748135824,398.7975748135824
52 solar_rooftop,eGon2035,52,solar_rooftop,416.3874505709935,1.0,0.018159925845903938,0,1.0,0,0,0,0,inf,PV,416.3874505709935,416.3874505709935
52 wind_onshore,eGon2035,52,wind_onshore,2304.105734466213,1.0,1.3099871650497863,0,1.0,0,0,0,0,inf,PV,2304.105734466213,2304.105734466213
52005 central_biomass_CHP_heat,eGon2035,52005,central_biomass_CHP_heat,2.965,1.0,0.007378033989974452,0,1.0,0,0,0,0,inf,Slack,2.965,2.965
52005 load shedding,,52005,load shedding,88785.0,1.0,10000.006308791795,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52010 central_biomass_CHP_heat,eGon2035,52010,central_biomass_CHP_heat,0.416,1.0,0.008041258006065815,0,1.0,0,0,0,0,inf,Slack,0.416,0.416
52010 load shedding,,52010,load shedding,88785.0,1.0,10000.014122948158,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52012 load shedding,,52012,load shedding,88785.0,1.0,10000.00042403724,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52013 central_biomass_CHP_heat,eGon2035,52013,central_biomass_CHP_heat,1.0317,1.0,0.006601124480095736,0,1.0,0,0,0,0,inf,Slack,1.0317,1.0317
52013 load shedding,,52013,load shedding,88785.0,1.0,10000.007464876662,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52014 central_biomass_CHP_heat,eGon2035,52014,central_biomass_CHP_heat,0.781,1.0,0.007796638035531795,0,1.0,0,0,0,0,inf,Slack,0.781,0.781
52014 load shedding,,52014,load shedding,88785.0,1.0,10000.015332362098,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52015 load shedding,,52015,load shedding,88785.0,1.0,10000.003434509003,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52016 central_biomass_CHP_heat,eGon2035,52016,central_biomass_CHP_heat,0.45,1.0,0.0034414276966935474,0,1.0,0,0,0,0,inf,Slack,0.45,0.45
52016 load shedding,,52016,load shedding,88785.0,1.0,10000.009817988808,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52018 central_biomass_CHP_heat,eGon2035,52018,central_biomass_CHP_heat,67.161,1.0000000000000002,0.002842590311210568,0,1.0000000000000002,0,0,0,0,inf,Slack,67.161,67.161
52018 load shedding,,52018,load shedding,88785.0,1.0,10000.001179765875,0,1.0,0,0,1,0,0.0,PQ,88785.0,88785.0
52018 solar_thermal_collector,eGon2035,52018,solar_thermal_collector,5.78647990423788,1.0,0.00017863221853873517,0,1.0,0,0,0,0,inf,PQ,5.78647990423788,5.78647990423788
52023 load shedding,,52023,load shedding,6214950.0,1.0,10000.007582973178,0,1.0,0,0,1,0,0.0,PQ,6214950.0,6214950.0
52024 load shedding,,52024,load shedding,2397195.0,1.0,10000.006044549329,0,1.0,0,0,1,0,0.0,PQ,2397195.0,2397195.0
52025 load shedding,,52025,load shedding,6747660.0,1.0,10000.007918674708,0,1.0,0,0,1,0,0.0,PQ,6747660.0,6747660.0
52026 load shedding,,52026,load shedding,2574765.0,1.0,10000.007906062037,0,1.0,0,0,1,0,0.0,PQ,2574765.0,2574765.0
52027 load shedding,,52027,load shedding,2485980.0,1.0,10000.007957247628,0,1.0,0,0,1,0,0.0,PQ,2485980.0,2485980.0
52028 load shedding,,52028,load shedding,16957935.0,1.0,10000.00770867216,0,1.0,0,0,1,0,0.0,PQ,16957935.0,16957935.0
52030 load shedding,,52030,load shedding,3906540.0,1.0,10000.008369488305,0,1.0,0,0,1,0,0.0,PQ,3906540.0,3906540.0
52031 load shedding,,52031,load shedding,2397195.0,1.0,10000.00701335684,0,1.0,0,0,1,0,0.0,PQ,2397195.0,2397195.0
52032 load shedding,,52032,load shedding,5149530.0,1.0,10000.007223851091,0,1.0,0,0,1,0,0.0,PQ,5149530.0,5149530.0
52033 load shedding,,52033,load shedding,4350465.0,0.9999999999999999,10000.009873142471,0,0.9999999999999999,0,0,1,0,0.0,PQ,4350465.0,4350465.0
52034 load shedding,,52034,load shedding,8257005.0,1.0,10000.006462775378,0,1.0,0,0,1,0,0.0,PQ,8257005.0,8257005.0
52035 load shedding,,52035,load shedding,2929905.0,1.0,10000.006507586351,0,1.0,0,0,1,0,0.0,PQ,2929905.0,2929905.0
52036 load shedding,,52036,load shedding,799065.0,1.0,10000.006130875418,0,1.0,0,0,1,0,0.0,PQ,799065.0,799065.0
52037 load shedding,,52037,load shedding,1509345.0,1.0,10000.005794435403,0,1.0,0,0,1,0,0.0,PQ,1509345.0,1509345.0
52038 load shedding,,52038,load shedding,8257005.0,1.0,10000.008547534751,0,1.0,0,0,1,0,0.0,PQ,8257005.0,8257005.0
52039 load shedding,,52039,load shedding,1686915.0,1.0,10000.007591243731,0,1.0,0,0,1,0,0.0,PQ,1686915.0,1686915.0
52040 load shedding,,52040,load shedding,1953270.0,1.0,10000.009984286922,0,1.0,0,0,1,0,0.0,PQ,1953270.0,1953270.0
52041 load shedding,,52041,load shedding,1953270.0,1.0,10000.007717787208,0,1.0,0,0,1,0,0.0,PQ,1953270.0,1953270.0
52043 load shedding,,52043,load shedding,2841120.0,1.0,10000.0069715687,0,1.0,0,0,1,0,0.0,PQ,2841120.0,2841120.0
52044 load shedding,,52044,load shedding,4794390.0,1.0,10000.005981896065,0,1.0,0,0,1,0,0.0,PQ,4794390.0,4794390.0
52046 load shedding,,52046,load shedding,3285045.0,1.0,10000.008620548575,0,1.0,0,0,1,0,0.0,PQ,3285045.0,3285045.0
52048 load shedding,,52048,load shedding,8434575.0,1.0,10000.008608101112,0,1.0,0,0,1,0,0.0,PQ,8434575.0,8434575.0
52050 load shedding,,52050,load shedding,4794390.0,1.0,10000.007190333745,0,1.0,0,0,1,0,0.0,PQ,4794390.0,4794390.0
52052 load shedding,,52052,load shedding,4261680.0,1.0,10000.006357605633,0,1.0,0,0,1,0,0.0,PQ,4261680.0,4261680.0
52054 load shedding,,52054,load shedding,8168220.0,1.0,10000.008508753908,0,1.0,0,0,1,0,0.0,PQ,8168220.0,8168220.0
52056 load shedding,,52056,load shedding,10476630.0,1.0,10000.007469563,0,1.0,0,0,1,0,0.0,PQ,10476630.0,10476630.0
52057 load shedding,,52057,load shedding,1864485.0,1.0,10000.006096750896,0,1.0,0,0,1,0,0.0,PQ,1864485.0,1864485.0
52058 load shedding,,52058,load shedding,3107475.0,1.0,10000.008207742949,0,1.0,0,0,1,0,0.0,PQ,3107475.0,3107475.0
52059 load shedding,,52059,load shedding,1420560.0,1.0,10000.008207022003,0,1.0,0,0,1,0,0.0,PQ,1420560.0,1420560.0
52063 load shedding,,52063,load shedding,2485980.0,1.0,10000.008772693007,0,1.0,0,0,1,0,0.0,PQ,2485980.0,2485980.0
52065 load shedding,,52065,load shedding,2663550.0,1.0,10000.007006528536,0,1.0,0,0,1,0,0.0,PQ,2663550.0,2663550.0
52066 load shedding,,52066,load shedding,4794390.0,1.0,10000.008367508723,0,1.0,0,0,1,0,0.0,PQ,4794390.0,4794390.0
52068 load shedding,,52068,load shedding,7724295.0,1.0,10000.006952868418,0,1.0,0,0,1,0,0.0,PQ,7724295.0,7724295.0
52069 load shedding,,52069,load shedding,4528035.0,1.0,10000.009125024395,0,1.0,0,0,1,0,0.0,PQ,4528035.0,4528035.0
52070 load shedding,,52070,load shedding,4172895.0,1.0,10000.008802192111,0,1.0,0,0,1,0,0.0,PQ,4172895.0,4172895.0
52072 load shedding,,52072,load shedding,5327100.0,1.0,10000.005989254303,0,1.0,0,0,1,0,0.0,PQ,5327100.0,5327100.0
52077 load shedding,,52077,load shedding,3817755.0,1.0,10000.007804950203,0,1.0,0,0,1,0,0.0,PQ,3817755.0,3817755.0
52078 load shedding,,52078,load shedding,4172895.0,1.0,10000.009242666623,0,1.0,0,0,1,0,0.0,PQ,4172895.0,4172895.0
52079 load shedding,,52079,load shedding,5682240.0,1.0,10000.007619043532,0,1.0,0,0,1,0,0.0,PQ,5682240.0,5682240.0
52082 load shedding,,52082,load shedding,1065420.0,1.0,10000.007669714842,0,1.0,0,0,1,0,0.0,PQ,1065420.0,1065420.0
52083 load shedding,,52083,load shedding,3906540.0,1.0,10000.009146904207,0,1.0,0,0,1,0,0.0,PQ,3906540.0,3906540.0
52084 load shedding,,52084,load shedding,8079435.0,1.0,10000.008014723691,0,1.0,0,0,1,0,0.0,PQ,8079435.0,8079435.0
52087 load shedding,,52087,load shedding,6658875.0,1.0,10000.007409746335,0,1.0,0,0,1,0,0.0,PQ,6658875.0,6658875.0
52090 load shedding,,52090,load shedding,3196260.0,1.0,10000.007633911313,0,1.0,0,0,1,0,0.0,PQ,3196260.0,3196260.0
52092 load shedding,,52092,load shedding,4084110.0,1.0,10000.008207535564,0,1.0,0,0,1,0,0.0,PQ,4084110.0,4084110.0
52093 load shedding,,52093,load shedding,3817755.0,1.0,10000.007013629489,0,1.0,0,0,1,0,0.0,PQ,3817755.0,3817755.0
52094 load shedding,,52094,load shedding,6037380.0,1.0,10000.008884311797,0,1.0,0,0,1,0,0.0,PQ,6037380.0,6037380.0
52095 load shedding,,52095,load shedding,3018690.0,1.0,10000.008283857765,0,1.0,0,0,1,0,0.0,PQ,3018690.0,3018690.0
52096 load shedding,,52096,load shedding,3728970.0,1.0,10000.006918269968,0,1.0,0,0,1,0,0.0,PQ,3728970.0,3728970.0
52098 load shedding,,52098,load shedding,4705605.0,1.0,10000.00750446379,0,1.0,0,0,1,0,0.0,PQ,4705605.0,4705605.0
52099 load shedding,,52099,load shedding,4350465.0,0.9999999999999999,10000.006971713394,0,0.9999999999999999,0,0,1,0,0.0,PQ,4350465.0,4350465.0
