bus,cluster,foreign,medoid_idx
31664,24,,
31665,24,,
31666,24,,
31667,16,,
31668,23,,
31669,21,,
31670,16,,
31671,31,,
31672,16,,
31673,1,,
31674,29,,
31675,32,,
31676,16,,
31677,25,,
31678,25,,
31679,7,,
31680,16,,
31681,29,,
31682,29,,
31683,29,,
31684,29,,
31685,29,,
31686,2,,
31687,16,,
31688,16,,
31689,29,,
31690,16,,
31691,16,,
31692,16,,
31693,29,,
31694,29,,
31695,29,,
31696,29,,
31697,29,,
31698,29,,
31699,29,,
31700,29,,
31701,29,,
31702,29,,
31703,18,,
31704,18,,
31705,16,,
31706,30,,
31707,27,,
31708,2,,
31709,28,,
3171,35,,
31710,1,,
31711,31,,
31712,31,,
31713,31,,
31714,31,,
31715,31,,
31716,31,,
31717,31,,
31718,24,,
31719,24,,
3172,35,,
31720,9,,
31721,9,,
31722,27,,
31723,9,,
31724,27,,
31725,2,,
31726,35,,
31727,35,,
31728,24,,
31729,13,,
31730,6,,6
31731,24,,
31732,20,,
31733,20,,
31734,2,,
31735,2,,
31736,24,,
31737,9,,
31738,9,,
31739,18,,
31740,1,,
31741,9,,
31742,7,,
31743,7,,
31744,24,,
31745,7,,
31746,7,,
31747,5,,
31748,12,,
31749,12,,
3175,35,,
31750,12,,
31751,6,,
31752,2,,
31754,28,,
31755,26,,
31756,26,,
31757,11,,
31758,11,,
31759,11,,
3176,35,,
31760,16,,
31761,16,,
31762,6,,
31763,6,,
31764,6,,
31765,8,,
31766,2,,
31767,9,,
31768,9,,
31769,9,,
31770,9,,
31771,8,,
31772,8,,
31773,24,,
31774,24,,
31775,12,,
31776,12,,
31777,2,,
31778,12,,
31779,12,,
31780,12,,
31781,12,,
31782,16,,
31783,16,,
31784,7,,
31785,2,,
31786,23,,
31787,24,,
31788,8,,
31789,6,,
31790,23,,
31791,2,,
31792,25,,
31793,23,,
31794,23,,
31795,25,,
31796,7,,
31797,3,,
31798,7,,
31799,12,,
3180,35,,
31800,9,,
31801,23,,
31802,23,,
31803,8,,
31804,7,,
31805,27,,
31806,28,,
31807,9,,
31808,9,,
31809,21,,
31810,32,,
31811,32,,
31812,9,,
31813,8,,
31814,8,,
31816,8,,
31817,8,,
31818,8,,
31819,5,,
31820,5,,
31821,5,,
31822,9,,
31823,2,,
31824,9,,
31825,28,,
31826,28,,
31827,0,,
31828,9,,
31829,8,,
31830,8,,
31831,9,,
31832,9,,
31833,25,,
31834,12,,
31835,12,,
31836,12,,
31837,7,,
31838,7,,
31839,12,,
31840,29,,
31841,7,,
31842,29,,
31843,8,,
31844,0,,
31845,0,,
31846,32,,
31847,1,,
31848,16,,
31849,31,,
31850,0,,
31851,19,,
31852,7,,
31853,28,,
31854,28,,
31855,28,,
31856,23,,
31857,12,,
31858,12,,
31859,17,,
31860,7,,
31861,23,,
31862,11,,
31863,23,,
31864,23,,
31865,20,,
31866,1,,
31867,8,,
31868,25,,
31869,5,,
31871,0,,
31872,25,,
31873,9,,
31874,9,,
31875,31,,
31876,0,,
31877,24,,
31878,28,,
31879,21,,
31880,10,,
31881,26,,
31882,21,,
31883,23,,
31884,9,,
31885,9,,
31886,32,,
31887,9,,
31888,13,,
31889,25,,
31890,27,,
31891,2,,
31892,23,,
31893,29,,
31894,9,,
31895,6,,
31896,29,,
31897,13,,
31898,8,,
31899,6,,
31900,29,,
31901,26,,
31902,7,,
31903,7,,
31904,2,,
31905,14,,
31906,14,,
31907,31,,
31908,21,,
31909,32,,
31910,0,,
31911,5,,
31912,32,,
31913,6,,
31914,9,,
31915,32,,
31916,32,,
31917,9,,
31918,32,,
31919,32,,
31920,32,,
31921,26,,
31922,26,,
31923,0,,
31924,0,,
31925,24,,
31926,23,,
31927,9,,
31928,12,,
31930,32,,
31931,12,,
31932,30,,
31933,29,,
31934,25,,
31935,25,,
31936,25,,
31937,32,,
31938,9,,
31939,34,,
31940,20,,
31941,23,,
31942,23,,
31943,23,,
31944,2,,
31945,23,,
31946,23,,
31947,23,,
31948,23,,
31949,23,,
31950,23,,
31951,23,,
31952,24,,
31953,8,,
31954,30,,
31955,10,,
31956,21,,
31957,31,,
31958,31,,
31959,24,,
31960,29,,
31961,6,,
31962,7,,
31963,21,,
31964,9,,
31965,21,,
31966,10,,
31967,10,,
31968,6,,
31969,6,,
31970,6,,
31971,14,,
31972,8,,
31973,28,,
31974,9,,
31975,31,,
31976,5,,
31977,20,,
31978,19,,
31979,32,,
3198,9,,
31980,23,,
31981,7,,
31982,7,,
31983,7,,
31984,7,,
31985,7,,
31986,7,,
31987,7,,
31988,6,,
31989,24,,
31990,6,,
31991,7,,
31992,12,,
31993,6,,
31994,6,,
31995,6,,
31996,14,,
31997,6,,
31998,6,,
31999,14,,
32,8,,
32000,6,,
32001,14,,
32002,7,,
32003,7,,
32004,24,,
32005,9,,
32006,25,,
32007,7,,
32008,7,,
32009,12,,
3201,23,,
32010,12,,
32011,31,,
32012,31,,
32013,7,,
32014,14,,
32015,14,,
32016,14,,
32017,23,,
32018,1,,
32019,23,,
32020,23,,
32021,21,,
32022,25,,
32023,12,,
32024,8,,
32025,28,,
32026,28,,
32027,30,,
32028,24,,
32029,24,,
3203,23,,
32030,24,,
32031,7,,
32032,12,,
32033,6,,
32034,6,,
32035,6,,
32036,28,,
32037,28,,
32038,12,,
32039,12,,
32040,7,,
32041,26,,
32042,26,,
32043,26,,
32044,1,,
32045,6,,
32046,6,,
32047,22,,
32048,12,,
32049,12,,
32050,26,,
32051,13,,
32052,14,,
32053,7,,
32054,7,,
32055,7,,
32056,29,,
32057,29,,
32058,29,,
32059,28,,
32060,14,,
32061,12,,
32062,12,,
32063,12,,
32064,28,,
32065,17,,
32066,19,,
32067,18,,
32068,29,,
32069,29,,
32070,27,,
32071,23,,
32072,21,,
32073,29,,
32074,29,,
32075,12,,
32076,24,,
32077,23,,
32078,23,,
32079,12,,
32080,28,,
32081,2,,
32082,2,,
32083,28,,
32084,13,,
32085,32,,
32086,28,,
32087,8,,
32088,8,,
32089,22,,
32090,22,,
32091,17,,
32092,27,,
32093,25,,
32094,28,,
32095,28,,
32096,28,,
32097,28,,
32098,25,,
32099,25,,
32100,25,,
32101,16,,
32102,7,,
32103,3,,
32104,3,,
32105,3,,
32106,2,,
32107,13,,
32108,25,,
32109,25,,
32110,25,,
32111,16,,
32112,16,,
32113,16,,
32114,16,,16
32115,11,,
32116,26,,
32117,13,,
32118,13,,
32119,26,,
3212,23,,
32120,26,,
32121,16,,
32122,16,,
32124,11,,
32125,11,,
32126,9,,
32127,17,,
32128,26,,
32129,12,,
32130,26,,
32131,11,,
32132,9,,
32133,19,,
32134,26,,
32135,26,,
32136,2,,
32137,13,,
32138,26,,
32139,11,,
32141,11,,
32142,0,,
32143,2,,
32144,32,,
32145,32,,
32146,32,,
32147,32,,
32148,1,,
32149,7,,
32150,22,,
32152,28,,
32153,25,,
32154,1,,
32155,1,,
32156,25,,
32157,8,,
32158,19,,
32159,19,,
32160,32,,
32161,7,,
32162,14,,
32163,8,,
32164,29,,
32165,28,,
32166,28,,
32167,29,,
32168,7,,
32169,7,,
32170,24,,
32171,9,,
32172,0,,
32173,0,,
32174,29,,
32175,29,,
32176,29,,
32177,29,,
32178,29,,
32179,29,,
32180,29,,
32181,29,,
32182,29,,
32183,29,,
32184,29,,
32185,29,,
32186,29,,
32187,8,,
32188,8,,
32189,8,,
32190,8,,
32191,8,,
32192,8,,
32193,8,,
32194,21,,
32195,2,,
32196,29,,
32197,19,,
32199,25,,
32200,19,,
32201,6,,
32202,9,,
32203,9,,
32204,31,,
32205,31,,
32206,29,,
32207,29,,
32208,29,,
32209,18,,
32210,18,,
32211,31,,
32212,1,,
32213,17,,
32214,17,,
32215,17,,
32216,27,,
32217,25,,
32218,2,,
32219,2,,
32220,2,,
32221,2,,
32222,2,,
32223,2,,
32224,2,,
32225,9,,
32226,9,,
32227,7,,
32228,2,,
32229,4,,
3223,23,,
32230,28,,
32231,4,,
32232,28,,
32233,28,,
32234,28,,
32235,28,,
32236,2,,
32237,23,,
32238,23,,
32239,23,,
3224,23,,
32240,23,,
32241,28,,
32242,28,,
32243,28,,
32244,19,,
32245,19,,
32246,19,,
32247,28,,
32248,28,,
32249,28,,
3225,23,,
32250,28,,
32251,19,,
32252,19,,
32253,19,,
32255,19,,
32256,8,,
32257,28,,
32258,28,,
32259,31,,
3226,23,,
32260,31,,
32261,28,,
32262,28,,
32263,28,,
32264,28,,
32265,35,,
32266,35,,
32267,35,,
32268,35,,
32269,35,,
32270,35,,
32272,35,,
32273,35,,
32274,35,,
32275,35,,
32276,23,,
32277,23,,
32278,35,,
32279,4,,
32280,4,,
32281,6,,
32282,4,,
32283,6,,
32284,1,,
32285,12,,
32286,1,,
32287,7,,
32288,7,,
32289,26,,
32290,7,,
32291,25,,
32292,25,,
32293,2,,
32294,7,,
32295,9,,
32296,24,,
32297,7,,
32298,21,,
32299,21,,
32300,21,,
32301,24,,
32302,24,,
32303,24,,
32304,8,,
32305,8,,
32306,24,,
32307,24,,
32308,24,,
32309,32,,
32310,24,,
32311,25,,
32312,25,,
32313,8,,
32314,17,,
32316,2,,
32317,29,,
32318,29,,
32319,7,,
32320,29,,
32321,6,,
32322,25,,
32323,23,,
32324,6,,
32325,6,,
32326,6,,
32327,12,,
32328,21,,
32329,24,,
32330,8,,
32331,7,,
32332,26,,
32333,23,,
32334,24,,
32335,30,,
32336,25,,
32337,25,,
32338,27,,
32339,25,,
32341,25,,
32342,25,,
32343,25,,
32344,25,,
32345,25,,
32346,25,,
32347,25,,
32348,25,,
32349,25,,
32350,8,,
32351,25,,
32352,25,,
32353,25,,
32354,25,,
32355,25,,
32356,8,,
32357,8,,
32358,8,,
32359,8,,
32360,8,,
32361,8,,
32362,25,,
32363,25,,
32364,25,,
32365,25,,
32366,25,,
32367,25,,
32368,25,,
32369,25,,25
3237,23,,
32370,25,,
32371,25,,
32372,25,,
32373,25,,
32374,25,,
32375,25,,
32376,24,,
32377,24,,
32379,25,,
32380,25,,
32381,31,,
32382,23,,
32384,7,,
32385,8,,
32386,8,,
32387,25,,
32388,25,,
32389,25,,
32390,25,,
32391,24,,
32392,2,,
32393,12,,
32394,21,,
32395,1,,
32396,1,,
32397,1,,
32398,9,,
32399,9,,
32400,23,,
32401,25,,
32402,25,,
32403,30,,
32404,24,,
32405,1,,
32406,34,,
32407,25,,
32408,25,,
32409,25,,
32410,8,,
32411,21,,
32412,29,,
32413,21,,
32414,25,,
32415,25,,
32416,25,,
32417,21,,
32418,24,,
32419,24,,
32420,24,,
32421,24,,
32422,21,,
32423,25,,
32424,6,,
32425,6,,
32426,6,,
32427,6,,
32428,6,,
32429,2,,
3243,23,,
32430,12,,
32431,12,,
32432,24,,
32434,14,,
32435,4,,
32436,8,,
32437,26,,
32438,9,,
32439,9,,
32440,9,,
32441,9,,
32443,1,,
32444,1,,
32445,32,,
32447,8,,
32448,9,,
32449,4,,
32450,4,,
32451,4,,
32452,14,,
32454,14,,
32455,14,,
32456,6,,
32457,6,,
32458,6,,
32459,6,,
32460,14,,
32461,25,,
32462,25,,
32463,17,,
32464,17,,
32465,21,,
32466,25,,
32467,25,,
32468,25,,
32469,25,,
32470,16,,
32471,16,,
32472,11,,
32473,11,,
32474,11,,
32475,13,,
32476,2,,
32477,2,,
32478,29,,
32479,3,,
32480,27,,
32481,29,,
32482,18,,
32483,22,,
32484,21,,
32485,21,,
32486,29,,
32487,34,,
32488,2,,
32489,25,,
3249,9,,
32490,27,,
32491,27,,
32492,35,,
32493,35,,
32494,25,,
32495,27,,
32496,12,,
32497,12,,
32498,12,,
32499,24,,
3250,9,,
32500,35,,
32501,35,,
32503,23,,
32504,23,,
32505,35,,
32506,35,,
32507,18,,
32508,23,,
32510,11,,
32511,13,,
32512,4,,
32513,23,,
32515,29,,
32516,29,,
32517,29,,
32518,23,,
32519,23,,
32520,23,,
32521,1,,
32522,10,,
32523,32,,
32524,32,,
32525,26,,
32526,7,,
32527,12,,
32528,7,,
32529,19,,
32530,25,,
32531,0,,
32532,0,,
32533,18,,
32534,18,,
32535,18,,
32536,23,,
32537,18,,
32538,25,,
32539,25,,
32540,35,,
32541,5,,
32542,29,,
32543,29,,
32544,17,,
32545,2,,
32546,2,,
32547,2,,
32548,17,,
32549,29,,
32550,25,,
32551,8,,
32552,32,,
32553,32,,
32554,29,,
32555,3,,
32556,3,,
32557,32,,
32558,32,,
32559,32,,
32560,2,,
32561,2,,
32562,18,,
32563,23,,
32564,21,,
32565,21,,
32566,32,,
32567,21,,
32568,21,,
32569,21,,
32570,21,,
32571,21,,
32572,21,,
32573,19,,
32574,21,,
32575,21,,
32576,21,,
32577,18,,
32578,5,,
32579,29,,
32580,23,,
32581,21,,
32582,21,,
32583,29,,
32584,29,,
32585,29,,
32586,24,,
32587,9,,
32588,27,,
32589,22,,
3259,9,,
32591,31,,
32592,19,,
32593,24,,
32594,11,,
32595,30,,
32596,30,,
32597,30,,
32598,20,,
32599,20,,
32600,20,,
32601,20,,
32602,24,,
32603,9,,
32604,7,,
32605,23,,
32606,7,,
32607,25,,
32608,16,,
3261,5,,
32610,16,,
32611,11,,
32612,35,,
32613,32,,
32614,32,,
32615,16,,
32616,0,,
32617,23,,
32618,23,,
32619,20,,
32620,20,,
32621,7,,
32622,29,,
32623,20,,
32624,20,,20
32625,27,,
32626,6,,
32627,7,,
32628,17,,
32629,4,,
3263,5,,
32630,21,,
32631,31,,
32632,27,,
32633,27,,
32634,14,,
32635,8,,
32636,23,,
32637,23,,
32638,30,,
32639,12,,
3264,5,,
32640,6,,
32641,6,,
32642,6,,
32643,6,,
32644,6,,
32645,6,,
32646,12,,
32647,6,,
32648,14,,
32649,12,,12
3265,5,,
32650,2,,
32652,14,,
32653,6,,
32654,6,,
32655,20,,
32656,27,,
32657,12,,
32658,11,,
32659,21,,
32660,26,,
32661,26,,
32662,26,,
32663,26,,
32664,7,,
32665,26,,
32666,9,,
32667,4,,
32668,4,,
32669,4,,
32670,0,,
32671,2,,
32672,29,,
32673,30,,
32674,13,,
32675,30,,
32676,14,,
32677,30,,
32678,23,,
32679,14,,
32680,23,,
32681,23,,
32682,23,,
32683,23,,
32684,21,,
32685,10,,
32686,5,,
32687,5,,
32688,5,,
32689,20,,
3269,23,,
32690,27,,
32691,32,,
32692,31,,
32693,20,,
32694,12,,
32695,6,,
32696,20,,
32697,20,,
32698,2,,
32700,6,,
32701,27,,
32702,5,,
32703,23,,
32704,23,,
32705,23,,
32706,9,,
32707,18,,
32708,18,,
32709,23,,
32710,19,,
32711,27,,
32712,25,,
32713,12,,
32714,23,,
32716,7,,
32717,26,,
32719,23,,
32720,23,,
32721,23,,
32722,12,,
32723,0,,
32724,18,,
32725,2,,
32726,20,,
32727,1,,
32728,19,,
32729,26,,
32730,11,,
32731,22,,
32732,20,,
32733,4,,
32734,23,,
32735,23,,
32736,23,,
32737,23,,
32738,31,,
32739,2,,
32740,32,,
32741,14,,
32742,0,,
32743,23,,
32744,7,,
32745,28,,
32746,3,,
32747,35,,
32748,23,,
32749,21,,
32750,8,,
32751,29,,
32752,21,,
32753,23,,
32754,23,,
32755,30,,
32756,3,,
32757,12,,
32758,12,,
32760,12,,
32761,12,,
32762,25,,
32763,29,,
32764,26,,
32765,21,,
32766,21,,
32767,23,,
32768,29,,
32769,29,,
3277,9,,
32770,9,,
32771,8,,
32772,29,,
32773,29,,
32774,9,,
32775,8,,
32776,9,,
32777,17,,
32778,17,,
32779,17,,
32781,17,,
32783,25,,
32784,23,,
32785,25,,
32786,29,,
32787,17,,
32788,17,,
32789,17,,
3279,9,,
32790,17,,
32791,17,,
32792,3,,
32793,3,,
32794,3,,
32795,3,,3
32796,0,,
32797,6,,
32798,25,,
32799,25,,
32800,3,,
32801,3,,
32802,25,,
32803,23,,
32804,9,,
32805,2,,
32806,29,,
32807,20,,
32808,23,,
32809,35,,
32810,35,,
32811,18,,
32812,4,,
32813,18,,
32814,18,,
32815,18,,
32816,9,,
32817,29,,
32818,12,,
32819,35,,
32820,35,,
32821,28,,
32822,34,,
32823,35,,
32824,28,,
32825,35,,
32826,12,,
32827,35,,
32828,34,,
32829,12,,
32830,30,,
32831,21,,
32832,8,,
32834,29,,
32835,16,,
32836,22,,
32837,23,,
32839,23,,
32840,9,,
32841,23,,
32842,23,,
32843,23,,
32844,5,,
32845,24,,
32846,31,,
32847,35,,
32848,6,,
32849,29,,
32850,31,,
32851,23,,
32852,29,,
32853,29,,
32854,29,,
32855,29,,
32856,29,,
32857,29,,
32858,9,,
32859,20,,
32861,9,,
32862,9,,
32863,9,,
32864,9,,
32865,9,,
32866,9,,
32867,9,,
32868,9,,
32869,16,,
32870,31,,
32871,9,,
32872,12,,
32873,12,,
32874,12,,
32875,12,,
32876,12,,
32877,12,,
32878,31,,
32879,31,,
32880,30,,
32881,30,,
32882,20,,
32883,20,,
32884,31,,
32885,23,,
32886,23,,
32887,23,,
32888,31,,
32889,24,,
32890,12,,
32892,9,,
32893,11,,
32894,0,,
32895,0,,
32896,0,,
32897,0,,
32898,0,,
32899,0,,
329,6,,
32900,0,,
32901,0,,
32902,0,,
32903,2,,
32904,9,,
32905,9,,
32906,9,,
32907,9,,
32908,9,,
32909,9,,
32910,9,,
32911,9,,
32912,26,,
32913,9,,
32914,31,,
32916,3,,
32917,3,,
32918,7,,
32919,3,,
32920,25,,
32921,3,,
32922,3,,
32923,3,,
32924,3,,
32925,23,,
32926,9,,
32927,9,,
32928,29,,
32929,3,,
32930,14,,
32931,31,,
32932,27,,
32933,20,,
32934,9,,
32935,9,,
32936,27,,
32937,4,,
32938,0,,
32939,31,,
32940,24,,
32941,9,,
32942,9,,
32943,9,,
32944,9,,
32945,9,,
32946,9,,
32947,9,,
32948,9,,
32949,9,,
32950,2,,
32951,23,,
32952,11,,
32953,11,,
32954,11,,
32955,0,,
32956,20,,
32957,12,,
32959,31,,
32960,31,,
32961,31,,
32962,29,,
32963,29,,
32964,29,,
32965,2,,
32966,2,,
32967,2,,
32968,2,,
32969,2,,
3297,9,,
32970,2,,
32971,20,,
32972,20,,
32973,0,,
32974,18,,
32975,9,,
32976,9,,
32977,29,,
32978,13,,
32979,29,,
32980,19,,
32981,19,,
32982,29,,
32983,0,,
32984,0,,
32985,33,,
32986,31,,
32987,9,,
32988,18,,
32989,18,,
32990,2,,
32991,18,,
32992,18,,
32993,2,,
32994,18,,
32995,18,,
32996,24,,
32997,24,,
32998,24,,
32999,12,,
33,8,,
330,12,,
33000,18,,
33001,12,,
33002,18,,
33003,18,,
33004,18,,
33005,9,,
33006,9,,
33007,7,,
33008,9,,
33009,29,,
33010,29,,
33011,23,,
33012,18,,
33013,2,,
33014,2,,
33015,29,,
33016,18,,
33017,18,,
33018,18,,
33019,9,,
33020,0,,
33021,0,,
33022,18,,
33023,23,,
33024,23,,
33025,29,,
33026,29,,
33027,29,,
33028,29,,
33029,29,,
33030,29,,
33031,29,,
33032,18,,
33033,18,,
33034,23,,
33035,29,,
33036,29,,
33037,9,,
33038,23,,
33039,23,,
33040,32,,
33041,32,,
33043,18,,
33044,9,,
33045,32,,
33046,32,,
33047,35,,
33048,35,,
33049,29,,
33050,23,,
33051,31,,
33052,29,,
33053,33,,
33054,18,,
33055,29,,
33056,29,,
33057,29,,
33058,23,,
33059,23,,
33060,17,,
33061,17,,
33062,17,,
33063,17,,
33064,23,,
33065,17,,
33066,9,,
33067,23,,
33068,17,,
33069,17,,
33070,23,,
33071,23,,
33072,12,,
33073,18,,
33074,18,,
33075,18,,
33076,11,,
33077,18,,
33078,9,,
33079,18,,
33080,9,,
33081,9,,
33082,9,,
33083,23,,
33084,23,,
33085,9,,
33086,28,,
33087,23,,
33088,23,,
33089,1,,
33090,18,,
33091,18,,
33092,18,,
33093,9,,
33094,23,,
33095,23,,
33096,23,,
33097,9,,
33098,9,,
33099,9,,
33100,9,,
33101,9,,
33102,12,,
33103,21,,
33104,21,,
33105,21,,
33106,17,,
33107,17,,
33108,23,,
33109,23,,
33110,23,,
33111,23,,
33112,23,,
33113,17,,
33114,12,,
33115,17,,
33116,17,,
33117,23,,
33118,23,,
33119,23,,
33120,23,,
33121,9,,
33122,8,,
33123,1,,
33124,1,,
33125,17,,
33126,30,,
33127,17,,
33128,8,,
33129,17,,
33130,17,,
33131,17,,
33132,21,,
33133,17,,
33134,21,,
33135,17,,
33136,17,,
33137,17,,
33138,17,,
33139,21,,
33140,21,,
33141,21,,
33142,21,,
33143,27,,
33144,27,,
33146,23,,
33147,21,,
33148,21,,
33149,28,,
33150,21,,
33151,27,,
33152,27,,
33153,27,,
33154,1,,
33155,18,,
33156,18,,
33157,23,,
33158,6,,
33159,12,,
33160,9,,
33162,23,,
33163,17,,
33164,17,,
33165,8,,
33166,34,,34
33167,34,,
33168,9,,
33169,9,,
33170,9,,
33171,13,,
33172,27,,
33173,34,,
33174,34,,
33175,34,,
33176,34,,
33177,34,,
33178,34,,
33179,13,,
33180,13,,
33181,13,,
33182,18,,
33183,27,,
33184,27,,
33185,27,,
33186,27,,
33187,27,,
33188,31,,
33189,9,,
33190,3,,
33191,3,,
33192,31,,
33193,27,,
33194,31,,
33195,9,,
33196,16,,
33197,1,,
33198,9,,
33199,9,,
33200,9,,
33201,18,,
33202,29,,
33203,12,,
33204,16,,
33205,1,,
33206,1,,
33207,0,,
33208,24,,
33209,9,,
33210,9,,
33211,9,,
33213,23,,
33214,32,,
33215,9,,
33216,9,,
33217,9,,
33218,4,,
33219,24,,
33220,29,,
33221,29,,
33222,29,,
33223,29,,
33224,29,,
33225,29,,
33226,29,,
33227,29,,
33228,29,,
33229,29,,
33230,17,,
33231,27,,
33232,8,,
33233,8,,
33234,8,,
33235,29,,
33236,29,,
33237,29,,
33238,20,,
33239,29,,29
33240,29,,
33241,29,,
33242,17,,
33243,17,,
33244,2,,
33245,17,,
33246,17,,
33248,27,,
33249,12,,
33250,5,,
33251,7,,
33252,7,,
33253,7,,
33254,12,,
33255,12,,
33256,29,,
33257,12,,
33258,29,,
33259,29,,
33260,27,,27
33261,8,,
33262,9,,
33263,2,,
33264,26,,
33265,0,,
33266,0,,
33267,35,,
33268,35,,
33269,29,,
33270,5,,
33271,28,,28
33272,7,,
33273,7,,
33274,32,,
33275,26,,
33276,26,,
33277,23,,
33278,23,,
33279,22,,
33280,12,,
33281,23,,
33282,5,,
33283,18,,
33284,30,,
33285,21,,
33286,25,,
33287,20,,
33288,21,,
33289,27,,
33290,35,,
33291,28,,
33292,29,,
33293,35,,
33294,35,,
33295,29,,
33296,25,,
33297,17,,
33298,35,,
33299,35,,
33300,25,,
33301,25,,
33302,21,,
33303,34,,
33304,29,,
33305,25,,
33306,1,,
33307,11,,
33308,3,,
33309,5,,
33310,29,,
33311,4,,
33312,9,,
33313,21,,
33314,2,,
33315,18,,
33316,18,,
33317,29,,
33318,9,,
33319,13,,
33320,16,,
33321,23,,
33322,13,,
33323,31,,
33324,29,,
33325,29,,
33326,29,,
33327,31,,
33328,31,,
33329,31,,
33330,24,,
33331,18,,
33332,31,,
33333,31,,
33334,31,,
33335,18,,
33336,13,,
33337,31,,
33338,31,,
33339,31,,
33340,31,,
33341,31,,31
33342,5,,
33343,8,,
33344,29,,
33345,8,,
33346,31,,
33347,29,,
33348,2,,
33349,24,,
3335,23,,
33351,18,,
33352,23,,
33353,23,,
33354,23,,
33355,13,,
33356,13,,
33357,34,,
33358,29,,
33359,9,,
33360,9,,
33361,18,,
33364,14,,
33365,14,,
33366,18,,
33367,6,,
33368,31,,
33369,7,,
33370,34,,
33371,7,,
33372,7,,
33373,9,,
33374,9,,
33375,18,,
33376,2,,
33377,2,,
33378,7,,
33379,7,,
33380,2,,
33381,2,,
33382,23,,
33383,18,,
33384,18,,
33385,18,,
33386,8,,
33388,23,,
33389,18,,
33390,18,,
33391,11,,
33392,23,,
33393,12,,
33394,11,,
33395,11,,
33396,11,,
33397,24,,
33398,32,,
334,6,,
33400,32,,
33401,33,,33
33402,11,,
33403,11,,
33404,8,,
33405,8,,
33407,18,,
33408,18,,
33409,27,,
33410,2,,
33411,23,,
33412,31,,
33413,31,,
33415,35,,
33416,35,,
33417,23,,
33418,29,,
33419,5,,
33420,17,,
33421,6,,
33422,6,,
33423,6,,
33424,6,,
33425,6,,
33426,6,,
33427,6,,
33428,6,,
33429,4,,
33430,18,,
33431,6,,
33432,6,,
33433,6,,
33434,2,,
33435,23,,
33436,23,,
33437,32,,
33438,34,,
33439,34,,
33440,34,,
33441,31,,
33443,8,,
33444,12,,
33445,13,,
33446,6,,
33447,8,,
33448,8,,
3345,23,,
33450,25,,
33451,32,,
33452,25,,
33453,10,,
33454,10,,
33455,0,,
33456,11,,
33457,26,,
33458,25,,
33459,22,,
33460,29,,
33461,8,,
33462,29,,
33463,8,,
33464,8,,
33465,8,,
33466,6,,
33467,12,,
33468,9,,
33469,10,,
33470,29,,
33471,29,,
33472,22,,
33473,18,,
33474,23,,
33475,23,,
33476,4,,
33477,4,,
33478,4,,
33479,12,,
33480,12,,
33481,6,,
33482,21,,
33483,23,,
33484,17,,
33485,17,,
33486,17,,
33487,17,,
33488,27,,
33489,26,,
3349,9,,
33490,12,,
33491,4,,
33492,12,,
33493,12,,
33494,12,,
33495,12,,
33496,30,,
33497,29,,
33498,23,,
33499,23,,
335,6,,
33500,23,,
33501,21,,
33502,28,,
33503,27,,
33504,21,,
33505,28,,
33506,28,,
33507,28,,
33508,17,,
33509,17,,
33510,23,,
33511,28,,
33512,15,,
33513,28,,
33514,4,,
33515,8,,
33516,13,,
33517,17,,
33518,9,,
33519,23,,
33520,30,,
33521,6,,
33522,28,,
33523,9,,
33524,29,,
33525,4,,
33526,8,,
33527,9,,
33528,9,,
33529,22,,
33530,22,,
33531,29,,
33532,29,,
33533,23,,
33534,29,,
33535,9,,
33536,29,,
33537,29,,
33538,29,,
33539,22,,22
33540,0,,
33541,31,,
33542,9,,
33543,29,,
33544,26,,
33545,30,,
33546,6,,
33547,23,,
33548,7,,
33549,29,,
33550,7,,
33551,9,,
33552,23,,
33554,7,,
33555,25,,
33556,8,,
33557,18,,
33558,18,,
33559,23,,
33560,24,,
33561,8,,
33562,8,,
33563,35,,
33564,26,,
33565,29,,
33566,29,,
33567,8,,
33568,30,,
33569,32,,
33570,24,,
33571,23,,
33572,23,,
33573,23,,
33574,25,,
33575,12,,
33576,18,,
33578,31,,
33579,23,,
33580,7,,
33581,3,,
33583,31,,
33584,31,,
33585,2,,
33587,12,,
33588,28,,
33589,17,,
33590,17,,
33591,21,,
33592,21,,
33593,1,,
33594,31,,
33595,7,,
33596,7,,
33597,4,,
33598,4,,
33599,31,,
33600,10,,
33601,31,,
33602,9,,
33603,31,,
33604,31,,
33605,4,,
33606,13,,
33607,13,,
33608,13,,
33609,8,,
33610,25,,
33611,1,,
33612,19,,
33613,2,,
33614,19,,
33615,9,,
33616,10,,
33617,12,,
33618,12,,
33619,18,,
33620,24,,
33621,25,,
33623,7,,
33624,32,,
33625,35,,
33626,35,,
33627,18,,
33628,35,,
33629,34,,
33630,1,,
33631,13,,
33632,27,,
33633,27,,
33634,1,,
33635,1,,
33636,27,,
33637,34,,
33638,34,,
33639,8,,
33640,21,,
33641,21,,
33642,17,,
33643,1,,
33644,1,,
33645,1,,
33646,17,,
33647,2,,
33648,12,,
33649,13,,
33650,34,,
33651,29,,
33652,29,,
33653,29,,
33654,29,,
33655,29,,
33656,29,,
33657,29,,
33658,29,,
33659,21,,
33660,21,,
33661,29,,
33662,29,,
33663,29,,
33664,32,,
33665,25,,
33666,23,,
33667,10,,
33668,20,,
33669,23,,
33670,23,,
33671,26,,
33672,24,,
33673,24,,
33674,23,,
33675,5,,
33676,12,,
33677,25,,
33678,25,,
33679,25,,
