bus,cluster,foreign,medoid_idx
31624,54,,
31625,54,,
31626,54,,
31627,19,,
31628,72,,
31629,72,,
31630,17,,
31631,17,,
31632,10,,
31633,80,,
31634,17,,
31635,5,,
31636,25,,
31637,25,,
31638,80,,
31639,46,,
31640,78,,
31641,51,,
31642,17,,
31643,17,,
31644,64,,
31646,10,,
31647,28,,
31648,46,,
31649,19,,
31650,19,,
31651,46,,
31652,42,,
31653,42,,
31654,23,,
31655,65,,
31656,65,,
31657,60,,
31658,60,,
31659,70,,
31660,46,,
31661,19,,
31662,19,,
31663,1,,
31664,22,,
31665,22,,
31666,1,,
31667,39,,
31668,84,,
31669,5,,
31670,39,,
31671,45,,
31672,39,,39
31673,78,,
31674,35,,
31675,64,,
31676,31,,
31677,17,,
31678,17,,
31679,72,,
31680,39,,
31681,11,,
31682,11,,
31683,11,,
31684,11,,
31685,11,,
31686,66,,
31687,31,,
31688,31,,
31689,55,,
31690,31,,
31691,31,,
31692,31,,
31693,11,,
31694,11,,
31695,55,,
31696,55,,
31697,55,,
31698,55,,
31699,55,,
31700,55,,
31701,55,,
31702,55,,
31703,69,,
31704,69,,
31705,39,,
31706,2,,
31707,5,,
31708,80,,
31709,10,,
3171,37,,
31710,23,,
31711,45,,
31712,45,,
31713,45,,
31714,45,,
31715,45,,
31716,45,,
31717,45,,
31718,1,,
31719,1,,
3172,37,,
31720,36,,
31721,36,,
31722,54,,
31723,51,,
31724,54,,
31725,1,,
31726,37,,
31727,37,,
31728,57,,
31729,70,,
31730,62,,
31731,75,,
31732,41,,
31733,41,,
31734,66,,
31735,66,,
31736,22,,
31737,51,,
31738,51,,
31739,69,,
31740,23,,
31741,51,,
31742,85,,
31743,85,,
31744,1,,
31745,85,,
31746,85,,
31747,12,,
31748,32,,
31749,32,,
3175,82,,
31750,32,,
31751,62,,
31752,66,,
31754,10,,
31755,40,,
31756,40,,
31757,48,,
31758,48,,
31759,48,,
3176,82,,
31760,48,,
31761,48,,
31762,47,,
31763,47,,
31764,47,,47
31765,43,,
31766,43,,
31767,51,,
31768,51,,
31769,51,,
31770,51,,
31771,73,,
31772,73,,
31773,1,,
31774,1,,
31775,0,,
31776,0,,
31777,43,,
31778,52,,
31779,67,,
31780,67,,
31781,67,,
31782,48,,
31783,48,,
31784,85,,
31785,43,,
31786,84,,
31787,1,,
31788,73,,
31789,62,,
31790,3,,
31791,43,,
31792,17,,
31793,37,,
31794,37,,
31795,17,,
31796,67,,
31797,17,,
31798,85,,
31799,67,,
3180,37,,
31800,51,,
31801,37,,
31802,37,,
31803,43,,
31804,19,,
31805,54,,
31806,10,,
31807,36,,
31808,36,,
31809,5,,
31810,12,,
31811,12,,
31812,51,,
31813,73,,
31814,73,,
31816,73,,
31817,73,,
31818,73,,
31819,61,,
31820,61,,
31821,61,,
31822,51,,
31823,66,,
31824,51,,
31825,77,,
31826,77,,
31827,58,,
31828,51,,
31829,73,,
31830,73,,
31831,51,,
31832,51,,
31833,17,,
31834,28,,
31835,28,,
31836,28,,
31837,19,,
31838,19,,
31839,32,,
31840,11,,
31841,85,,
31842,11,,
31843,73,,
31844,41,,
31845,41,,
31846,53,,
31847,23,,
31848,31,,
31849,45,,
31850,41,,
31851,10,,
31852,85,,
31853,77,,
31854,77,,
31855,77,,
31856,37,,
31857,52,,
31858,52,,
31859,59,,
31860,85,,
31861,3,,
31862,48,,
31863,84,,
31864,3,,
31865,41,,
31866,23,,
31867,69,,
31868,17,,
31869,61,,
31871,41,,
31872,17,,
31873,51,,
31874,51,,
31875,22,,
31876,41,,
31877,22,,
31878,82,,
31879,46,,
31880,26,,
31881,68,,
31882,46,,
31883,3,,
31884,51,,
31885,51,,
31886,12,,
31887,51,,
31888,70,,
31889,64,,
31890,54,,
31891,50,,
31892,84,,
31893,35,,
31894,36,,
31895,62,,
31896,35,,
31897,29,,
31898,43,,
31899,62,,
31900,65,,
31901,8,,
31902,4,,
31903,19,,
31904,50,,
31905,27,,
31906,27,,
31907,13,,
31908,46,,
31909,30,,
31910,41,,
31911,12,,
31912,30,,
31913,47,,
31914,51,,
31915,30,,
31916,4,,
31917,51,,
31918,30,,
31919,30,,
31920,30,,
31921,8,,
31922,8,,
31923,41,,
31924,41,,
31925,22,,
31926,84,,
31927,51,,
31928,85,,
31930,30,,
31931,85,,
31932,2,,
31933,55,,
31934,17,,
31935,17,,
31936,17,,
31937,53,,
31938,51,,
31939,34,,
31940,71,,
31941,37,,
31942,37,,
31943,37,,
31944,66,,
31945,84,,
31946,84,,
31947,84,,
31948,84,,
31949,84,,
31950,84,,
31951,84,,
31952,1,,
31953,43,,43
31954,2,,
31955,26,,
31956,46,,
31957,22,,
31958,22,,
31959,57,,
31960,65,,
31961,62,,
31962,19,,
31963,46,,
31964,36,,
31965,46,,
31966,26,,
31967,26,,
31968,16,,
31969,16,,
31970,16,,
31971,27,,
31972,1,,
31973,82,,
31974,51,,
31975,22,,
31976,61,,
31977,41,,
31978,10,,
31979,30,,
3198,51,,
31980,37,,
31981,19,,
31982,19,,
31983,19,,
31984,19,,
31985,19,,
31986,19,,
31987,19,,
31988,16,,
31989,75,,
31990,32,,
31991,19,,
31992,67,,
31993,16,,
31994,16,,
31995,27,,
31996,27,,
31997,27,,
31998,27,,
31999,27,,
32,73,,
32000,27,,
32001,27,,
32002,19,,
32003,19,,
32004,22,,
32005,51,,
32006,64,,
32007,19,,
32008,19,,
32009,85,,
3201,37,,
32010,67,,
32011,45,,
32012,45,,
32013,19,,
32014,27,,
32015,27,,
32016,63,,
32017,3,,
32018,23,,
32019,84,,
32020,84,,
32021,5,,
32022,64,,
32023,52,,
32024,43,,
32025,40,,
32026,40,,
32027,2,,
32028,75,,
32029,75,,
3203,37,,
32030,75,,
32031,19,,
32032,32,,
32033,62,,
32034,47,,
32035,47,,
32036,20,,
32037,20,,
32038,28,,
32039,28,,
32040,72,,
32041,8,,
32042,8,,
32043,68,,
32044,23,,
32045,47,,
32046,47,,
32047,25,,
32048,85,,
32049,85,,
32050,8,,
32051,70,,
32052,27,,
32053,67,,
32054,67,,
32055,67,,
32056,11,,
32057,11,,
32058,11,,
32059,82,,
32060,63,,
32061,85,,
32062,85,,
32063,85,,
32064,82,,
32065,5,,
32066,10,,
32067,69,,
32068,11,,
32069,11,,
32070,54,,
32071,51,,
32072,46,,
32073,11,,
32074,11,,
32075,41,,
32076,75,,
32077,3,,
32078,84,,
32079,67,,
32080,82,,
32081,66,,
32082,66,,
32083,40,,
32084,29,,
32085,30,,
32086,82,,
32087,73,,
32088,73,,
32089,25,,
32090,25,,
32091,5,,
32092,54,,
32093,17,,17
32094,82,,
32095,82,,
32096,20,,
32097,20,,
32098,17,,
32099,17,,
32100,17,,
32101,48,,
32102,85,,
32103,83,,
32104,83,,
32105,7,,
32106,40,,
32107,29,,
32108,17,,
32109,7,,
32110,7,,
32111,48,,
32112,39,,
32113,39,,
32114,39,,
32115,48,,
32116,68,,
32117,29,,
32118,29,,
32119,68,,
3212,84,,
32120,8,,
32121,39,,
32122,39,,
32124,48,,
32125,48,,
32126,36,,
32127,49,,
32128,68,,
32129,52,,
32130,68,,
32131,48,,
32132,36,,
32133,40,,
32134,8,,
32135,68,,
32136,66,,
32137,8,,
32138,68,,
32139,48,,
32141,48,,
32142,56,,
32143,24,,
32144,53,,
32145,30,,
32146,30,,
32147,53,,
32148,78,,
32149,72,,
32150,25,,
32152,82,,
32153,17,,
32154,23,,
32155,78,,
32156,17,,
32157,73,,
32158,40,,
32159,10,,
32160,53,,
32161,72,,
32162,63,,
32163,73,,
32164,35,,
32165,40,,
32166,40,,
32167,11,,
32168,72,,
32169,72,,
32170,1,,
32171,36,,
32172,41,,
32173,41,,
32174,11,,
32175,55,,
32176,55,,
32177,11,,
32178,11,,
32179,11,,
32180,11,,
32181,11,,
32182,55,,
32183,11,,
32184,11,,
32185,11,,
32186,11,,
32187,73,,73
32188,73,,
32189,73,,
32190,73,,
32191,73,,
32192,73,,
32193,73,,
32194,46,,
32195,66,,
32196,35,,
32197,10,,
32199,44,,
32200,10,,
32201,32,,
32202,51,,
32203,51,,
32204,22,,
32205,22,,
32206,57,,
32207,57,,
32208,57,,
32209,14,,
32210,14,,
32211,22,,
32212,78,,78
32213,49,,
32214,49,,
32215,49,,
32216,49,,
32217,17,,
32218,66,,
32219,66,,
32220,66,,
32221,66,,
32222,66,,
32223,66,,
32224,66,,
32225,50,,
32226,50,,
32227,72,,
32228,66,,
32229,82,,
3223,84,,
32230,82,,
32231,82,,
32232,82,,
32233,82,,
32234,82,,
32235,20,,
32236,24,,
32237,37,,
32238,37,,
32239,37,,
3224,84,,
32240,37,,
32241,82,,
32242,82,,
32243,82,,
32244,10,,
32245,10,,
32246,10,,
32247,82,,
32248,82,,
32249,82,,
3225,84,,
32250,82,,
32251,10,,
32252,10,,
32253,10,,
32255,10,,
32256,13,,
32257,82,,
32258,10,,
32259,22,,
3226,84,,
32260,22,,
32261,40,,
32262,40,,
32263,40,,
32264,40,,
32265,82,,
32266,82,,
32267,82,,
32268,82,,
32269,82,,
32270,82,,
32272,82,,
32273,37,,
32274,37,,
32275,37,,
32276,37,,
32277,37,,
32278,37,,
32279,37,,
32280,38,,
32281,62,,
32282,38,,
32283,42,,
32284,23,,
32285,52,,
32286,23,,
32287,72,,
32288,72,,
32289,8,,
32290,19,,
32291,17,,
32292,17,,
32293,66,,
32294,67,,
32295,51,,
32296,75,,
32297,19,,
32298,46,,
32299,46,,
32300,46,,
32301,75,,
32302,75,,
32303,75,,
32304,73,,
32305,73,,
32306,75,,
32307,75,,
32308,75,,
32309,4,,
32310,75,,
32311,64,,
32312,64,,64
32313,73,,
32314,59,,
32316,66,,
32317,11,,
32318,11,,
32319,72,,
32320,65,,
32321,62,,
32322,17,,
32323,37,,
32324,42,,
32325,42,,
32326,42,,
32327,0,,
32328,46,,
32329,1,,
32330,43,,
32331,72,,
32332,8,,
32333,3,,
32334,75,,
32335,2,,
32336,17,,
32337,17,,
32338,5,,5
32339,17,,
32341,17,,
32342,17,,
32343,17,,
32344,17,,
32345,17,,
32346,17,,
32347,17,,
32348,17,,
32349,17,,
32350,43,,
32351,17,,
32352,17,,
32353,17,,
32354,17,,
32355,17,,
32356,43,,
32357,43,,
32358,73,,
32359,43,,
32360,43,,
32361,43,,
32362,17,,
32363,17,,
32364,17,,
32365,17,,
32366,17,,
32367,17,,
32368,17,,
32369,17,,
3237,3,,
32370,17,,
32371,17,,
32372,17,,
32373,17,,
32374,17,,
32375,17,,
32376,1,,
32377,22,,
32379,17,,
32380,17,,
32381,45,,
32382,84,,
32384,19,,
32385,73,,
32386,73,,
32387,17,,
32388,17,,
32389,17,,
32390,17,,
32391,1,,
32392,24,,
32393,52,,
32394,5,,
32395,23,,
32396,23,,
32397,23,,
32398,51,,
32399,50,,
32400,21,,
32401,17,,
32402,17,,
32403,2,,
32404,22,,
32405,23,,
32406,34,,
32407,17,,
32408,17,,
32409,17,,
32410,73,,
32411,46,,
32412,65,,
32413,46,,
32414,17,,
32415,17,,
32416,17,,
32417,46,,
32418,75,,
32419,75,,
32420,1,,
32421,1,,
32422,46,,
32423,17,,
32424,42,,
32425,42,,
32426,42,,
32427,42,,
32428,42,,
32429,66,,
3243,3,,
32430,52,,
32431,52,,
32432,22,,
32434,63,,
32435,79,,
32436,13,,
32437,68,,
32438,51,,
32439,51,,
32440,51,,
32441,51,,
32443,78,,
32444,78,,
32445,4,,
32447,50,,
32448,50,,
32449,79,,
32450,79,,
32451,79,,
32452,63,,
32454,6,,
32455,6,,
32456,6,,
32457,6,,
32458,6,,
32459,6,,
32460,63,,
32461,64,,
32462,64,,
32463,49,,
32464,49,,
32465,46,,
32466,64,,
32467,64,,
32468,64,,
32469,64,,
32470,48,,
32471,48,,
32472,48,,
32473,48,,
32474,48,,
32475,54,,
32476,50,,
32477,50,,
32478,65,,
32479,7,,
32480,54,,
32481,65,,
32482,69,,
32483,25,,
32484,46,,
32485,46,,
32486,65,,
32487,34,,
32488,80,,
32489,64,,
3249,3,,
32490,5,,
32491,5,,
32492,37,,
32493,37,,
32494,17,,
32495,54,,
32496,0,,
32497,32,,
32498,32,,
32499,1,,
3250,3,,
32500,37,,
32501,37,,
32503,37,,
32504,37,,
32505,37,,
32506,37,,
32507,69,,
32508,3,,
32510,48,,
32511,54,,
32512,79,,
32513,21,,
32515,65,,
32516,65,,
32517,65,,
32518,37,,
32519,37,,
32520,37,,
32521,78,,
32522,26,,
32523,12,,
32524,12,,
32525,8,,
32526,4,,
32527,52,,
32528,72,,
32529,66,,
32530,64,,
32531,41,,
32532,41,,
32533,69,,
32534,69,,
32535,69,,
32536,3,,
32537,69,,
32538,64,,
32539,64,,
32540,37,,
32541,61,,
32542,57,,
32543,11,,
32544,5,,
32545,66,,
32546,66,,
32547,66,,
32548,5,,
32549,35,,
32550,17,,
32551,13,,
32552,64,,
32553,53,,
32554,35,,
32555,7,,
32556,7,,
32557,64,,
32558,64,,
32559,64,,
32560,66,,
32561,66,,
32562,14,,
32563,37,,
32564,46,,
32565,46,,
32566,64,,
32567,46,,
32568,46,,
32569,46,,
32570,46,,
32571,46,,
32572,46,,
32573,10,,
32574,46,,
32575,46,,
32576,46,,
32577,50,,
32578,12,,
32579,57,,
32580,37,,
32581,46,,
32582,46,,
32583,35,,
32584,35,,
32585,35,,
32586,1,,
32587,51,,51
32588,49,,
32589,25,,
3259,3,,
32591,13,,
32592,10,,
32593,1,,
32594,9,,
32595,74,,
32596,74,,
32597,74,,
32598,41,,
32599,41,,
32600,41,,
32601,60,,
32602,57,,
32603,36,,
32604,19,,
32605,84,,
32606,4,,
32607,17,,
32608,31,,
3261,61,,
32610,48,,
32611,48,,
32612,40,,
32613,15,,
32614,15,,
32615,31,,
32616,41,,
32617,84,,
32618,84,,
32619,0,,
32620,0,,
32621,85,,
32622,65,,
32623,60,,
32624,60,,
32625,5,,
32626,62,,
32627,72,,
32628,49,,
32629,79,,
3263,61,,
32630,59,,
32631,45,,
32632,54,,
32633,54,,
32634,6,,6
32635,13,,
32636,84,,
32637,84,,
32638,74,,
32639,0,,
3264,61,,
32640,6,,
32641,6,,
32642,16,,16
32643,16,,
32644,27,,
32645,16,,
32646,52,,
32647,62,,
32648,6,,
32649,52,,
3265,61,,
32650,66,,
32652,6,,
32653,6,,
32654,6,,
32655,18,,
32656,54,,
32657,52,,
32658,48,,
32659,5,,
32660,8,,
32661,8,,
32662,8,,
32663,8,,
32664,72,,
32665,40,,
32666,51,,
32667,79,,
32668,79,,
32669,79,,
32670,41,,
32671,66,,
32672,65,,
32673,2,,
32674,54,,
32675,2,,
32676,27,,
32677,2,,
32678,84,,
32679,27,,
32680,37,,
32681,37,,
32682,84,,
32683,37,,
32684,5,,
32685,70,,
32686,12,,
32687,12,,
32688,12,,
32689,41,,
3269,84,,
32690,5,,
32691,64,,
32692,22,,
32693,18,,
32694,41,,
32695,42,,
32696,18,,
32697,18,,
32698,80,,
32700,62,,
32701,54,,
32702,61,,
32703,37,,
32704,37,,
32705,37,,
32706,21,,
32707,14,,
32708,14,,
32709,37,,
32710,10,,10
32711,23,,
32712,64,,
32713,52,,
32714,84,,
32716,40,,
32717,40,,
32719,84,,
32720,84,,
32721,84,,
32722,71,,
32723,41,,
32724,69,,
32725,66,,
32726,41,,
32727,23,,
32728,10,,
32729,8,,
32730,9,,
32731,25,,
32732,41,,
32733,79,,
32734,37,,
32735,84,,
32736,84,,
32737,84,,
32738,22,,
32739,66,,
32740,53,,
32741,27,,
32742,41,,
32743,84,,
32744,10,,
32745,10,,
32746,7,,
32747,82,,
32748,84,,
32749,5,,
32750,73,,
32751,11,,
32752,5,,
32753,84,,
32754,37,,
32755,74,,
32756,7,,
32757,71,,
32758,71,,
32760,71,,
32761,71,,
32762,64,,
32763,65,,
32764,8,,
32765,46,,
32766,46,,
32767,3,,
32768,65,,
32769,65,,
3277,51,,
32770,36,,
32771,43,,
32772,35,,
32773,35,,
32774,3,,
32775,13,,13
32776,36,,
32777,5,,
32778,5,,
32779,5,,
32781,5,,
32783,44,,
32784,37,,
32785,44,,
32786,65,,
32787,49,,
32788,49,,
32789,49,,
3279,51,,
32790,49,,
32791,49,,
32792,7,,
32793,7,,
32794,83,,
32795,83,,
32796,58,,
32797,27,,
32798,64,,
32799,64,,
32800,7,,
32801,83,,
32802,44,,
32803,84,,
32804,36,,36
32805,50,,
32806,35,,
32807,41,,
32808,37,,
32809,37,,
32810,37,,
32811,69,,
32812,38,,
32813,69,,
32814,69,,
32815,69,,
32816,51,,
32817,11,,
32818,71,,
32819,37,,
32820,37,,
32821,20,,
32822,66,,
32823,21,,
32824,20,,
32825,37,,
32826,52,,
32827,37,,
32828,66,,
32829,28,,
32830,33,,
32831,46,,
32832,43,,
32834,11,,
32835,39,,
32836,25,,
32837,84,,
32839,82,,
32840,51,,
32841,82,,
32842,82,,
32843,82,,
32844,61,,
32845,1,,
32846,22,,
32847,82,,
32848,27,,
32849,65,,
32850,45,,
32851,37,,
32852,65,,
32853,65,,
32854,11,,
32855,65,,
32856,65,,
32857,57,,
32858,51,,
32859,41,,
32861,51,,
32862,50,,
32863,51,,
32864,50,,
32865,51,,
32866,51,,
32867,51,,
32868,51,,
32869,31,,
32870,22,,
32871,51,,
32872,71,,
32873,71,,
32874,71,,
32875,71,,
32876,71,,
32877,71,,
32878,13,,
32879,13,,
32880,2,,
32881,2,,
32882,60,,
32883,60,,
32884,22,,
32885,51,,
32886,51,,
32887,51,,
32888,22,,
32889,22,,
32890,41,,
32892,50,,
32893,9,,
32894,58,,
32895,56,,
32896,56,,
32897,56,,
32898,56,,
32899,56,,
329,32,,
32900,56,,
32901,18,,
32902,18,,
32903,66,,
32904,36,,
32905,36,,
32906,36,,
32907,36,,
32908,36,,
32909,36,,
32910,36,,
32911,36,,
32912,8,,
32913,51,,
32914,22,,
32916,83,,
32917,83,,
32918,72,,
32919,83,,
32920,64,,
32921,83,,
32922,83,,
32923,83,,
32924,83,,
32925,21,,
32926,36,,
32927,36,,
32928,65,,
32929,17,,
32930,27,,
32931,45,,
32932,49,,
32933,0,,
32934,21,,
32935,51,,
32936,5,,
32937,79,,
32938,56,,
32939,45,,
32940,22,,
32941,51,,
32942,51,,
32943,36,,
32944,36,,
32945,36,,
32946,51,,
32947,51,,
32948,51,,
32949,51,,
32950,50,,
32951,21,,
32952,48,,
32953,48,,
32954,9,,
32955,18,,
32956,18,,
32957,32,,
32959,45,,
32960,45,,
32961,45,,
32962,65,,
32963,11,,
32964,11,,
32965,50,,
32966,50,,
32967,50,,
32968,50,,
32969,50,,
3297,51,,
32970,50,,
32971,18,,
32972,18,,
32973,56,,
32974,69,,
32975,21,,
32976,21,,
32977,65,,
32978,70,,
32979,65,,
32980,10,,
32981,66,,
32982,65,,
32983,56,,
32984,56,,
32985,76,,76
32986,45,,
32987,51,,
32988,14,,
32989,14,,
32990,66,,
32991,14,,
32992,14,,
32993,66,,
32994,14,,
32995,14,,
32996,1,,
32997,1,,
32998,57,,
32999,67,,
33,73,,
330,32,,32
33000,69,,
33001,52,,
33002,69,,
33003,69,,
33004,69,,
33005,3,,
33006,3,,
33007,4,,
33008,51,,
33009,11,,
33010,11,,
33011,21,,
33012,69,,
33013,40,,
33014,40,,
33015,65,,
33016,69,,
33017,69,,
33018,69,,
33019,50,,
33020,56,,
33021,56,,
33022,69,,
33023,21,,
33024,21,,
33025,35,,
33026,65,,
33027,65,,
33028,65,,
33029,65,,
33030,65,,
33031,65,,
33032,69,,
33033,69,,
33034,21,,
33035,65,,65
33036,35,,
33037,51,,
33038,51,,
33039,51,,
33040,15,,
33041,15,,
33043,69,,
33044,36,,
33045,15,,
33046,15,,15
33047,21,,
33048,21,,
33049,65,,
33050,84,,
33051,22,,
33052,57,,
33053,76,,
33054,69,,
33055,35,,
33056,35,,
33057,35,,
33058,37,,
33059,37,,
33060,59,,
33061,59,,
33062,59,,
33063,59,,
33064,37,,
33065,46,,
33066,51,,
33067,3,,
33068,59,,
33069,59,,
33070,3,,
33071,3,,
33072,67,,
33073,69,,
33074,14,,
33075,14,,
33076,9,,
33077,14,,
33078,50,,
33079,50,,
33080,50,,
33081,50,,
33082,50,,
33083,3,,
33084,3,,
33085,3,,
33086,82,,
33087,3,,
33088,3,,
33089,78,,
33090,14,,
33091,14,,
33092,14,,
33093,51,,
33094,21,,
33095,51,,
33096,51,,
33097,51,,
33098,51,,
33099,21,,
33100,51,,
33101,51,,
33102,52,,
33103,46,,
33104,59,,
33105,59,,
33106,59,,
33107,59,,
33108,3,,
33109,3,,
33110,3,,
33111,3,,
33112,3,,
33113,59,,59
33114,32,,
33115,59,,
33116,59,,
33117,3,,
33118,3,,
33119,3,,
33120,3,,
33121,36,,
33122,73,,
33123,78,,
33124,78,,
33125,59,,
33126,74,,
33127,59,,
33128,73,,
33129,59,,
33130,59,,
33131,59,,
33132,46,,
33133,59,,
33134,46,,
33135,59,,
33136,59,,
33137,59,,
33138,59,,
33139,59,,
33140,46,,
33141,59,,
33142,46,,
33143,49,,
33144,49,,
33146,3,,
33147,46,,
33148,46,,
33149,20,,
33150,5,,
33151,5,,
33152,5,,
33153,5,,
33154,23,,
33155,69,,
33156,69,,
33157,3,,
33158,47,,
33159,71,,
33160,3,,
33162,3,,
33163,49,,
33164,49,,
33165,73,,
33166,34,,
33167,34,,
33168,3,,
33169,3,,
33170,3,,
33171,54,,
33172,54,,
33173,34,,
33174,34,,
33175,34,,
33176,34,,
33177,34,,
33178,34,,
33179,54,,
33180,54,,
33181,54,,
33182,69,,
33183,54,,
33184,54,,
33185,54,,
33186,54,,
33187,54,,
33188,13,,
33189,3,,
33190,7,,
33191,7,,
33192,13,,
33193,54,,
33194,13,,
33195,36,,
33196,7,,
33197,23,,
33198,36,,
33199,36,,
33200,51,,
33201,69,,
33202,65,,
33203,71,,
33204,31,,
33205,78,,
33206,78,,
33207,41,,
33208,57,,
33209,51,,
33210,51,,
33211,51,,
33213,37,,
33214,64,,
33215,51,,
33216,51,,
33217,51,,
33218,79,,
33219,57,,
33220,11,,
33221,11,,
33222,11,,
33223,11,,
33224,35,,
33225,11,,
33226,11,,
33227,11,,
33228,11,,
33229,11,,
33230,49,,
33231,49,,
33232,1,,
33233,1,,
33234,1,,
33235,57,,
33236,65,,
33237,65,,
33238,41,,
33239,11,,
33240,11,,
33241,35,,
33242,49,,
33243,59,,
33244,66,,
33245,59,,
33246,59,,
33247,56,,
33248,54,,
33249,32,,
33250,61,,
33251,10,,
33252,10,,
33253,10,,
33254,71,,
33255,71,,
33256,35,,
33257,71,,
33258,55,,
33259,35,,
33260,54,,
33261,43,,
33262,36,,
33263,80,,80
33264,24,,
33265,58,,
33266,58,,
33267,82,,
33268,82,,
33269,57,,
33270,61,,
33271,20,,
33272,4,,
33273,4,,
33274,4,,
33275,40,,
33276,40,,
33277,3,,
33278,3,,
33279,25,,
33280,67,,
33281,37,,
33282,61,,
33283,69,,
33284,74,,
33285,59,,
33286,44,,
33287,18,,18
33288,46,,
33289,54,,
33290,40,,
33291,20,,
33292,35,,
33293,82,,
33294,21,,
33295,65,,
33296,17,,
33297,49,,
33298,82,,
33299,82,,
33300,64,,
33301,64,,
33302,46,,
33303,34,,
33304,11,,
33305,64,,
33306,23,,
33307,48,,
33308,17,,
33309,12,,
33310,35,,
33311,79,,
33312,50,,
33313,46,,
33314,80,,
33315,69,,
33316,69,,
33317,35,,
33318,36,,
33319,29,,
33320,31,,
33321,84,,
33322,34,,
33323,45,,
33324,55,,
33325,55,,
33326,55,,
33327,45,,
33328,45,,
33329,45,,
33330,1,,1
33331,69,,
33332,45,,
33333,45,,
33334,45,,
33335,69,,
33336,70,,
33337,22,,
33338,22,,22
33339,22,,
33340,22,,
33341,22,,
33342,61,,
33343,43,,
33344,55,,
33345,43,,
33346,45,,
33347,55,,
33348,50,,
33349,22,,
3335,37,,
33351,69,,
33352,84,,
33353,84,,
33354,84,,
33355,70,,
33356,70,,
33357,34,,
33358,65,,
33359,36,,
33360,36,,
33361,69,,
33364,27,,
33365,27,,
33366,69,,
33367,47,,
33368,22,,
33369,19,,
33370,34,,
33371,4,,
33372,4,,
33373,51,,
33374,51,,
33375,69,,
33376,50,,
33377,50,,
33378,72,,
33379,72,,
33380,66,,
33381,66,,
33382,84,,
33383,69,,
33384,69,,
33385,69,,
33386,50,,
33388,84,,
33389,69,,
33390,69,,
33391,48,,
33392,37,,
33393,32,,
33394,48,,
33395,9,,
33396,48,,
33397,75,,
33398,15,,
334,32,,
33400,15,,
33401,76,,
33402,9,,
33403,9,,
33404,69,,
33405,50,,
33407,69,,
33408,14,,
33409,54,,
33410,66,,
33411,3,,
33412,45,,
33413,13,,
33415,37,,
33416,82,,
33417,84,,
33418,11,,
33419,61,,
33420,49,,
33421,42,,
33422,42,,
33423,42,,
33424,42,,
33425,42,,
33426,42,,
33427,42,,
33428,6,,
33429,79,,
33430,69,,
33431,6,,
33432,6,,
33433,6,,
33434,66,,
33435,3,,
33436,3,,
33437,30,,
33438,34,,
33439,34,,
33440,34,,
33441,45,,
33443,1,,
33444,32,,
33445,70,,
33446,6,,
33447,1,,
33448,69,,
3345,37,,
33450,44,,
33451,53,,
33452,44,,
33453,26,,
33454,26,,
33455,18,,
33456,9,,
33457,8,,
33458,44,,
33459,25,,
33460,57,,
33461,1,,
33462,35,,
33463,69,,
33464,73,,
33465,73,,
33466,85,,
33467,32,,
33468,51,,
33469,26,,
33470,11,,
33471,11,,
33472,25,,
33473,69,,
33474,3,,
33475,3,,
33476,38,,
33477,37,,
33478,37,,
33479,32,,
33480,32,,
33481,32,,
33482,46,,
33483,3,,
33484,49,,
33485,49,,
33486,49,,
33487,49,,
33488,49,,
33489,8,,
3349,51,,
33490,32,,
33491,82,,
33492,32,,
33493,52,,
33494,85,,
33495,85,,
33496,2,,
33497,11,,
33498,84,,
33499,84,,
335,47,,
33500,84,,
33501,46,,
33502,20,,
33503,5,,
33504,46,,
33505,20,,
33506,20,,
33507,20,,
33508,49,,
33509,5,,
33510,3,,
33511,20,,
33512,77,,
33513,20,,
33514,79,,
33515,1,,
33516,70,,
33517,49,,
33518,51,,
33519,84,,
33520,33,,
33521,47,,
33522,20,,
33523,36,,
33524,35,,
33525,79,,
33526,43,,
33527,36,,
33528,36,,
33529,25,,
33530,25,,
33531,55,,
33532,35,,
33533,82,,
33534,35,,
33535,51,,
33536,35,,
33537,35,,
33538,35,,
33539,25,,
33540,56,,
33541,22,,
33542,36,,
33543,35,,
33544,8,,
33545,74,,
33546,32,,
33547,37,,
33548,4,,
33549,35,,
33550,85,,
33551,51,,
33552,84,,
33554,85,,
33555,17,,
33556,73,,
33557,69,,
33558,69,,
33559,84,,
33560,57,,
33561,69,,
33562,69,,
33563,82,,
33564,8,,
33565,35,,
33566,35,,
33567,73,,
33568,74,,
33569,81,,
33570,1,,
33571,37,,
33572,37,,
33573,37,,
33574,17,,
33575,28,,28
33576,14,,
33578,45,,
33579,37,,
33580,19,,
33581,7,,
33583,22,,
33584,22,,
33585,50,,
33587,67,,
33588,82,,
33589,49,,
33590,49,,49
33591,46,,
33592,46,,
33593,78,,
33594,13,,
33595,4,,
33596,4,,
33597,38,,
33598,38,,
33599,22,,
33600,26,,
33601,13,,
33602,51,,
33603,22,,
33604,22,,
33605,79,,
33606,70,,
33607,70,,
33608,70,,
33609,50,,
33610,17,,
33611,23,,
33612,66,,
33613,66,,
33614,40,,
33615,36,,
33616,26,,
33617,71,,
33618,71,,
33619,69,,
33620,57,,
33621,64,,
33623,10,,
33624,30,,
33625,21,,
33626,21,,
33627,69,,
33628,82,,
33629,34,,
33630,23,,
33631,70,,
33632,54,,
33633,54,,
33634,78,,
33635,78,,
33636,5,,
33637,34,,
