bus,cluster,foreign,medoid_idx
31680,11,,
31681,11,,
31682,280,,
31683,85,,
31684,41,,
31685,41,,
31686,41,,
31687,231,,
31688,231,,
31689,92,,
31690,85,,
31691,85,,
31692,258,,
31693,85,,
31694,257,,
31695,257,,
31696,41,,
31697,41,,
31698,210,,
31699,258,,
3170,261,,
31700,258,,
31701,55,,
31702,55,,
31703,55,,
31704,55,,
31705,258,,258
31706,186,,
31707,186,,
31708,85,,
31709,8,,
3171,261,,
31710,68,,
31711,51,,
31712,187,,
31713,138,,
31714,269,,
31715,269,,
31716,17,,
31717,17,,
31718,17,,
31719,17,,
31720,17,,
31721,197,,
31722,197,,
31723,43,,
31724,152,,
31725,111,,
31726,159,,
31727,123,,
31728,51,,
31729,74,,
3173,261,,
31730,74,,
31731,67,,
31732,111,,
31733,104,,
31734,105,,
31735,73,,
31736,73,,
31737,51,,
31738,51,,
31739,265,,
3174,261,,
31740,4,,
31741,4,,
31742,15,,
31743,76,,
31744,159,,
31745,173,,173
31746,173,,
31747,265,,
31748,246,,
31749,52,,
31750,279,,
31751,42,,
31752,42,,
31753,42,,
31754,104,,
31755,108,,
31757,187,,
31758,211,,
31759,211,,
31760,0,,
31761,0,,
31762,0,,
31763,203,,
31764,203,,
31765,27,,
31766,27,,
31767,27,,27
31768,86,,
31769,51,,
31770,220,,
31771,220,,
31772,220,,
31773,220,,
31774,244,,
31775,244,,
31776,154,,
31777,154,,
31778,266,,
31779,266,,
31780,51,,
31781,21,,
31782,71,,
31783,71,,
31784,71,,
31785,203,,
31786,203,,
31787,52,,
31788,51,,
31789,25,,
31790,197,,
31791,234,,
31792,72,,
31793,70,,
31794,51,,
31795,11,,
31796,183,,
31797,183,,
31798,267,,
31799,275,,
318,100,,
31800,214,,
31801,173,,
31802,275,,
31803,159,,
31804,285,,
31805,285,,
31806,86,,
31807,18,,
31808,81,,81
31809,109,,
31810,119,,
31811,119,,
31812,96,,
31813,93,,
31814,93,,
31815,145,,
31816,124,,
31817,124,,
31819,124,,
3182,261,,
31820,124,,
31821,124,,
31822,66,,
31823,66,,
31824,66,,
31825,159,,
31826,1,,
31827,4,,
31828,250,,
31829,250,,
31830,239,,239
31831,145,,
31832,234,,
31833,234,,
31834,220,,
31835,220,,
31836,168,,
31837,102,,
31838,207,,
31839,207,,
31840,280,,
31841,280,,
31842,42,,
31843,210,,
31844,173,,
31845,210,,
31846,124,,
31847,239,,
31848,239,,
31849,284,,
31850,76,,
31851,257,,
31852,269,,
31853,233,,
31854,84,,
31855,173,,
31856,80,,
31857,80,,
31858,80,,80
31859,162,,
31860,139,,
31861,21,,
31862,277,,
31863,173,,
31864,174,,
31865,203,,
31866,25,,
31867,174,,
31868,233,,
31869,138,,
31870,232,,
31871,11,,
31872,66,,
31874,233,,
31875,11,,
31876,162,,
31877,162,,
31878,83,,
31879,149,,149
31880,105,,
31881,12,,
31882,13,,
31883,192,,
31884,150,,
31885,13,,
31886,174,,
31887,220,,
31888,145,,
31889,93,,
31890,220,,
31891,111,,
31892,143,,
31893,202,,
31894,78,,
31895,25,,
31896,5,,
31897,43,,
31898,104,,
31899,236,,
31900,53,,
31901,163,,
31902,104,,
31903,137,,
31904,228,,
31905,99,,
31906,18,,
31907,78,,
31908,38,,
31909,38,,
31910,130,,
31911,64,,
31912,176,,
31913,233,,
31914,252,,
31915,176,,
31916,131,,
31917,4,,
31918,176,,
31919,247,,
31920,162,,
31921,176,,
31922,176,,
31923,37,,
31924,191,,
31925,191,,
31926,239,,
31927,239,,
31928,105,,
31929,25,,
31930,162,,
31931,274,,
31933,37,,
31934,274,,
31935,8,,
31936,210,,
31937,11,,
31938,11,,
31939,267,,
31940,284,,
31941,162,,
31942,23,,
31943,205,,
31944,285,,
31945,285,,
31946,285,,
31947,1,,
31948,200,,
31949,200,,
3195,4,,
31950,200,,
31951,200,,
31952,200,,
31953,200,,
31954,200,,
31955,154,,
31956,86,,
31957,8,,
31958,251,,
31959,13,,
31960,83,,
31961,83,,
31962,175,,
31963,137,,
31964,104,,
31965,280,,
31966,13,,
31967,43,,
31968,140,,
31969,26,,
31970,26,,
31971,281,,
31972,281,,
31973,2,,
31974,38,,
31975,67,,
31976,243,,
31977,162,,
31978,83,,
31979,128,,
31980,233,,
31981,255,,
31982,176,,
31983,285,,
31984,18,,
31985,18,,
31986,18,,18
31987,18,,
31988,280,,
31989,18,,
31990,18,,
31991,281,,
31992,7,,
31993,155,,
31994,18,,
31995,275,,
31996,169,,
31997,169,,
31998,169,,
31999,38,,
32,234,,
32000,169,,
32001,169,,
32002,38,,
32003,38,,
32004,38,,
32005,18,,
32006,18,,
32007,265,,265
32008,145,,
32009,133,,
3201,285,,
32010,18,,
32011,18,,
32012,98,,
32013,98,,98
32014,130,,
32015,130,,
32016,18,,
32017,223,,
32018,223,,
32019,223,,
32020,117,,
32021,138,,
32022,200,,
32023,200,,
32024,96,,
32025,133,,
32026,21,,
32027,86,,
32028,187,,
32029,187,,
3203,285,,
32030,8,,
32031,197,,
32032,197,,
32033,197,,
32034,18,,
32035,155,,
32036,104,,
32037,27,,
32038,27,,
32039,80,,
32040,80,,
32041,102,,
32042,102,,
32043,193,,
32044,32,,32
32045,245,,245
32046,150,,
32047,138,,
32048,27,,
32049,27,,
32050,240,,240
32051,98,,
32052,98,,
32053,228,,
32054,111,,
32055,38,,
32056,165,,165
32057,165,,
32058,165,,
32059,210,,
32060,210,,
32061,210,,210
32062,243,,
32063,223,,
32064,274,,
32065,274,,
32066,274,,
32067,12,,
32068,142,,
32069,255,,
32070,15,,
32071,161,,
32072,161,,
32073,202,,
32074,4,,
32075,13,,
32076,210,,
32077,210,,
32078,253,,
32079,7,,
32080,117,,
32081,229,,
32082,275,,
32083,12,,
32084,92,,
32085,92,,
32086,187,,
32087,219,,
32088,176,,
32089,12,,
32090,244,,
32091,244,,
32092,271,,
32093,271,,
32094,142,,
32095,202,,
32096,11,,
32097,12,,
32098,12,,
32099,12,,
32100,12,,
32101,11,,
32102,11,,
32103,11,,
32104,203,,
32105,173,,
32106,127,,
32107,127,,
32108,46,,
32109,1,,
32110,219,,
32111,11,,
32112,168,,
32113,168,,
32114,203,,203
32115,85,,
32116,85,,
32117,85,,
32118,203,,
32119,150,,
32120,125,,
32121,219,,
32122,150,,
32123,191,,
32124,85,,
32125,85,,
32127,0,,
32128,0,,
32129,119,,
32130,35,,
32131,150,,
32132,139,,
32133,150,,
32134,262,,
32135,152,,
32136,242,,
32137,32,,
32138,150,,
32139,1,,
3214,229,,
32140,125,,
32141,150,,
32142,0,,
32144,0,,
32145,135,,
32146,77,,
32147,158,,158
32148,176,,
32149,158,,
32150,158,,
32151,115,,
32152,61,,
32153,240,,
32155,243,,
32156,11,,
32157,107,,
32158,201,,
32159,11,,
32160,234,,
32161,58,,58
32162,195,,
32163,91,,
32164,61,,
32165,223,,
32166,244,,
32167,259,,259
32168,58,,
32169,58,,
32170,41,,
32171,61,,
32172,61,,
32173,154,,
32174,152,,
32175,239,,
32176,239,,
32177,258,,
32178,258,,
32179,258,,
32180,258,,
32181,210,,
32182,210,,
32183,210,,
32184,210,,
32185,258,,
32186,210,,
32187,210,,
32188,210,,
32189,210,,
32190,124,,
32191,40,,
32192,40,,
32193,124,,
32194,124,,
32195,124,,
32196,230,,
32197,103,,
32198,249,,
32199,259,,
32200,195,,
32202,218,,
32203,195,,
32204,155,,
32205,145,,
32206,159,,
32207,83,,
32208,83,,
32209,161,,
32210,161,,
32211,161,,
32212,50,,
32213,50,,
32214,83,,
32215,201,,201
32216,35,,
32217,35,,
32218,35,,
32219,35,,
3222,229,,
32220,267,,
32221,166,,
32222,166,,
32223,166,,
32224,166,,
32225,166,,
32226,166,,
32227,166,,
32228,159,,
32229,159,,
32230,126,,
32231,108,,
32232,82,,
32233,243,,
32234,243,,
32235,82,,
32236,82,,
32237,82,,
32238,12,,
32239,77,,
3224,229,,
32240,82,,
32241,82,,
32242,82,,
32243,261,,
32244,82,,
32245,82,,
32246,82,,82
32247,255,,
32248,195,,
32249,195,,
3225,229,,
32250,243,,
32251,243,,
32252,243,,
32253,243,,
32254,84,,
32255,84,,
32256,84,,
32258,84,,
32259,244,,
32260,82,,
32261,109,,
32262,105,,
32263,105,,
32264,114,,
32265,114,,
32266,114,,
32267,114,,
32268,261,,
32269,261,,
3227,229,,
32270,261,,
32271,261,,
32272,261,,
32273,261,,
32275,261,,
32276,261,,
32277,261,,
32278,261,,
32279,285,,
32280,261,,
32281,261,,
32282,217,,
32283,116,,
32284,27,,
32285,181,,
32286,278,,
32287,138,,
32288,144,,
32289,9,,
32290,126,,
32291,126,,
32292,228,,
32293,99,,
32294,267,,
32295,11,,
32296,166,,
32297,165,,
32298,145,,
32299,7,,
32300,280,,
32301,90,,
32302,103,,
32303,13,,
32304,7,,
32305,7,,
32306,7,,
32307,234,,
32308,234,,
32309,7,,
32310,7,,
32311,7,,
32312,136,,
32313,105,,
32314,143,,
32315,143,,
32316,234,,
32317,277,,277
32319,166,,
32320,41,,41
32321,41,,
32322,61,,
32323,44,,
32324,104,,
32325,267,,
32326,261,,
32327,131,,
32328,131,,
32329,131,,
32330,266,,
32331,64,,
32332,197,,
32333,86,,86
32334,61,,
32335,191,,
32336,4,,
32337,7,,
32338,8,,
32339,267,,
32340,267,,
32341,68,,
32342,267,,
32344,267,,
32345,11,,
32346,11,,
32347,11,,11
32348,11,,
32349,11,,
32350,11,,
32351,11,,
32352,11,,
32353,124,,
32354,267,,
32355,267,,
32356,267,,
32357,11,,
32358,11,,
32359,124,,
32360,124,,
32361,230,,
32362,230,,
32363,230,,
32364,230,,
32365,11,,
32366,267,,
32367,11,,
32368,267,,
32369,267,,
32370,267,,
32371,267,,
32372,267,,
32373,267,,
32374,267,,
32375,267,,
32376,267,,
32377,267,,
32378,267,,
32379,112,,
3238,70,,
32380,265,,
32382,267,,
32383,267,,
32384,269,,
32385,200,,
32387,18,,
32388,244,,
32389,244,,
32390,11,,
32391,267,,
32392,267,,
32393,267,,
32394,22,,
32395,77,,
32396,21,,
32397,96,,
32398,9,,
32399,9,,
32400,138,,
32401,145,,
32402,78,,
32403,189,,189
32404,11,,
32405,267,,
32406,8,,
32407,265,,
32408,76,,
32409,212,,
32410,267,,
32411,267,,
32412,267,,267
32413,230,,
32414,103,,
32415,44,,
32416,103,,
32417,267,,
32418,267,,
32419,267,,
32420,172,,
32421,197,,
32422,197,,
32423,154,,
32424,154,,
32425,103,,
32426,11,,
32427,131,,
32428,131,,
32429,131,,
32430,131,,
32431,131,,
32432,108,,
32433,21,,
32434,139,,
32435,265,,
32437,153,,
32438,147,,
32439,79,,
32440,150,,
32441,4,,
32442,4,,
32443,4,,
32444,4,,
32446,276,,
32447,276,,
32448,247,,
3245,70,,
32450,232,,
32451,78,,
32452,147,,
32453,147,,147
32454,147,,
32455,223,,
32457,180,,
32458,180,,
32459,215,,215
32460,215,,
32461,215,,
32462,215,,
32463,223,,
32464,69,,69
32465,69,,
32466,35,,
32467,35,,
32468,64,,
32469,69,,
32470,69,,
32471,69,,
32472,69,,
32473,148,,
32474,203,,
32475,120,,
32476,120,,
32477,120,,
32478,202,,202
32479,28,,
32480,28,,
32481,44,,
32482,46,,
32483,123,,
32484,44,,
32485,62,,
32486,45,,
32487,64,,
32488,64,,
32489,44,,
32490,254,,
32491,182,,
32492,133,,
32493,96,,
32494,68,,
32495,261,,
32496,261,,
32497,11,,
32498,123,,
32499,266,,
3250,113,,
32500,42,,
32501,42,,
32502,154,,
32503,74,,
32504,74,,
32506,74,,
32507,74,,
32508,261,,
32509,261,,
32510,186,,
32511,117,,
32513,196,,
32514,202,,
32515,238,,
32516,189,,
32518,44,,
32519,44,,
32520,44,,
32521,74,,
32522,74,,
32523,285,,
32524,201,,
32525,251,,
32526,279,,
32527,279,,
32528,241,,
32529,99,,
32530,21,,
32531,61,,61
32532,216,,
32533,133,,
32534,233,,
32535,233,,
32536,15,,
32537,15,,
32538,15,,
32539,70,,
3254,113,,
32540,62,,
32541,143,,
32542,143,,
32543,261,,
32544,20,,
32545,161,,
32546,161,,161
32547,142,,
32548,166,,
32549,166,,
32550,166,,
32551,142,,
32552,5,,
32553,168,,
32554,244,,
32555,39,,
32556,48,,
32557,5,,
32558,46,,
32559,46,,
32560,39,,
32561,39,,
32562,39,,
32563,92,,
32564,92,,
32565,151,,
32566,183,,
32567,172,,
32568,172,,
32569,39,,
32570,172,,
32571,172,,
32572,172,,
32573,172,,
32574,172,,
32575,140,,
32576,195,,
32577,103,,
32578,103,,
32579,103,,103
32580,232,,
32581,279,,
32582,175,,
32583,261,,
32584,172,,172
32585,172,,
32586,5,,
32587,5,,
32588,5,,
32589,154,,
3259,113,,
32590,60,,
32591,178,,
32592,240,,
32594,130,,130
32595,216,,
32596,154,,
32597,36,,36
32598,87,,
32599,87,,
3260,66,,
32600,87,,
32601,73,,
32602,73,,
32603,73,,
32604,100,,
32605,175,,
32606,43,,
32607,18,,
32608,25,,
32609,99,,
3261,66,,
32610,267,,
32611,85,,
32613,203,,
32614,203,,
32615,114,,
32616,227,,
32617,227,,
32618,257,,
32619,149,,
32620,25,,
32621,25,,
32622,266,,
32623,266,,
32624,118,,118
32625,44,,
32626,100,,
32627,100,,
32628,68,,
32629,72,,
3263,66,,
32630,126,,
32631,88,,
32632,89,,
32633,209,,
32634,130,,
32635,111,,
32636,123,,
32637,180,,
32638,79,,
32639,25,,
32640,25,,
32641,272,,
32642,266,,
32643,215,,
32644,72,,
32645,190,,
32646,190,,
32647,169,,
32648,281,,
32649,21,,
3265,66,,
32650,104,,
32651,215,,
32652,21,,
32653,166,,
32655,180,,
32656,95,,
32657,95,,95
32658,49,,
32659,111,,
32660,21,,
32661,262,,
32662,96,,
32663,32,,
32664,32,,
32665,32,,
32666,32,,
32667,126,,
32668,211,,
32669,159,,
32670,89,,
32671,89,,
32672,89,,
32673,233,,
32674,166,,
32675,44,,
32676,263,,
32677,202,,
32678,263,,
32679,223,,
32680,263,,
32681,25,,
32682,38,,
32683,285,,
32684,285,,
32685,285,,
32686,285,,
32687,96,,
32688,184,,
32689,252,,
32690,75,,
32691,279,,
32692,73,,
32693,142,,
32694,39,,
32695,83,,
32696,49,,
32697,253,,
32698,131,,
32699,49,,
32700,49,,
32701,182,,
32703,72,,
32704,123,,
32705,66,,
32706,285,,
32707,285,,
32708,285,,
32709,222,,
32710,151,,
32711,151,,
32712,285,,
32713,255,,
32714,9,,
32715,94,,
32716,21,,
32717,229,,
32719,29,,
32720,29,,
32722,229,,
32723,229,,
32724,229,,
32725,205,,
32726,233,,
32727,15,,
32728,1,,
32729,73,,
32730,138,,
32731,255,,
32732,132,,
32733,36,,
32734,204,,
32735,73,,73
32736,238,,
32737,285,,
32738,25,,
32739,25,,
32740,25,,
32741,83,,
32742,108,,
32743,284,,284
32744,38,,
32745,73,,
32746,25,,
32747,84,,
32748,187,,
32749,46,,
3275,229,,
32750,261,,
32751,25,,
32752,96,,
32753,40,,
32754,210,,
32755,96,,
32756,25,,
32757,285,,
32758,87,,
32759,46,,
32760,253,,
32761,253,,
32763,253,,
32764,253,,
32765,133,,
32766,44,,
32767,32,,
32768,209,,
32769,209,,
32770,200,,
32771,44,,
32772,44,,
32773,43,,
32774,86,,
32775,236,,
32776,236,,236
32777,4,,
32778,79,,
32779,43,,
3278,220,,
32780,142,,
32781,142,,
32782,142,,
32784,142,,
32786,218,,
32787,285,,
32788,34,,
32789,44,,44
32790,178,,
32791,178,,
32792,178,,
32793,178,,
32794,88,,
32795,46,,
32796,194,,194
32797,127,,
32798,127,,
32799,164,,
328,42,,
3280,220,,
32800,169,,
32801,235,,
32802,235,,
32803,46,,
32804,260,,
32805,218,,
32806,229,,
32807,43,,
32808,78,,
32809,121,,
32810,73,,
32811,162,,
32812,261,,
32813,261,,
32814,15,,
32815,181,,
32816,15,,
32817,15,,
32818,15,,
32819,159,,
32820,44,,
32821,54,,
32822,74,,
32823,74,,
32824,80,,
32825,166,,
32826,56,,
32827,12,,
32828,74,,
32829,21,,
32830,74,,
32831,208,,
32832,102,,
32833,199,,
32834,64,,64
32835,16,,
32837,41,,
32838,85,,
32839,204,,204
32840,4,,
32842,261,,
32843,60,,
32844,261,,
32845,261,,
32846,261,,
32847,128,,
32848,154,,
32849,83,,
32850,261,,
32851,169,,
32852,44,,
32853,269,,
32854,162,,
32855,44,,
32856,44,,
32857,283,,
32858,44,,
32859,44,,
32860,282,,
32861,159,,
32862,73,,
32864,145,,
32865,78,,
32866,159,,
32867,159,,
32868,159,,
32869,159,,
32870,159,,
32871,159,,
32872,160,,
32873,105,,
32874,159,,
32875,205,,
32876,205,,
32877,205,,
32878,54,,
32879,205,,
32880,205,,
32881,130,,
32882,130,,
32883,8,,
32884,8,,
32885,100,,
32886,100,,
32887,83,,
32888,4,,
32889,4,,
32890,4,,
32891,105,,
32892,105,,
32893,73,,
32895,78,,
32896,36,,
32897,164,,
32898,164,,
32899,164,,
32900,164,,
32901,164,,
32902,135,,
32903,164,,
32904,33,,
32905,33,,
32906,1,,
32907,43,,
32908,43,,
32909,43,,
32910,119,,
32911,119,,
32912,119,,
32913,43,,
32914,43,,
32915,228,,
32916,60,,
32917,269,,
32919,127,,
32920,127,,
32921,280,,
32922,127,,
32923,235,,
32924,127,,
32925,214,,214
32926,214,,
32927,214,,
32928,189,,
32929,119,,
32930,119,,
32931,283,,
32932,260,,
32933,38,,
32934,130,,
32935,178,,
32936,266,,
32937,222,,
32938,145,,
32939,142,,
32940,213,,
32941,33,,
32942,130,,
32943,105,,105
32944,145,,
32945,220,,
32946,152,,
32947,152,,
32948,152,,
32949,60,,
32950,60,,
32951,60,,
32952,60,,
32953,189,,
32954,189,,
32955,262,,
32956,262,,
32957,185,,
32958,256,,
32959,256,,
32960,155,,
32962,17,,
32963,59,,
32964,59,,
32965,137,,
32966,231,,
32967,231,,
32968,28,,28
32969,28,,
32970,28,,
32971,28,,
32972,28,,
32973,28,,
32974,49,,
32975,6,,6
32976,33,,
32977,186,,186
32978,222,,
32979,222,,
32980,137,,137
32981,212,,
32982,231,,
32983,216,,
32984,216,,
32985,57,,
32986,164,,
32987,135,,
32988,36,,
32989,17,,
32990,60,,
32991,50,,
32992,50,,
32993,166,,
32994,50,,
32995,50,,
32996,166,,
32997,50,,
32998,50,,
32999,112,,
33000,112,,
33001,175,,
33002,71,,
33003,186,,
33004,144,,
33005,186,,
33006,15,,
33007,15,,
33008,113,,
33009,113,,
3301,4,,
33010,99,,
33011,4,,
33012,231,,
33013,231,,
33014,189,,
33015,186,,
33016,1,,
33017,1,,
33018,57,,
33019,62,,
33020,62,,
33021,62,,
33022,159,,
33023,135,,
33024,135,,135
33025,62,,
33026,189,,
33027,189,,
33028,236,,
33029,44,,
33030,44,,
33031,44,,
33032,44,,
33033,44,,
33034,44,,
33035,15,,
33036,15,,
33037,189,,
33038,44,,
33039,5,,
33040,145,,
33041,4,,
33042,4,,
33043,101,,
33044,101,,
33046,15,,
33047,43,,
33048,101,,
33049,101,,
33050,222,,
33051,222,,
33052,231,,
33053,229,,
33054,83,,
33055,161,,
33056,36,,
33057,15,,
33058,5,,
33059,5,,
33060,5,,
33061,285,,
33062,285,,
33063,106,,
33064,106,,
33065,224,,
33066,224,,
33067,285,,
33068,209,,
33069,4,,
33070,117,,
33071,31,,
33072,31,,
33073,200,,
33074,200,,200
33075,165,,
33076,186,,
33077,151,,
33078,50,,
33079,36,,
33080,151,,
33081,78,,
33082,78,,
33083,78,,
33084,78,,
33085,78,,
33086,117,,
33087,117,,
33088,117,,
33089,243,,
33090,174,,
33091,117,,
33092,201,,
33093,151,,
33094,151,,
33095,50,,
33096,162,,
33097,189,,
33098,162,,
33099,162,,
331,42,,
33100,162,,
33101,162,,
33102,222,,
33103,220,,
33104,4,,
33105,21,,
33106,103,,
33107,209,,209
33108,209,,
33109,31,,
33110,31,,31
33111,174,,
33112,174,,
33113,174,,
33114,174,,
33115,117,,
33116,106,,
33117,42,,
33118,224,,
33119,106,,
33120,174,,
33121,113,,
33122,113,,
33123,117,,
33124,152,,
33125,124,,
33126,276,,
33127,276,,
33128,224,,
33129,272,,
33130,224,,
33131,124,,
33132,177,,
33133,177,,
33134,177,,177
33135,209,,
33136,277,,
33137,209,,
33138,31,,
33139,177,,
33140,177,,
33141,106,,
33142,106,,
33143,177,,
33144,177,,
33145,90,,
33146,178,,
33147,178,,
33149,117,,
33150,96,,
33151,64,,
33152,80,,
33153,96,,
33154,96,,
33155,68,,
33156,225,,225
33157,225,,
33158,171,,
33159,171,,171
33160,113,,
33161,274,,
33162,54,,
33163,113,,
33165,4,,
33166,224,,
33167,167,,167
33168,124,,
33169,208,,
33170,23,,
33171,117,,
33172,113,,
33173,113,,
33174,111,,
33175,81,,
33176,23,,
33177,23,,
33178,23,,23
33179,23,,
33180,23,,
33181,254,,
33182,202,,
33183,202,,
33184,202,,
33185,15,,
33186,81,,
33187,81,,
33188,81,,
33189,81,,
33190,81,,
33191,130,,
33192,113,,
33193,63,,
33194,63,,
33195,130,,
33196,123,,
33197,130,,
33198,152,,
33199,63,,
33200,254,,
33201,43,,
33202,152,,
33203,4,,
33204,171,,
33205,283,,
33206,54,,
33207,257,,
33208,201,,
33209,201,,
33210,239,,
33211,175,,
33212,220,,
33213,220,,
33214,220,,
33216,261,,
33217,39,,39
33218,220,,
33219,220,,
33220,220,,
33221,89,,
33222,175,,
33223,231,,
33224,231,,
33225,231,,
33226,41,,
33227,283,,
33228,41,,
33229,41,,
33230,41,,
33231,41,,
33232,41,,
33233,167,,
33234,178,,
33235,112,,
33236,112,,
33237,112,,
33238,282,,
33239,57,,
33240,57,,
33241,73,,
33242,41,,
33243,283,,
33244,121,,
33245,224,,
33246,224,,
33247,108,,
33248,142,,
33249,106,,
33251,123,,
33252,42,,
33253,66,,
33254,84,,
33255,84,,
33256,84,,
33257,144,,144
33258,253,,
33259,121,,
33260,253,,
33261,141,,
33262,121,,
33263,123,,
33264,86,,
33265,43,,
33266,182,,
33267,211,,
33268,164,,
33269,164,,
33270,114,,
33271,114,,
33272,161,,
33273,66,,
33274,12,,
33275,99,,
33276,99,,
33277,10,,
33278,29,,
33279,29,,
33280,70,,
33281,174,,
33282,45,,
33283,71,,
33284,261,,
33285,66,,
33286,15,,
33287,272,,
33288,209,,
33289,218,,
33290,49,,
33291,209,,
33292,111,,
33293,114,,
33294,12,,
33295,121,,
33296,114,,
33297,56,,
33298,44,,
33299,179,,
333,131,,
33300,178,,
33301,114,,
33302,114,,
33303,94,,
33304,94,,
33305,209,,
33306,23,,
33307,41,,
33308,94,,
33309,254,,
33310,196,,196
33311,260,,
33312,279,,
33313,283,,
33314,14,,
33315,78,,
33316,96,,
33317,182,,
33318,15,,
33319,15,,
33320,236,,
33321,43,,
33322,125,,
33323,160,,
33324,25,,
33325,212,,
33326,269,,
33327,55,,
33328,55,,
33329,55,,
33330,156,,
33331,156,,
33332,156,,
33333,112,,
33334,15,,
33335,269,,
33336,269,,
33337,269,,
33338,15,,
33339,212,,
33340,83,,
33341,83,,
33342,83,,
33343,83,,
33344,269,,
33345,20,,
33346,86,,
33347,210,,
33348,86,,
33349,17,,
33350,55,,
33351,78,,
33352,105,,
33354,232,,
33355,200,,
33356,25,,
33357,200,,
33358,212,,
33359,212,,
33360,208,,
33361,44,,
33362,43,,
33363,43,,
33364,62,,
33367,38,,
33368,38,,
33369,186,,
33370,27,,
33371,83,,
33372,280,,
33373,208,,
33374,99,,
33375,99,,
33376,60,,
33377,60,,
33378,15,,
33379,78,,
33380,78,,
33381,126,,
33382,61,,
33383,1,,
33384,108,,
33385,229,,
33386,62,,
33387,171,,
33388,171,,
33389,232,,232
33391,285,,
33392,15,,
33393,171,,
33394,203,,
33395,285,,
33396,155,,
33397,262,,
33398,0,,
33399,0,,
334,131,,
3340,285,,
33400,7,,
33401,227,,
33403,227,,
33404,36,,
33405,36,,
33406,36,,
33407,232,,
33408,232,,
33410,186,,
33411,151,,
33412,111,,
33413,92,,
33414,200,,
33415,17,,
33416,130,,
33418,74,,
33419,261,,
33420,25,,
33421,210,,
33422,20,,
33423,224,,
33424,278,,
33425,278,,
33426,215,,
33427,215,,
33428,278,,
33429,215,,
3343,285,,
33430,215,,
33431,215,,
33432,238,,
33433,186,,
33434,215,,
33435,215,,
33436,215,,
33437,249,,
33438,200,,
33439,200,,
33440,176,,176
33441,23,,
33442,23,,
33443,23,,
33444,17,,
33446,67,,
33447,42,,
33448,111,,
33449,72,,72
33450,67,,67
33451,226,,
33453,218,,
33454,91,,
33455,34,,
33456,146,,
33457,146,,
33458,256,,256
33459,248,,248
33460,32,,
33461,218,,
33462,65,,
33463,161,,
33464,67,,
33465,121,,
33466,226,,
33467,163,,
33468,163,,
33469,274,,
33470,42,,
33471,220,,
33472,251,,
33473,231,,
33474,231,,
33475,204,,
33476,186,,
33477,70,,
33478,70,,70
33479,47,,
33480,217,,
33481,217,,
33482,155,,
33483,155,,
33484,155,,
33485,140,,
33486,117,,
33487,178,,
33488,35,,35
33489,35,,
33490,35,,
33491,178,,
33492,245,,
33493,274,,
33494,243,,
33495,155,,
33496,21,,
33497,274,,
33498,274,,
33499,8,,
33500,283,,
33501,25,,
33502,25,,
33503,25,,
33504,209,,
33505,80,,
33506,68,,
33507,90,,
33508,30,,
33509,30,,
33510,30,,
33511,224,,
33512,88,,
33513,117,,
33514,30,,
33515,221,,
33516,30,,
33517,213,,213
33518,112,,
33519,111,,
33520,167,,
33521,4,,
33522,25,,
33523,97,,
33524,131,,
33525,30,,
33526,43,,
33527,236,,
33528,238,,
33529,86,,
33530,43,,
33531,43,,
33532,65,,
33533,65,,
33534,141,,
33535,5,,
33536,82,,
33537,5,,
33538,4,,
33539,236,,
33540,236,,
33541,236,,
33542,206,,
33543,164,,
33544,105,,
33545,152,,
33546,236,,
33547,245,,
33548,272,,
33549,155,,
33550,261,,
33551,99,,
33552,259,,
33553,118,,
33554,4,,
33555,229,,
33557,173,,
33558,267,,
33559,163,,
33560,62,,
33561,62,,
33562,229,,
33563,67,,
33564,226,,226
33565,226,,
33566,261,,
33567,241,,
33568,283,,
33569,283,,
33570,244,,
33571,272,,
33572,273,,273
33573,112,,
33574,183,,
33575,285,,
33576,285,,
33577,267,,
33578,102,,102
33579,151,,
33581,17,,
33582,261,,
33583,280,,
33584,46,,
33586,105,,
33587,83,,
33588,28,,
33590,98,,
33591,243,,
33592,167,,
33593,35,,
33594,96,,
33595,90,,90
33596,96,,
33597,130,,
33598,99,,
33599,99,,
33600,181,,
33601,181,,
33602,83,,
33603,129,,
33604,130,,
33605,159,,
33606,83,,
33607,83,,
33608,217,,
33609,268,,
33610,268,,
33611,268,,
33612,110,,
33613,267,,
33614,107,,
33615,216,,
33616,216,,
33617,242,,
33618,43,,
33619,251,,
33620,253,,
33621,253,,
33622,15,,
33623,175,,
33624,143,,
33626,84,,
33627,176,,
33628,56,,
33629,56,,
33630,186,,
33631,261,,
33632,23,,
33633,76,,76
33634,111,,
33635,111,,
33636,24,,
33637,115,,
33638,201,,
33639,225,,
33640,208,,
33641,208,,
33642,67,,
33643,13,,
33644,13,,
33645,142,,
33646,9,,
33647,9,,
33648,9,,9
33649,167,,
33650,78,,
33651,21,,
33652,268,,
33653,254,,
33654,236,,
33655,41,,
33656,121,,
33657,41,,
33658,41,,
33659,44,,
33660,161,,
33661,141,,
33662,140,,
33663,140,,
33664,44,,
33665,121,,
33666,44,,
33667,48,,
33668,168,,
33669,174,,
3367,220,,
33670,251,,
33671,100,,
33672,181,,
33673,229,,
33674,241,,
33675,7,,
33676,7,,
33677,285,,
33678,279,,
33679,21,,
33680,179,,
33681,179,,
33682,179,,
33683,188,,
33684,268,,
33685,268,,268
