scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_mod,marginal_cost_quadratic,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_start_up,ramp_limit_shut_down,p_set,p_max_pu,terrain_factor,committable,ramp_limit_up,ramp_limit_down
eGon2035,52050,66075,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,106.587574069266,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52052,66077,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,153.50726622908047,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52056,66081,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,207.009444402172,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52057,66082,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,21.900773752318354,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52058,66083,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,868.8615095230745,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52059,66084,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,31.598893561863964,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52062,66087,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,128.07818387524114,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52063,66088,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,75.38641432069248,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52064,66089,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,273.55580826126385,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52065,66090,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,24.880904859704533,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52066,66091,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,365.89728710783686,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52067,66092,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,120.56452095937252,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52069,66094,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,138.8057850600996,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52070,66095,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,100.57475036908542,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52072,66097,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,176.17056079797794,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52076,66101,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,177.89736024303232,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52077,66102,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,39.91734222682774,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52078,66103,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,82.03771267113531,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52079,66104,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,160.94521065098616,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52083,66108,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,1810.1666117160987,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52087,66112,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,213.4138325367213,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52088,66113,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,301.1606664789747,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52090,66115,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,100.1863888594159,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52092,66117,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,194.02948778847437,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52094,66119,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,333.5313037619176,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52095,66120,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,199.7756410685872,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52096,66121,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,68.63149462499268,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52099,66124,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8399999999999999,0.0,0.0,0.0,119.06128845921153,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52101,66126,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,47.11787659938639,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52103,66128,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,26.17179830474628,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52105,66130,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,233.04233015063,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52106,66131,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,106.78485090653098,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52111,66136,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,6.0707165618412455,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52113,66138,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,101.8875969944426,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52129,66154,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,136.31051849300025,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52131,66156,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,73.06840352072349,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52132,66157,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,27.16539775293832,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52136,66161,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,78.02388325490479,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52143,66168,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,88.31831234654013,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52146,66171,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,27.83372314486089,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52147,66172,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,15.651222115183678,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52152,66177,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,132.17154073985623,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52153,66178,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,206.69182047801823,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52160,66185,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,115.13883529437244,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52163,66188,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,53.74237017620101,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52164,66189,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,59.78548997970421,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52168,66193,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,50.5785737000189,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52173,66198,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,48.51296690044467,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52183,66208,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,44.520072708391,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52189,66214,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,122.25479986150744,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52190,66215,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,80.0149561775186,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52196,66221,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,61.01237487458265,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52207,66232,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,40.12180184100386,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52208,66233,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,9.326869564997788,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52233,66258,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,1804.78329566873,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52240,66265,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,374.1963227340606,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52264,66289,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.8400000000000001,0.0,0.0,0.0,32.389718673702575,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52301,66326,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,78.60198237736917,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52316,66341,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,86.9864718265027,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52341,66366,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,38.68523423885403,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52366,66391,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,27.460776800836797,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52375,66400,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,45.21253176684857,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52464,66489,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,15.574788285663168,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52533,66558,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,42.376617352456606,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,52835,66860,rural_heat_store_charger,0.0,True,inf,0.0,0.0,,0.84,0.0,0.0,0.0,35.68087470129492,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,42094,dsm,77.42179296929675,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,77.42179296929675,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,50525,central_resistive_heater,0.0056712481876068,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.0056712481876068,,0,inf,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,50525,power_to_Heat,0.0,True,inf,1844.235159817352,0.0,,0.8805,0.0,0.0,0.0,0.0021526536068725,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,50605,central_resistive_heater,0.0060126027581845,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,0.0060126027581845,,0,inf,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,50605,power_to_Heat,0.0,True,inf,1845.9474885844747,0.0,,0.8805,0.0,0.0,0.0,0.0179948823841568,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,52044,rural_heat_pump,514.3926941545711,False,inf,0.0,0.0,,1.0,0.0,0.0,0.0,514.3926941545711,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,70083,BEV charger,931.8426365852356,False,inf,0.0,0.0,,0.9,0.0,0.0,0.0,931.8426365852356,,0,,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80017,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0152679398848293,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80018,power_to_O2,0.016,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0185828971766392,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80019,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0152679371387488,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80021,power_to_O2,0.017,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0196883238034349,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80022,power_to_O2,0.009,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0108547377032283,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80024,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0152680481821329,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80038,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0152679477971489,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80053,power_to_O2,0.006,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0075584736726326,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80054,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130601719277648,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80056,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0086549053583153,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80058,power_to_O2,0.021,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0241119616379019,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80059,power_to_O2,0.015,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0174777076413947,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80060,power_to_O2,0.014,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0163727334261174,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80061,power_to_O2,0.015,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0174776057117568,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80062,power_to_O2,0.021,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0241117054449137,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80063,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130599254913962,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80081,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0152679995713946,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80088,power_to_O2,0.017,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0196883200289743,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80094,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.015267933181552,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80102,power_to_O2,0.012,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0141636346781421,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80103,power_to_O2,0.017,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0196884122447223,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80104,power_to_O2,0.009,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0108547148052343,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80167,power_to_O2,0.014,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0163726996591098,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80186,power_to_O2,0.012,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0141637803190364,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80187,power_to_O2,0.013,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0152680361103133,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80188,power_to_O2,0.008,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0097540238018447,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80218,power_to_O2,0.02,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.023005753117935,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80250,power_to_O2,0.012,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0141636515793732,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80269,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0086549688454733,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80309,power_to_O2,0.01,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0119569461212521,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80312,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130599732414582,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80377,power_to_O2,0.015,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0174775794486384,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80416,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130598925499141,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80422,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0086549261681138,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80448,power_to_O2,0.012,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0141636359462647,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80451,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130599564988852,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80452,power_to_O2,0.014,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0163726322464741,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80453,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130600426577733,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80454,power_to_O2,0.009,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0108547373609766,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80474,power_to_O2,0.018,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0207939897142439,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80478,power_to_O2,0.011,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0130599125490608,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80479,power_to_O2,0.01,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0119568243540657,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80480,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0086548465845883,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80481,power_to_O2,0.009,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0108547239007029,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80482,power_to_O2,0.012,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0141636672226851,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80483,power_to_O2,0.009,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0108547644378443,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80485,power_to_O2,0.005,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.006466289111904,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80486,power_to_O2,0.01,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0119569535951567,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80509,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.008654892978627,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80550,power_to_O2,0.012,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.014163637608407,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80779,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.008654917721813,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80787,power_to_O2,0.005,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0064662181487335,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80788,power_to_O2,0.008,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0097538739897285,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80789,power_to_O2,0.009,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0108546943903362,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80790,power_to_O2,0.008,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0097540463653526,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80793,power_to_O2,0.005,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0064662997461647,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80794,power_to_O2,0.01,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0119569697062808,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80796,power_to_O2,0.008,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0097538897938226,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80797,power_to_O2,0.006,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0075585431257098,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80798,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0086548291933309,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80799,power_to_O2,0.008,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0097538923741902,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
eGon2035,53,80800,power_to_O2,0.007,True,inf,1214.9543378995434,0.0,,0.9,0.0,0.0,0.0,0.0086548384807536,,2035,25.0,0,0,1,0,,,,,,,,0.0,1.0,1.0,False,,
