name,scn_name,bus,type,carrier,p_set
79809 O2,eGon2035,79809,O2,O2,0.018536986301369865
79810 O2,eGon2035,79810,O2,O2,0.018853205479452056
79811 O2,eGon2035,79811,O2,O2,0.021372054794520548
79812 O2,eGon2035,79812,O2,O2,0.014175342465753424
79813 O2,eGon2035,79813,O2,O2,0.015715002739726026
79814 O2,eGon2035,79814,O2,O2,0.01803975890410959
79815 O2,eGon2035,79815,O2,O2,0.03258630136986301
79816 O2,eGon2035,79816,O2,O2,0.01137516712328767
79817 O2,eGon2035,79817,O2,O2,0.017156526027397256
79818 O2,eGon2035,79818,O2,O2,0.018964427397260272
79819 O2,eGon2035,79819,O2,O2,0.019529484931506854
79820 O2,eGon2035,79820,O2,O2,0.019119583561643838
79821 O2,eGon2035,79821,O2,O2,0.019575057534246577
79822 O2,eGon2035,79822,O2,O2,0.012151539726027396
79823 O2,eGon2035,79823,O2,O2,0.014358531506849313
79824 O2,eGon2035,79824,O2,O2,0.015036767123287668
79825 O2,eGon2035,79825,O2,O2,0.01296716712328767
79826 O2,eGon2035,79826,O2,O2,0.015494739726027395
79827 O2,eGon2035,79827,O2,O2,0.010068854794520547
79828 O2,eGon2035,79828,O2,O2,0.017280832876712327
79829 O2,eGon2035,79829,O2,O2,0.019917446575342463
79830 O2,eGon2035,79830,O2,O2,0.01405757808219178
79831 O2,eGon2035,79831,O2,O2,0.008162816438356164
79832 O2,eGon2035,79832,O2,O2,0.013630136986301368
79833 O2,eGon2035,79833,O2,O2,0.013019506849315068
79834 O2,eGon2035,79834,O2,O2,0.014101194520547944
79835 O2,eGon2035,79835,O2,O2,0.024297375342465753
79836 O2,eGon2035,79836,O2,O2,0.02115397260273973
79837 O2,eGon2035,79837,O2,O2,0.013499287671232877
79838 O2,eGon2035,79838,O2,O2,0.024971397260273975
79839 O2,eGon2035,79839,O2,O2,0.013303013698630135
79840 O2,eGon2035,79840,O2,O2,0.014284383561643835
79841 O2,eGon2035,79841,O2,O2,0.0178827397260274
79842 O2,eGon2035,79842,O2,O2,0.012897380821917808
79843 O2,eGon2035,79843,O2,O2,0.01590473424657534
79844 O2,eGon2035,79844,O2,O2,0.012066487671232877
79845 O2,eGon2035,79845,O2,O2,0.020063561643835617
79846 O2,eGon2035,79846,O2,O2,0.01481650410958904
79847 O2,eGon2035,79847,O2,O2,0.021590136986301366
79848 O2,eGon2035,79848,O2,O2,0.021590136986301366
79849 O2,eGon2035,79849,O2,O2,0.013128547945205477
79850 O2,eGon2035,79850,O2,O2,0.01762540273972603
79851 O2,eGon2035,79851,O2,O2,0.008651320547945205
79852 O2,eGon2035,79852,O2,O2,0.021747156164383562
79853 O2,eGon2035,79853,O2,O2,0.012716372602739725
79854 O2,eGon2035,79854,O2,O2,0.01733753424657534
79855 O2,eGon2035,79855,O2,O2,0.016515364383561642
79856 O2,eGon2035,79856,O2,O2,0.018202021917808224
79857 O2,eGon2035,79857,O2,O2,0.02039940821917808
79858 O2,eGon2035,79858,O2,O2,0.019893457534246574
79859 O2,eGon2035,79859,O2,O2,0.020227123287671234
79860 O2,eGon2035,79860,O2,O2,0.016934082191780823
79861 O2,eGon2035,79861,O2,O2,0.01750763835616438
79862 O2,eGon2035,79862,O2,O2,0.009320832876712329
79863 O2,eGon2035,79863,O2,O2,0.010904109589041096
79864 O2,eGon2035,79864,O2,O2,0.010260767123287672
79865 O2,eGon2035,79865,O2,O2,0.015416230136986299
79866 O2,eGon2035,79866,O2,O2,0.016720361643835613
79867 O2,eGon2035,79867,O2,O2,0.004675682191780822
79868 O2,eGon2035,79868,O2,O2,0.009076580821917807
79869 O2,eGon2035,79869,O2,O2,0.015106553424657533
79870 O2,eGon2035,79870,O2,O2,0.014646399999999999
79871 O2,eGon2035,79871,O2,O2,0.011525643835616436
79872 O2,eGon2035,79872,O2,O2,0.01938198904109589
79873 O2,eGon2035,79873,O2,O2,0.013719550684931506
79874 O2,eGon2035,79874,O2,O2,0.02049972602739726
79875 O2,eGon2035,79875,O2,O2,0.012430684931506845
79876 O2,eGon2035,79876,O2,O2,0.01589164931506849
79877 O2,eGon2035,79877,O2,O2,0.0178827397260274
79878 O2,eGon2035,79878,O2,O2,0.010858312328767123
79879 O2,eGon2035,79879,O2,O2,0.017697369863013696
79880 O2,eGon2035,79880,O2,O2,0.019038575342465752
79881 O2,eGon2035,79881,O2,O2,0.020826849315068494
79882 O2,eGon2035,79882,O2,O2,0.011013150684931507
79883 O2,eGon2035,79883,O2,O2,0.014502465753424659
79884 O2,eGon2035,79884,O2,O2,0.016138082191780822
79885 O2,eGon2035,79885,O2,O2,0.011885479452054794
79886 O2,eGon2035,79886,O2,O2,0.007065863013698631
79887 O2,eGon2035,79887,O2,O2,0.0115954301369863
79888 O2,eGon2035,79888,O2,O2,0.013327002739726028
79889 O2,eGon2035,79889,O2,O2,0.012321643835616436
79890 O2,eGon2035,79890,O2,O2,0.010228054794520549
79891 O2,eGon2035,79891,O2,O2,0.017989599999999998
79892 O2,eGon2035,79892,O2,O2,0.017549073972602743
79893 O2,eGon2035,79893,O2,O2,0.012430684931506845
79894 O2,eGon2035,79894,O2,O2,0.01391146301369863
79895 O2,eGon2035,79895,O2,O2,0.022638904109589044
79896 O2,eGon2035,79896,O2,O2,0.009541095890410958
79897 O2,eGon2035,79897,O2,O2,0.016792328767123287
79898 O2,eGon2035,79898,O2,O2,0.015108734246575339
79899 O2,eGon2035,79899,O2,O2,0.017228493150684934
79900 O2,eGon2035,79900,O2,O2,0.00871674520547945
79901 O2,eGon2035,79901,O2,O2,0.012842860273972601
79902 O2,eGon2035,79902,O2,O2,0.018702728767123287
79903 O2,eGon2035,79903,O2,O2,0.018755068493150683
79904 O2,eGon2035,79904,O2,O2,0.010031780821917809
79905 O2,eGon2035,79905,O2,O2,0.012517917808219176
79906 O2,eGon2035,79906,O2,O2,0.016258027397260275
79907 O2,eGon2035,79907,O2,O2,0.012459035616438355
79908 O2,eGon2035,79908,O2,O2,0.014234224657534244
79909 O2,eGon2035,79909,O2,O2,0.015324635616438357
79910 O2,eGon2035,79910,O2,O2,0.024271649315068495
79911 O2,eGon2035,79911,O2,O2,0.012212602739726026
79912 O2,eGon2035,79912,O2,O2,0.014066301369863013
79913 O2,eGon2035,79913,O2,O2,0.017483649315068493
79914 O2,eGon2035,79914,O2,O2,0.01592
79915 O2,eGon2035,79915,O2,O2,0.025957561643835617
79916 O2,eGon2035,79916,O2,O2,0.016574246575342465
79917 O2,eGon2035,79917,O2,O2,0.018318904109589043
79918 O2,eGon2035,79918,O2,O2,0.009704657534246576
79919 O2,eGon2035,79919,O2,O2,0.004625523287671233
79920 O2,eGon2035,79920,O2,O2,0.019845479452054796
79921 O2,eGon2035,79921,O2,O2,0.02504
79922 O2,eGon2035,79922,O2,O2,0.00551093698630137
79923 O2,eGon2035,79923,O2,O2,0.007639419178082192
79924 O2,eGon2035,79924,O2,O2,0.01831018082191781
79925 O2,eGon2035,79925,O2,O2,0.01843698630136987
79926 O2,eGon2035,79926,O2,O2,0.014175342465753424
79927 O2,eGon2035,79927,O2,O2,0.009922739726027398
79928 O2,eGon2035,79928,O2,O2,0.012212602739726026
79929 O2,eGon2035,79929,O2,O2,0.01930027397260274
79930 O2,eGon2035,79930,O2,O2,0.009704657534246576
79931 O2,eGon2035,79931,O2,O2,0.021781369863013697
79932 O2,eGon2035,79932,O2,O2,0.006618794520547945
79933 O2,eGon2035,79933,O2,O2,0.019202136986301375
79934 O2,eGon2035,79934,O2,O2,0.01861331506849315
79935 O2,eGon2035,79935,O2,O2,0.005896942465753424
79936 O2,eGon2035,79936,O2,O2,0.014574432876712326
79937 O2,eGon2035,79937,O2,O2,0.013994334246575342
79938 O2,eGon2035,79938,O2,O2,0.014949534246575342
79939 O2,eGon2035,79939,O2,O2,0.008040690410958902
79940 O2,eGon2035,79940,O2,O2,0.01596579726027397
79941 O2,eGon2035,79941,O2,O2,0.021668646575342464
79942 O2,eGon2035,79942,O2,O2,0.014652942465753422
79943 O2,eGon2035,79943,O2,O2,0.007942553424657535
79944 O2,eGon2035,79944,O2,O2,0.01768646575342466
79945 O2,eGon2035,79945,O2,O2,0.01627329315068493
79946 O2,eGon2035,79946,O2,O2,0.01879372054794521
79947 O2,eGon2035,79947,O2,O2,0.01031092602739726
79948 O2,eGon2035,79948,O2,O2,0.019627397260273974
79949 O2,eGon2035,79949,O2,O2,0.01471618630136986
79950 O2,eGon2035,79950,O2,O2,0.013521095890410957
79951 O2,eGon2035,79951,O2,O2,0.019627397260273974
79952 O2,eGon2035,79952,O2,O2,0.0169013698630137
79953 O2,eGon2035,79953,O2,O2,0.019627397260273974
79954 O2,eGon2035,79954,O2,O2,0.019627397260273974
79955 O2,eGon2035,79955,O2,O2,0.019627397260273974
79956 O2,eGon2035,79956,O2,O2,0.007632876712328767
79957 O2,eGon2035,79957,O2,O2,0.015706279452054793
79958 O2,eGon2035,79958,O2,O2,0.008769084931506849
79959 O2,eGon2035,79959,O2,O2,0.013540723287671233
79960 O2,eGon2035,79960,O2,O2,0.016757435616438353
79961 O2,eGon2035,79961,O2,O2,0.004813073972602739
79962 O2,eGon2035,79962,O2,O2,0.01923449315068493
79963 O2,eGon2035,79963,O2,O2,0.016716
79964 O2,eGon2035,79964,O2,O2,0.0120992
79965 O2,eGon2035,79965,O2,O2,0.010108109589041098
79966 O2,eGon2035,79966,O2,O2,0.0166374904109589
79967 O2,eGon2035,79967,O2,O2,0.01426693698630137
79968 O2,eGon2035,79968,O2,O2,0.02100349589041096
79969 O2,eGon2035,79969,O2,O2,0.02105147397260274
79970 O2,eGon2035,79970,O2,O2,0.020763605479452055
79971 O2,eGon2035,79971,O2,O2,0.014188427397260275
79972 O2,eGon2035,79972,O2,O2,0.015483835616438355
79973 O2,eGon2035,79973,O2,O2,0.012648767123287672
79974 O2,eGon2035,79974,O2,O2,0.0178827397260274
79975 O2,eGon2035,79975,O2,O2,0.01461150684931507
79976 O2,eGon2035,79976,O2,O2,0.017446575342465753
79977 O2,eGon2035,79977,O2,O2,0.01701041095890411
79978 O2,eGon2035,79978,O2,O2,0.019627397260273974
79979 O2,eGon2035,79979,O2,O2,0.017453117808219176
79980 O2,eGon2035,79980,O2,O2,0.008612065753424656
79981 O2,eGon2035,79981,O2,O2,0.03241479452054794
79982 O2,eGon2035,79982,O2,O2,0.015078202739726026
79983 O2,eGon2035,79983,O2,O2,0.009811517808219178
79984 O2,eGon2035,79984,O2,O2,0.014284383561643835
79985 O2,eGon2035,79985,O2,O2,0.018890279452054796
79986 O2,eGon2035,79986,O2,O2,0.012882115068493152
79987 O2,eGon2035,79987,O2,O2,0.009569446575342465
79988 O2,eGon2035,79988,O2,O2,0.012650947945205477
79989 O2,eGon2035,79989,O2,O2,0.01742694794520548
79990 O2,eGon2035,79990,O2,O2,0.013193972602739723
79991 O2,eGon2035,79991,O2,O2,0.016133720547945204
79992 O2,eGon2035,79992,O2,O2,0.008758180821917807
79993 O2,eGon2035,79993,O2,O2,0.012631320547945205
79994 O2,eGon2035,79994,O2,O2,0.012866849315068492
79995 O2,eGon2035,79995,O2,O2,0.010234597260273972
79996 O2,eGon2035,79996,O2,O2,0.01024986301369863
79997 O2,eGon2035,79997,O2,O2,0.011922553424657534
79998 O2,eGon2035,79998,O2,O2,0.01440432876712329
79999 O2,eGon2035,79999,O2,O2,0.011122191780821918
8 AC,eGon2035,8,,AC,0.0
80 AC,eGon2035,80,,AC,0.0
80000 O2,eGon2035,80000,O2,O2,0.005124931506849315
80001 O2,eGon2035,80001,O2,O2,0.012430684931506845
80002 O2,eGon2035,80002,O2,O2,0.013521095890410957
80003 O2,eGon2035,80003,O2,O2,0.018536986301369865
80004 O2,eGon2035,80004,O2,O2,0.0077397369863013675
80005 O2,eGon2035,80005,O2,O2,0.008492120547945205
80006 O2,eGon2035,80006,O2,O2,0.010587890410958905
80007 O2,eGon2035,80007,O2,O2,0.009733008219178082
80008 O2,eGon2035,80008,O2,O2,0.014079386301369862
80009 O2,eGon2035,80009,O2,O2,0.015767342465753426
80010 O2,eGon2035,80010,O2,O2,0.011630323287671232
80011 O2,eGon2035,80011,O2,O2,0.012031594520547946
80013 O2,eGon2035,80013,O2,O2,0.005233972602739726
80014 O2,eGon2035,80014,O2,O2,0.012648767123287672
80015 O2,eGon2035,80015,O2,O2,0.018070290410958905
80016 O2,eGon2035,80016,O2,O2,0.011748087671232874
80017 O2,eGon2035,80017,O2,O2,0.013185249315068493
80018 O2,eGon2035,80018,O2,O2,0.015483835616438355
80019 O2,eGon2035,80019,O2,O2,0.013521095890410957
80020 O2,eGon2035,80020,O2,O2,0.01701041095890411
80021 O2,eGon2035,80021,O2,O2,0.017446575342465753
80022 O2,eGon2035,80022,O2,O2,0.009377534246575342
80023 O2,eGon2035,80023,O2,O2,0.004704032876712328
80024 O2,eGon2035,80024,O2,O2,0.012539726027397259
80025 O2,eGon2035,80025,O2,O2,0.0160530301369863
80026 O2,eGon2035,80026,O2,O2,0.013215780821917805
80027 O2,eGon2035,80027,O2,O2,0.01700604931506849
80028 O2,eGon2035,80028,O2,O2,0.02063275616438356
80029 O2,eGon2035,80029,O2,O2,0.010576986301369865
80030 O2,eGon2035,80030,O2,O2,0.017446575342465753
80031 O2,eGon2035,80031,O2,O2,0.018318904109589043
80032 O2,eGon2035,80032,O2,O2,0.007347189041095889
80033 O2,eGon2035,80033,O2,O2,0.012666213698630137
80034 O2,eGon2035,80034,O2,O2,0.012866849315068492
80035 O2,eGon2035,80035,O2,O2,0.016465205479452058
80036 O2,eGon2035,80036,O2,O2,0.01476852602739726
80037 O2,eGon2035,80037,O2,O2,0.012212602739726026
80038 O2,eGon2035,80038,O2,O2,0.012539726027397259
80039 O2,eGon2035,80039,O2,O2,0.021590136986301366
80040 O2,eGon2035,80040,O2,O2,0.014284383561643835
80041 O2,eGon2035,80041,O2,O2,0.010489753424657534
80042 O2,eGon2035,80042,O2,O2,0.012956263013698628
80043 O2,eGon2035,80043,O2,O2,0.017446575342465753
80044 O2,eGon2035,80044,O2,O2,0.009704657534246576
80045 O2,eGon2035,80045,O2,O2,0.015281019178082188
80046 O2,eGon2035,80046,O2,O2,0.0139572602739726
80047 O2,eGon2035,80047,O2,O2,0.005888219178082191
80048 O2,eGon2035,80048,O2,O2,0.022381643835616437
80049 O2,eGon2035,80049,O2,O2,0.014938630136986302
80050 O2,eGon2035,80050,O2,O2,0.009914016438356165
80051 O2,eGon2035,80051,O2,O2,0.006806345205479451
80052 O2,eGon2035,80052,O2,O2,0.006411616438356163
80053 O2,eGon2035,80053,O2,O2,0.006123747945205479
80054 O2,eGon2035,80054,O2,O2,0.011185435616438356
80055 O2,eGon2035,80055,O2,O2,0.012637863013698628
80056 O2,eGon2035,80056,O2,O2,0.0071530958904109584
80057 O2,eGon2035,80057,O2,O2,0.014284383561643835
80058 O2,eGon2035,80058,O2,O2,0.020935890410958904
80059 O2,eGon2035,80059,O2,O2,0.015156712328767126
80060 O2,eGon2035,80060,O2,O2,0.0139572602739726
80061 O2,eGon2035,80061,O2,O2,0.014938630136986302
80062 O2,eGon2035,80062,O2,O2,0.021372054794520548
80063 O2,eGon2035,80063,O2,O2,0.010686027397260274
80064 O2,eGon2035,80064,O2,O2,0.008287123287671233
80065 O2,eGon2035,80065,O2,O2,0.009813698630136987
80066 O2,eGon2035,80066,O2,O2,0.01461150684931507
80067 O2,eGon2035,80067,O2,O2,0.0069786301369863
80068 O2,eGon2035,80068,O2,O2,0.009682849315068492
80069 O2,eGon2035,80069,O2,O2,0.013303013698630135
80070 O2,eGon2035,80070,O2,O2,0.015213413698630135
80071 O2,eGon2035,80071,O2,O2,0.009418969863013698
80072 O2,eGon2035,80072,O2,O2,0.015289742465753424
80073 O2,eGon2035,80073,O2,O2,0.011359901369863014
80074 O2,eGon2035,80074,O2,O2,0.005072591780821917
80075 O2,eGon2035,80075,O2,O2,0.008164997260273971
80076 O2,eGon2035,80076,O2,O2,0.014655123287671233
80077 O2,eGon2035,80077,O2,O2,0.017228493150684934
80078 O2,eGon2035,80078,O2,O2,0.011050224657534245
80079 O2,eGon2035,80079,O2,O2,0.014099013698630135
80080 O2,eGon2035,80080,O2,O2,0.014225501369863013
80081 O2,eGon2035,80081,O2,O2,0.013043495890410957
80082 O2,eGon2035,80082,O2,O2,0.010768898630136987
80083 O2,eGon2035,80083,O2,O2,0.01080161095890411
80084 O2,eGon2035,80084,O2,O2,0.01479033424657534
80085 O2,eGon2035,80085,O2,O2,0.012637863013698628
80086 O2,eGon2035,80086,O2,O2,0.019974147945205478
80087 O2,eGon2035,80087,O2,O2,0.011122191780821918
80088 O2,eGon2035,80088,O2,O2,0.017446575342465753
80089 O2,eGon2035,80089,O2,O2,0.017446575342465753
80090 O2,eGon2035,80090,O2,O2,0.011298838356164383
80091 O2,eGon2035,80091,O2,O2,0.010476668493150685
80092 O2,eGon2035,80092,O2,O2,0.016881742465753424
80093 O2,eGon2035,80093,O2,O2,0.008889030136986302
80094 O2,eGon2035,80094,O2,O2,0.012825413698630137
80095 O2,eGon2035,80095,O2,O2,0.01013864109589041
80096 O2,eGon2035,80096,O2,O2,0.017446575342465753
80097 O2,eGon2035,80097,O2,O2,0.011695747945205478
80098 O2,eGon2035,80098,O2,O2,0.01378933698630137
80099 O2,eGon2035,80099,O2,O2,0.011440591780821917
80100 O2,eGon2035,80100,O2,O2,0.00973518904109589
80101 O2,eGon2035,80101,O2,O2,0.013017326027397259
80102 O2,eGon2035,80102,O2,O2,0.011776438356164381
80103 O2,eGon2035,80103,O2,O2,0.016733446575342464
80104 O2,eGon2035,80104,O2,O2,0.00911147397260274
80105 O2,eGon2035,80105,O2,O2,0.015265753424657535
80106 O2,eGon2035,80106,O2,O2,0.0072032547945205475
80107 O2,eGon2035,80107,O2,O2,0.01615334794520548
80108 O2,eGon2035,80108,O2,O2,0.021776224657534246
80109 O2,eGon2035,80109,O2,O2,0.0071901698630136976
80110 O2,eGon2035,80110,O2,O2,0.009900931506849316
80111 O2,eGon2035,80111,O2,O2,0.016574246575342465
80112 O2,eGon2035,80112,O2,O2,0.013955079452054792
80113 O2,eGon2035,80113,O2,O2,0.019882553424657532
80114 O2,eGon2035,80114,O2,O2,0.006671134246575342
80115 O2,eGon2035,80115,O2,O2,0.01672472328767123
80116 O2,eGon2035,80116,O2,O2,0.008886849315068493
80117 O2,eGon2035,80117,O2,O2,0.014705282191780817
80118 O2,eGon2035,80118,O2,O2,0.01373917808219178
80119 O2,eGon2035,80119,O2,O2,0.008849775342465754
80120 O2,eGon2035,80120,O2,O2,0.011868032876712327
80121 O2,eGon2035,80121,O2,O2,0.010901928767123287
80122 O2,eGon2035,80122,O2,O2,0.005271046575342465
80123 O2,eGon2035,80123,O2,O2,0.009159452054794522
80124 O2,eGon2035,80124,O2,O2,0.01373917808219178
80125 O2,eGon2035,80125,O2,O2,0.017446575342465753
80126 O2,eGon2035,80126,O2,O2,0.016138082191780822
80127 O2,eGon2035,80127,O2,O2,0.0139572602739726
80128 O2,eGon2035,80128,O2,O2,0.017446575342465753
80129 O2,eGon2035,80129,O2,O2,0.015265753424657535
80130 O2,eGon2035,80130,O2,O2,0.008472493150684931
80131 O2,eGon2035,80131,O2,O2,0.01668328767123288
80132 O2,eGon2035,80132,O2,O2,0.0178827397260274
80133 O2,eGon2035,80133,O2,O2,0.01024986301369863
80134 O2,eGon2035,80134,O2,O2,0.007059320547945204
80135 O2,eGon2035,80135,O2,O2,0.012251857534246575
80136 O2,eGon2035,80136,O2,O2,0.011782980821917808
80137 O2,eGon2035,80137,O2,O2,0.018534805479452052
80138 O2,eGon2035,80138,O2,O2,0.013723912328767124
80139 O2,eGon2035,80139,O2,O2,0.01197707397260274
80140 O2,eGon2035,80140,O2,O2,0.013104558904109586
80141 O2,eGon2035,80141,O2,O2,0.009270673972602738
80142 O2,eGon2035,80142,O2,O2,0.011745906849315067
80143 O2,eGon2035,80143,O2,O2,0.015156712328767126
80144 O2,eGon2035,80144,O2,O2,0.011776438356164381
80145 O2,eGon2035,80145,O2,O2,0.0139572602739726
80146 O2,eGon2035,80146,O2,O2,0.010313106849315067
80147 O2,eGon2035,80147,O2,O2,0.011994520547945205
80148 O2,eGon2035,80148,O2,O2,0.015374794520547946
80149 O2,eGon2035,80149,O2,O2,0.005761731506849314
80150 O2,eGon2035,80150,O2,O2,0.01592
80151 O2,eGon2035,80151,O2,O2,0.006121567123287671
80152 O2,eGon2035,80152,O2,O2,0.016465205479452058
80153 O2,eGon2035,80153,O2,O2,0.008897753424657534
80154 O2,eGon2035,80154,O2,O2,0.013265939726027397
80155 O2,eGon2035,80155,O2,O2,0.01266185205479452
80156 O2,eGon2035,80156,O2,O2,0.012430684931506845
80157 O2,eGon2035,80157,O2,O2,0.014284383561643835
80158 O2,eGon2035,80158,O2,O2,0.01426475616438356
80159 O2,eGon2035,80159,O2,O2,0.010404701369863014
80160 O2,eGon2035,80160,O2,O2,0.011776438356164381
80161 O2,eGon2035,80161,O2,O2,0.018536986301369865
80162 O2,eGon2035,80162,O2,O2,0.01920876712328767
80163 O2,eGon2035,80163,O2,O2,0.012103561643835614
80164 O2,eGon2035,80164,O2,O2,0.011776438356164381
80165 O2,eGon2035,80165,O2,O2,0.011231232876712327
80166 O2,eGon2035,80166,O2,O2,0.008723287671232876
80167 O2,eGon2035,80167,O2,O2,0.014175342465753424
80168 O2,eGon2035,80168,O2,O2,0.015265753424657535
80169 O2,eGon2035,80169,O2,O2,0.009667583561643836
80170 O2,eGon2035,80170,O2,O2,0.011082936986301369
80171 O2,eGon2035,80171,O2,O2,0.004693128767123287
80172 O2,eGon2035,80172,O2,O2,0.010068854794520547
80173 O2,eGon2035,80173,O2,O2,0.012847221917808219
80174 O2,eGon2035,80174,O2,O2,0.01157362191780822
80175 O2,eGon2035,80175,O2,O2,0.008978443835616438
80176 O2,eGon2035,80176,O2,O2,0.006446509589041095
80177 O2,eGon2035,80177,O2,O2,0.012701106849315066
80178 O2,eGon2035,80178,O2,O2,0.008210794520547945
80179 O2,eGon2035,80179,O2,O2,0.00911147397260274
80180 O2,eGon2035,80180,O2,O2,0.00980933698630137
80181 O2,eGon2035,80181,O2,O2,0.01821858630136986
80182 O2,eGon2035,80182,O2,O2,0.012073030136986303
80183 O2,eGon2035,80183,O2,O2,0.009872580821917807
80184 O2,eGon2035,80184,O2,O2,0.01969936438356164
80185 O2,eGon2035,80185,O2,O2,0.00699171506849315
80186 O2,eGon2035,80186,O2,O2,0.012345632876712328
80187 O2,eGon2035,80187,O2,O2,0.012500471232876712
80188 O2,eGon2035,80188,O2,O2,0.007451868493150683
80189 O2,eGon2035,80189,O2,O2,0.016356164383561644
80190 O2,eGon2035,80190,O2,O2,0.010489753424657534
80191 O2,eGon2035,80191,O2,O2,0.011994520547945205
80192 O2,eGon2035,80192,O2,O2,0.008760361643835615
80193 O2,eGon2035,80193,O2,O2,0.010552997260273972
80194 O2,eGon2035,80194,O2,O2,0.01567356712328767
80195 O2,eGon2035,80195,O2,O2,0.018114553424657537
80196 O2,eGon2035,80196,O2,O2,0.009486575342465754
80197 O2,eGon2035,80197,O2,O2,0.005428065753424657
80198 O2,eGon2035,80198,O2,O2,0.016506641095890406
80199 O2,eGon2035,80199,O2,O2,0.017054027397260273
80200 O2,eGon2035,80200,O2,O2,0.011008789041095889
80201 O2,eGon2035,80201,O2,O2,0.021655561643835617
80202 O2,eGon2035,80202,O2,O2,0.015483835616438355
80203 O2,eGon2035,80203,O2,O2,0.01651972602739726
80204 O2,eGon2035,80204,O2,O2,0.01352981917808219
80205 O2,eGon2035,80205,O2,O2,0.009113654794520549
80206 O2,eGon2035,80206,O2,O2,0.0089413698630137
80207 O2,eGon2035,80207,O2,O2,0.014175342465753424
80208 O2,eGon2035,80208,O2,O2,0.013521095890410957
80209 O2,eGon2035,80209,O2,O2,0.016356164383561644
80210 O2,eGon2035,80210,O2,O2,0.00990529315068493
80211 O2,eGon2035,80211,O2,O2,0.010502838356164383
80212 O2,eGon2035,80212,O2,O2,0.015387879452054793
80213 O2,eGon2035,80213,O2,O2,0.009985983561643836
80214 O2,eGon2035,80214,O2,O2,0.00890211506849315
80215 O2,eGon2035,80215,O2,O2,0.014685654794520544
80216 O2,eGon2035,80216,O2,O2,0.008444142465753422
80217 O2,eGon2035,80217,O2,O2,0.01914359452054795
80218 O2,eGon2035,80218,O2,O2,0.0200068602739726
80219 O2,eGon2035,80219,O2,O2,0.012430684931506845
80220 O2,eGon2035,80220,O2,O2,0.0169013698630137
80221 O2,eGon2035,80221,O2,O2,0.014720547945205475
80222 O2,eGon2035,80222,O2,O2,0.009959813698630138
80223 O2,eGon2035,80223,O2,O2,0.011074213698630136
80224 O2,eGon2035,80224,O2,O2,0.012221326027397261
80225 O2,eGon2035,80225,O2,O2,0.008236964383561644
80226 O2,eGon2035,80226,O2,O2,0.01592
80227 O2,eGon2035,80227,O2,O2,0.012975890410958903
80228 O2,eGon2035,80228,O2,O2,0.018371243835616436
80229 O2,eGon2035,80229,O2,O2,0.012358717808219177
80230 O2,eGon2035,80230,O2,O2,0.009728646575342465
80231 O2,eGon2035,80231,O2,O2,0.01175681095890411
80232 O2,eGon2035,80232,O2,O2,0.01134027397260274
80233 O2,eGon2035,80233,O2,O2,0.0069786301369863
80234 O2,eGon2035,80234,O2,O2,0.007310115068493149
80235 O2,eGon2035,80235,O2,O2,0.01024986301369863
80236 O2,eGon2035,80236,O2,O2,0.007414794520547945
80237 O2,eGon2035,80237,O2,O2,0.011122191780821918
80238 O2,eGon2035,80238,O2,O2,0.0089413698630137
80239 O2,eGon2035,80239,O2,O2,0.008444142465753422
80240 O2,eGon2035,80240,O2,O2,0.00924668493150685
80241 O2,eGon2035,80241,O2,O2,0.014720547945205475
80242 O2,eGon2035,80242,O2,O2,0.012648767123287672
80243 O2,eGon2035,80243,O2,O2,0.010795068493150683
80244 O2,eGon2035,80244,O2,O2,0.011231232876712327
80245 O2,eGon2035,80245,O2,O2,0.01461150684931507
80246 O2,eGon2035,80246,O2,O2,0.008396164383561644
80247 O2,eGon2035,80247,O2,O2,0.008178082191780822
80248 O2,eGon2035,80248,O2,O2,0.009268493150684932
80249 O2,eGon2035,80249,O2,O2,0.012539726027397259
80250 O2,eGon2035,80250,O2,O2,0.011885479452054794
80251 O2,eGon2035,80251,O2,O2,0.01461150684931507
80252 O2,eGon2035,80252,O2,O2,0.020172602739726025
80253 O2,eGon2035,80253,O2,O2,0.01711945205479452
80254 O2,eGon2035,80254,O2,O2,0.007196712328767124
80255 O2,eGon2035,80255,O2,O2,0.01461150684931507
80256 O2,eGon2035,80256,O2,O2,0.010068854794520547
80257 O2,eGon2035,80257,O2,O2,0.013634498630136984
80258 O2,eGon2035,80258,O2,O2,0.011085117808219178
80259 O2,eGon2035,80259,O2,O2,0.010332734246575341
80260 O2,eGon2035,80260,O2,O2,0.010941183561643834
80261 O2,eGon2035,80261,O2,O2,0.008812701369863014
80262 O2,eGon2035,80262,O2,O2,0.009181260273972603
80263 O2,eGon2035,80263,O2,O2,0.009842049315068492
80264 O2,eGon2035,80264,O2,O2,0.014013961643835617
80265 O2,eGon2035,80265,O2,O2,0.017435386301369864
80266 O2,eGon2035,80266,O2,O2,0.011174531506849314
80267 O2,eGon2035,80267,O2,O2,0.011486389041095888
80268 O2,eGon2035,80268,O2,O2,0.009617424657534247
80269 O2,eGon2035,80269,O2,O2,0.006921928767123288
80270 O2,eGon2035,80270,O2,O2,0.010832142465753425
80271 O2,eGon2035,80271,O2,O2,0.013303013698630135
80272 O2,eGon2035,80272,O2,O2,0.015265753424657535
80273 O2,eGon2035,80273,O2,O2,0.009839868493150685
80274 O2,eGon2035,80274,O2,O2,0.008110476712328766
