name,scn_name,v_nom,type,carrier,x,y,geom,country
42662,eGon2035,110,,dsm,12.08520318,51.65917175,0101000020e61000000b0a2ac09f2b28402cfa73bd5fd44940,DE
43290,eGon2035,110,,dsm,13.3674921,52.44528394,0101000020e61000003e2cc9ec27bc2a405a6f6210ff384a40,DE
36402,eGon2035,110,,dsm,8.93041918,50.15253739,0101000020e610000013bb19e75fdc2140d0685f5886134940,DE
42664,eGon2035,110,,dsm,12.21832183,50.87483127,0101000020e61000006374f3e0c76f2840c7459278fa6f4940,DE
36714,eGon2035,110,,dsm,8.835162851,51.78817095,0101000020e6100000f5ec16779aab2140aa601ec9e2e44940,DE
42666,eGon2035,110,,dsm,6.661910596,49.76522675,0101000020e6100000042d32e4cba51a40b01c42f3f2e14840,DE
43288,eGon2035,110,,dsm,8.730420463,53.12974657,0101000020e61000007dacc0abf9752140296f19899b904a40,DE
42668,eGon2035,110,,dsm,13.87018104,51.9481447,0101000020e61000001ac7985e88bd2b400db638ce5cf94940,DE
36712,eGon2035,110,,dsm,8.702218487,51.7363526,0101000020e61000002235792e89672140bba551cd40de4940,DE
42658,eGon2035,110,,dsm,7.671556448,49.68930923,0101000020e6100000e7155a7eacaf1e4068c0e7483bd84840,DE
42670,eGon2035,110,,dsm,8.986699859,50.64988956,0101000020e6100000ee304fb930f921403e7bca942f534940,DE
42672,eGon2035,110,,dsm,14.05723817,52.88121289,0101000020e61000008e054c524e1d2c406f858095cb704a40,DE
36404,eGon2035,110,,dsm,10.97498349,49.49555765,0101000020e6100000d839610931f32540a84ed36e6ebf4840,DE
36710,eGon2035,110,,dsm,13.75577793,54.0500779,0101000020e6100000a8821f53f5822b402cb2d6f368064b40,DE
42674,eGon2035,110,,dsm,9.936628476,53.62714554,0101000020e6100000e9d77ec48ddf2340977e214e46d04a40,DE
41592,eGon2035,110,,dsm,9.479353919,51.35832467,0101000020e6100000c7877ce06df522407f7e3b95ddad4940,DE
42676,eGon2035,110,,dsm,13.74146507,52.33651334,0101000020e61000009c46264fa17b2b40916483de122b4a40,DE
36708,eGon2035,110,,dsm,10.24296468,49.41707413,0101000020e6100000df57e5dd657c2440284c64af62b54840,DE
42678,eGon2035,110,,dsm,12.2114183,51.39812056,0101000020e6100000b281f3043f6c284065245a9df5b24940,DE
43284,eGon2035,110,,dsm,13.30755737,52.48087093,0101000020e61000005fa8c528789d2a40500bc02d8d3d4a40,DE
42680,eGon2035,110,,dsm,7.108742519,52.63136258,0101000020e6100000c481f3325a6f1c40fbb6317dd0504a40,DE
36706,eGon2035,110,,dsm,10.19983178,49.37312188,0101000020e61000006b36ec595066244032933775c2af4840,DE
43286,eGon2035,110,,dsm,7.568122305,50.4343947,0101000020e6100000135b82dac1451e4043b9d33e9a374940,DE
42632,eGon2035,110,,dsm,11.73582313,52.78139006,0101000020e6100000b40e09cfbd7827407f2ce39604644a40,DE
43292,eGon2035,110,,dsm,12.23051529,53.19901266,0101000020e6100000a1bbc01906762840314e3b3f79994a40,DE
42656,eGon2035,110,,dsm,12.23318063,48.48302105,0101000020e6100000db909073637728401d2436a2d33d4840,DE
42634,eGon2035,110,,dsm,7.477410908,51.61640916,0101000020e610000019a3aa67dee81d40327cd47ee6ce4940,DE
43302,eGon2035,110,,dsm,8.236009668,50.0261596,0101000020e61000004c5b5a42d6782040b7c79a3259034940,DE
42636,eGon2035,110,,dsm,11.15510933,48.98913882,0101000020e6100000faf05a7d6a4f26405700cc199c7e4840,DE
36396,eGon2035,110,,dsm,10.75779797,52.43525402,0101000020e610000093647818fe83254063a85267b6374a40,DE
36728,eGon2035,110,,dsm,6.948210987,51.4445759,0101000020e6100000931b26d2f7ca1b401492f7dce7b84940,DE
42638,eGon2035,110,,dsm,12.31142562,48.15400544,0101000020e6100000f12fd72d739f284017444b73b6134840,DE
43300,eGon2035,110,,dsm,8.420718173,50.02117525,0101000020e61000006a97545f68d720405549e4deb5024940,DE
42640,eGon2035,110,,dsm,14.0083011,51.5323554,0101000020e6100000ab0ab20a40042c40ae6cc43824c44940,DE
36726,eGon2035,110,,dsm,11.59537514,52.08449994,0101000020e6100000ec91a802d53027406f05e9e4d00a4a40,DE
42642,eGon2035,110,,dsm,11.92250079,51.70918434,0101000020e61000003f711a0652d827403ef6688dc6da4940,DE
43298,eGon2035,110,,dsm,13.3370307,52.6040515,0101000020e6100000f77eb4498fac2a400fd63c8f514d4a40,DE
36718,eGon2035,110,,dsm,6.216193011,50.91236183,0101000020e610000012ac5db361dd18400967c945c8744940,DE
42644,eGon2035,110,,dsm,10.52358559,53.40964355,0101000020e6100000b248e968130c25401f6032336fb44a40,DE
36398,eGon2035,110,,dsm,10.73298148,52.41319387,0101000020e61000003b6e35594977254042455d89e3344a40,DE
42646,eGon2035,110,,dsm,12.98744413,48.5937155,0101000020e6100000a121c44692f92940be7a98defe4b4840,DE
42648,eGon2035,110,,dsm,7.569729642,49.4192092,0101000020e6100000821d143567471e40c337b0a5a8b54840,DE
43296,eGon2035,110,,dsm,13.318128,52.4372191,0101000020e61000003fe257ace1a22a40c0e3a1cbf6374a40,DE
36722,eGon2035,110,,dsm,9.364538779,48.6682448,0101000020e61000000570aad3a4ba2240a058a50b89554840,DE
42650,eGon2035,110,,dsm,8.839304672,51.58030453,0101000020e610000075018e57b9ad214066a93e6b47ca4940,DE
43294,eGon2035,110,,dsm,7.259515956,50.49119249,0101000020e61000008b69068dbe091d40ae0a3e65df3e4940,DE
42652,eGon2035,110,,dsm,8.691184747,51.53321503,0101000020e6100000dc4496f7e2612140ea63da6340c44940,DE
36720,eGon2035,110,,dsm,8.635276513,53.02257839,0101000020e610000069e28bf642452140280a3bd9e3824a40,DE
42654,eGon2035,110,,dsm,8.476951227,49.89843569,0101000020e610000037fa7ff332f42040a551d6f0fff24840,DE
36400,eGon2035,110,,dsm,12.34566558,51.37663835,0101000020e6100000eea75014fbb02840e28c74af35b04940,DE
36724,eGon2035,110,,dsm,9.400581833,48.66696739,0101000020e6100000dfc5e20f19cd2240e848f62f5f554840,DE
42580,eGon2035,110,,dsm,10.00360522,53.59026139,0101000020e610000009c7f78ad80124406c9060af8dcb4a40,DE
43326,eGon2035,110,,dsm,9.06025592,51.18331427,0101000020e61000003ad228ddd91e2240b5a584d776974940,DE
42578,eGon2035,110,,dsm,11.56992197,50.91626406,0101000020e610000089b61bd0cc232740c122fe2348754940,DE
42502,eGon2035,110,,dsm,13.56796933,53.468593,0101000020e61000009cce51e0cc222b4006dff3dafabb4a40,DE
42504,eGon2035,110,,dsm,13.13174686,53.21030592,0101000020e6100000849d2f5374432a404060f64deb9a4a40,DE
36794,eGon2035,110,,dsm,13.26549493,52.34462314,0101000020e61000000ada96f3ee872a40f42f639c1c2c4a40,DE
42506,eGon2035,110,,dsm,14.19088997,53.44616598,0101000020e61000009b807154bc612c4011f07df71bb94a40,DE
43358,eGon2035,110,,dsm,9.9494731,48.40619941,0101000020e6100000fec6955621e6234059fe9e57fe334840,DE
36368,eGon2035,110,,dsm,9.769967786,52.35826733,0101000020e61000000f59b437398a2340cea52eb4db2d4a40,DE
42508,eGon2035,110,,dsm,12.40796479,54.23767937,0101000020e61000006561e8c2e0d0284000c616476c1e4b40,DE
36792,eGon2035,110,,dsm,7.357284596,51.447143,0101000020e6100000300e6203dc6d1d40a61a50fb3bb94940,DE
42510,eGon2035,110,,dsm,13.14341469,53.90870533,0101000020e6100000d93b4ea66d492a400e82c67450f44a40,DE
43356,eGon2035,110,,dsm,6.839607933,49.25271737,0101000020e6100000575d9e2ec25b1b40beb3f20a59a04840,DE
42512,eGon2035,110,,dsm,13.22531352,54.20757838,0101000020e61000008b64384b5c732a40a876aded911a4b40,DE
43360,eGon2035,110,,dsm,8.594907945,50.09907869,0101000020e6100000fb9a2bc697302140f3ff519cae0c4940,DE
36790,eGon2035,110,,dsm,9.96211559,54.66614379,0101000020e6100000af69246a9aec23404cad283344554b40,DE
43354,eGon2035,110,,dsm,9.171597174,47.67906277,0101000020e6100000f65db195db57224019055d87ebd64740,DE
42516,eGon2035,110,,dsm,9.918328384,52.17153013,0101000020e6100000715e52232fd623404eb10db3f4154a40,DE
36788,eGon2035,110,,dsm,6.373270463,50.82124784,0101000020e61000007303bd9c3a7e1940627030a61e694940,DE
42518,eGon2035,110,,dsm,9.792338062,52.08977674,0101000020e61000008134a055ad9523409eefdacd7d0b4a40,DE
36370,eGon2035,110,,dsm,9.821583888,52.42485529,0101000020e610000091fcb4a4a6a42340739977a861364a40,DE
43352,eGon2035,110,,dsm,10.93914348,48.26570827,0101000020e6100000f0d31e6ad7e02540ebef87ba02224840,DE
42520,eGon2035,110,,dsm,14.23911927,53.08767877,0101000020e6100000d2a24cd76d7a2c408923cf0e398b4a40,DE
36786,eGon2035,110,,dsm,7.045540723,50.63142152,0101000020e610000016a6353aa22e1c40d6eaa16bd2504940,DE
42522,eGon2035,110,,dsm,14.22828385,53.10174718,0101000020e6100000a73dc59ee1742c40959f3f0d068d4a40,DE
42524,eGon2035,110,,dsm,14.23107587,53.09344381,0101000020e61000001bef75934f762c40113277f7f58b4a40,DE
36784,eGon2035,110,,dsm,7.007918861,50.68818984,0101000020e6100000a9a3c9e11b081c4037e3cd9a16584940,DE
42514,eGon2035,110,,dsm,13.0541782,54.07516585,0101000020e6100000f9d8d63ebd1b2a407f46e2089f094b40,DE
43350,eGon2035,110,,dsm,12.94707822,50.84183853,0101000020e61000006667c06fe7e42940b42d695dc16b4940,DE
36796,eGon2035,110,,dsm,7.136855967,50.64292098,0101000020e6100000f0827df8238c1c40846c153c4b524940,DE
36366,eGon2035,110,,dsm,8.001480963,53.51796412,0101000020e6100000d31ae01cc20020401a45efa54cc24a40,DE
36808,eGon2035,110,,dsm,6.596019852,50.95252747,0101000020e61000003028350753621a406a438d6bec794940,DE
42478,eGon2035,110,,dsm,9.656291562,48.84244636,0101000020e610000045c6947205502340ccfb3b48d56b4840,DE
43370,eGon2035,110,,dsm,12.40087508,50.51447521,0101000020e6100000fba3c67f3fcd28401790d552da414940,DE
42480,eGon2035,110,,dsm,9.744316306,54.71173458,0101000020e610000080cae306177d2340bb955e1e1a5b4b40,DE
36362,eGon2035,110,,dsm,7.847165668,53.38841701,0101000020e6100000a495a1657f631f40b92009a6b7b14a40,DE
36806,eGon2035,110,,dsm,6.469466369,50.80809881,0101000020e6100000c82ab4cabbe01940d5ce28c86f674940,DE
42482,eGon2035,110,,dsm,9.732638419,52.41414024,0101000020e6100000d492ff611c772340a10c268c02354a40,DE
43368,eGon2035,110,,dsm,8.608781461,49.70295766,0101000020e6100000bfd42634b2372140c3034984fad94840,DE
42484,eGon2035,110,,dsm,9.904951738,51.53404518,0101000020e6100000a2188fd555cf234073e7a7975bc44940,DE
36804,eGon2035,110,,dsm,6.402337796,51.24491215,0101000020e6100000e0be6870fe9b194084fb0f48599f4940,DE
42486,eGon2035,110,,dsm,8.551037963,53.19177467,0101000020e61000002bc0dea5211a2140fda88c128c984a40,DE
42500,eGon2035,110,,dsm,13.28005555,53.57011111,0101000020e6100000f227e470638f2a407c77a166f9c84a40,DE
43366,eGon2035,110,,dsm,7.622251569,51.96027455,0101000020e6100000f2fff2832f7d1e406ae7c146eafa4940,DE
36802,eGon2035,110,,dsm,11.20042785,49.46624317,0101000020e610000011b5a57a9e662640a0d424dbadbb4840,DE
42490,eGon2035,110,,dsm,10.09319871,52.58749375,0101000020e61000006f7bdbbdb72f2440ce04c7fe324b4a40,DE
36364,eGon2035,110,,dsm,6.189376924,50.88007752,0101000020e6100000a8314406ecc11840cfe05461a6704940,DE
42492,eGon2035,110,,dsm,12.07716287,53.94197971,0101000020e6100000513d57e481272840822a82ca92f84a40,DE
43364,eGon2035,110,,dsm,8.808808867,53.07373016,0101000020e610000017181e321c9e2140aa0565fd6f894a40,DE
36800,eGon2035,110,,dsm,7.184775585,50.66466396,0101000020e610000060a695cf35bd1c409da56eb513554940,DE
42494,eGon2035,110,,dsm,12.20669507,53.7935181,0101000020e61000004c2dc3efd3692840ee96510092e54a40,DE
42496,eGon2035,110,,dsm,13.1907263,53.64882605,0101000020e610000064f9a9e0a6612a407dc564bb0cd34a40,DE
36798,eGon2035,110,,dsm,8.785153772,48.58362175,0101000020e61000008dbdd9acff9121400b610d1eb44a4840,DE
42498,eGon2035,110,,dsm,13.2067645,53.57255638,0101000020e6100000f1633b09dd692a405d690c8749c94a40,DE
43362,eGon2035,110,,dsm,8.490871353,50.56733905,0101000020e610000049216e7d53fb2040dc1ee4909e484940,DE
42488,eGon2035,110,,dsm,8.678755988,49.34977974,0101000020e61000006275a2e7855b2140cada1895c5ac4840,DE
42526,eGon2035,110,,dsm,9.853715295,52.41165802,0101000020e6100000a0aad12b1ab523405eabc535b1344a40,DE
36372,eGon2035,110,,dsm,8.052813202,53.33191378,0101000020e61000002643fe540a1b2040cf359c267caa4a40,DE
42528,eGon2035,110,,dsm,7.477268285,53.57708216,0101000020e61000004ccd6604b9e81d40c07303d4ddc94a40,DE
43336,eGon2035,110,,dsm,10.87043529,47.93456962,0101000020e610000033c6c2b1a9bd25406c7728fa9ff74740,DE
42556,eGon2035,110,,dsm,8.503018438,49.15435776,0101000020e61000004da7f6a18b012140bd5fc1fec1934840,DE
36768,eGon2035,110,,dsm,6.45770044,50.87149029,0101000020e6100000f39f9b6cafd41940619c6dfe8c6f4940,DE
42558,eGon2035,110,,dsm,6.088397643,50.87886564,0101000020e6100000d3a76ce9845a1840d79054ab7e704940,DE
42560,eGon2035,110,,dsm,13.66909736,51.30085486,0101000020e6100000383800ee93562b40ef71756982a64940,DE
36766,eGon2035,110,,dsm,9.258119253,48.81146332,0101000020e6100000fce4ed34288422403f44af07de674840,DE
43334,eGon2035,110,,dsm,9.664868844,49.29377029,0101000020e610000067266db06954234069e6d6439aa54840,DE
42562,eGon2035,110,,dsm,8.59764635,50.09393004,0101000020e6100000e64bcdb3fe312140afa24fe6050c4940,DE
36380,eGon2035,110,,dsm,12.11665416,51.50201347,0101000020e61000006b18f317ba3b284008bd2efa41c04940,DE
42564,eGon2035,110,,dsm,9.948937309,53.48824547,0101000020e610000044dd671cdbe52340d337e5d37ebe4a40,DE
36764,eGon2035,110,,dsm,11.56314308,52.12398884,0101000020e6100000524a414a54202740ca46bfddde0f4a40,DE
36378,eGon2035,110,,dsm,13.03185046,52.39037997,0101000020e610000064f605b44e102a408a7085f8f7314a40,DE
42566,eGon2035,110,,dsm,7.449489147,50.40253033,0101000020e61000006b680ae246cc1d40bcb01d1d86334940,DE
42568,eGon2035,110,,dsm,13.05802521,51.79988316,0101000020e610000037c5e97ab51d2a40a4563f9262e64940,DE
36762,eGon2035,110,,dsm,11.69044165,47.8666885,0101000020e61000004f083f91816127408bc71da6efee4740,DE
42570,eGon2035,110,,dsm,9.877100292,51.43306259,0101000020e6100000a50d1a4a13c1234072014f986eb74940,DE
43330,eGon2035,110,,dsm,7.52680361,47.68131103,0101000020e6100000ac53d267721b1e4094a8213335d74740,DE
42572,eGon2035,110,,dsm,9.062885697,54.62788158,0101000020e6100000434ed98d322022401e85736c5e504b40,DE
36760,eGon2035,110,,dsm,6.6933637,49.74600804,0101000020e6100000e3d4412201c61a402fb00c317ddf4840,DE
36382,eGon2035,110,,dsm,9.917180766,52.2781842,0101000020e610000001a1a2b798d52340c6a5318a9b234a40,DE
42574,eGon2035,110,,dsm,12.98058019,50.97934718,0101000020e6100000a5502a9b0ef62940b076913f5b7d4940,DE
43328,eGon2035,110,,dsm,6.694656252,51.41872325,0101000020e6100000d4cff7f753c71a40aeae30b998b54940,DE
42576,eGon2035,110,,dsm,11.37606863,49.93444595,0101000020e6100000cd2359118cc02640acfac1ec9bf74840,DE
36758,eGon2035,110,,dsm,10.80339878,48.72536622,0101000020e6100000cbf9a415579b25408f8ce1ccd85c4840,DE
43332,eGon2035,110,,dsm,9.118764529,48.72407638,0101000020e6100000245a50b4ce3c2240073eec88ae5c4840,DE
42554,eGon2035,110,,dsm,8.906317888,53.07032873,0101000020e6100000d275efe508d02140f573258800894a40,DE
36770,eGon2035,110,,dsm,6.440241243,50.81326977,0101000020e61000007c59bc99cec21940bb3d463919684940,DE
43338,eGon2035,110,,dsm,8.883405345,53.08217694,0101000020e610000083e190b44dc4214027f726c6848a4a40,DE
43348,eGon2035,110,,dsm,6.85137305,51.04996765,0101000020e610000079c83956ce671b407fac055765864940,DE
36782,eGon2035,110,,dsm,8.640813744,51.8970967,0101000020e61000001f8e32bd1848214098bf8910d4f24940,DE
42530,eGon2035,110,,dsm,8.594791737,53.50091293,0101000020e6100000a654e18a88302140300839ea1dc04a40,DE
42532,eGon2035,110,,dsm,12.01427812,51.31453725,0101000020e61000004e9713764f072840217ab3c142a84940,DE
36780,eGon2035,110,,dsm,8.428093013,51.8200718,0101000020e6100000538de8012fdb2040d5ebdb1cf8e84940,DE
42534,eGon2035,110,,dsm,9.736371494,52.37321352,0101000020e61000000a8b3aaf05792340c3a7ec75c52f4a40,DE
43346,eGon2035,110,,dsm,8.598462747,49.76070909,0101000020e610000029548eb569322140cc4655ea5ee14840,DE
36374,eGon2035,110,,dsm,8.873006663,50.13085459,0101000020e61000009fccb9bafabe21407985d4d7bf104940,DE
42536,eGon2035,110,,dsm,12.13065595,54.14785242,0101000020e6100000f3721656e54228405f3505d4ec124b40,DE
36778,eGon2035,110,,dsm,10.46142013,50.73226732,0101000020e610000083fe4b423fec2440703c7befba5d4940,DE
42538,eGon2035,110,,dsm,7.692541935,50.02621585,0101000020e61000007d938ab629c51e40d11a730a5b034940,DE
43344,eGon2035,110,,dsm,7.012931414,51.46379888,0101000020e6100000f02d86e43d0d1c40c489f7c25dbb4940,DE
42540,eGon2035,110,,dsm,12.51096917,49.58506102,0101000020e6100000d17c59c09d052940e9818447e3ca4840,DE
36776,eGon2035,110,,dsm,10.32005971,50.75831904,0101000020e6100000b6c5c4dddea32440a9432c9910614940,DE
42542,eGon2035,110,,dsm,13.22242281,51.67408443,0101000020e6100000f7391867e1712a40d2240d6648d64940,DE
43342,eGon2035,110,,dsm,13.3166321,52.4404173,0101000020e610000044ba449a1da22a40a61714985f384a40,DE
42544,eGon2035,110,,dsm,7.319141271,52.32444855,0101000020e61000000e7a29f8cc461d40d5dbac8787294a40,DE
36774,eGon2035,110,,dsm,14.90790128,51.23165605,0101000020e6100000972bc16fd8d02d407e35c5e7a69d4940,DE
42546,eGon2035,110,,dsm,12.97355348,52.42086142,0101000020e6100000a783189a75f22940bc9980c9de354a40,DE
36376,eGon2035,110,,dsm,8.525358165,50.31926621,0101000020e6100000292cd1befb0c21409bb710b7dd284940,DE
43340,eGon2035,110,,dsm,12.92090717,50.85339668,0101000020e6100000c335242581d7294045a73b1a3c6d4940,DE
42548,eGon2035,110,,dsm,8.896480591,53.05896933,0101000020e610000027140b81ffca2140aa6d904e8c874a40,DE
36772,eGon2035,110,,dsm,8.629069864,51.99360939,0101000020e61000003287fc71154221405aa7ad972eff4940,DE
42550,eGon2035,110,,dsm,8.96012884,53.04712804,0101000020e610000074e0e10196eb21407826a54a08864a40,DE
42552,eGon2035,110,,dsm,8.902141508,53.0504775,0101000020e6100000ffffe57de5cd21407b11ff0b76864a40,DE
43372,eGon2035,110,,dsm,12.40471987,51.71921504,0101000020e6100000b9e4707137cf28407e2f123d0fdc4940,DE
36874,eGon2035,110,,dsm,10.82440859,49.70693707,0101000020e6100000c23209e218a625404998f2e97cda4840,DE
37432,eGon2035,110,,dsm,10.36294037,53.45553754,0101000020e6100000220dd351d3b924400186df0d4fba4a40,DE
37252,eGon2035,110,,dsm,10.87926543,49.55421754,0101000020e6100000b80d3a142fc225408db1ac99f0c64840,DE
39650,eGon2035,110,,dsm,12.18097134,48.15302869,0101000020e6100000221d6c46a85c2840512eb17196134840,DE
39652,eGon2035,110,,dsm,11.50567501,47.85707158,0101000020e610000091f095d5e7022740d1b28d85b4ed4740,DE
38220,eGon2035,110,,dsm,7.291076921,51.55927059,0101000020e610000042e97d11102a1d40f471c22d96c74940,DE
39654,eGon2035,110,,dsm,12.61797731,48.87971986,0101000020e61000003c957a85673c2940ad5016a99a704840,DE
39656,eGon2035,110,,dsm,12.70548723,48.91679889,0101000020e61000002c0f6a9f3569294040d07eaa59754840,DE
38218,eGon2035,110,,dsm,7.718627266,51.53420752,0101000020e6100000f98b6ed3dfdf1e40f7bf83e960c44940,DE
39658,eGon2035,110,,dsm,11.14304362,48.46547959,0101000020e610000072df64033d492640207fd9d5943b4840,DE
39660,eGon2035,110,,dsm,11.18769862,48.31235528,0101000020e610000066a988081a602640852d0342fb274840,DE
38216,eGon2035,110,,dsm,7.777675657,51.45200372,0101000020e61000004917e301571c1f4003710242dbb94940,DE
39662,eGon2035,110,,dsm,8.035061423,52.26065529,0101000020e610000082751f92f311204005a50d275d214a40,DE
39664,eGon2035,110,,dsm,11.73053329,48.55316961,0101000020e6100000c9eaa87508762740008ffc42ce464840,DE
38214,eGon2035,110,,dsm,7.965578357,51.45448712,0101000020e61000003104a692c0dc1f406bbb47a22cba4940,DE
39666,eGon2035,110,,dsm,11.70170272,48.76123941,0101000020e61000004a3d399445672740fc85f84a70614840,DE
39668,eGon2035,110,,dsm,11.92292522,48.90381804,0101000020e6100000c1399fa789d82740e034404fb0734840,DE
38212,eGon2035,110,,dsm,8.13784835,51.54713885,0101000020e6100000791d160f944620407f8f55a508c64940,DE
39670,eGon2035,110,,dsm,11.67486833,48.97023885,0101000020e61000005b4861578859274080c668c9307c4840,DE
39672,eGon2035,110,,dsm,11.44382038,49.14792342,0101000020e610000067d0dc6c3ce32640cb689d27ef924840,DE
38210,eGon2035,110,,dsm,7.999588132,51.55825007,0101000020e61000000e2f020894ff1f40472506bd74c74940,DE
39674,eGon2035,110,,dsm,7.280801373,49.62266392,0101000020e6100000ce2e2a658a1f1d40195f9473b3cf4840,DE
39676,eGon2035,110,,dsm,7.159529581,49.63521239,0101000020e61000001696f7b85ba31c40be2cb7a34ed14840,DE
38208,eGon2035,110,,dsm,8.044560009,51.41904529,0101000020e610000065d1ca91d01620403c6da946a3b54940,DE
39678,eGon2035,110,,dsm,6.384954721,51.28780002,0101000020e61000009aa9fd91318a1940fe2b95a1d6a44940,DE
39680,eGon2035,110,,dsm,8.78298156,53.22410009,0101000020e6100000df1682f5e2902140e6c7cf4faf9c4a40,DE
38206,eGon2035,110,,dsm,7.9767694,51.362885,0101000020e610000028efd23c36e81f40c09a030473ae4940,DE
39682,eGon2035,110,,dsm,10.7395056,54.03117683,0101000020e6100000d422427aa07a254025e7339afd034b40,DE
39684,eGon2035,110,,dsm,6.201084434,51.26907262,0101000020e6100000a088e613e9cd1840f02bb1f870a24940,DE
38204,eGon2035,110,,dsm,8.211705439,51.17798502,0101000020e6100000990ebea7646c2040fd808f36c8964940,DE
39686,eGon2035,110,,dsm,6.868589165,51.28865757,0101000020e6100000b28627706f791b408d423cbbf2a44940,DE
39688,eGon2035,110,,dsm,12.93390559,48.41950528,0101000020e610000094af9ddf28de2940dc206159b2354840,DE
38222,eGon2035,110,,dsm,7.600538482,51.53202974,0101000020e61000003eee498ff3661e403d31f38c19c44940,DE
39648,eGon2035,110,,dsm,12.04941302,48.10639855,0101000020e61000009213c1a94c1928404b35b7779e0d4840,DE
39646,eGon2035,110,,dsm,12.18129282,48.25401799,0101000020e61000003471b669d25c284005de5ca983204840,DE
38224,eGon2035,110,,dsm,7.696353475,51.56309686,0101000020e6100000445ca5e210c91e40bf47d48e13c84940,DE
38244,eGon2035,110,,dsm,8.985622499,50.0574839,0101000020e6100000fd461b83a3f821406939efa15b074940,DE
39606,eGon2035,110,,dsm,6.270050515,51.43574758,0101000020e6100000ade84b1f8814194064a2aa93c6b74940,DE
39608,eGon2035,110,,dsm,6.436152999,51.37056132,0101000020e610000034754de49ebe1940d90f9e8d6eaf4940,DE
38242,eGon2035,110,,dsm,13.48798539,52.61745823,0101000020e610000092c3af38d9f92a40f8bd0fdf084f4a40,DE
39610,eGon2035,110,,dsm,6.57421447,51.52463683,0101000020e6100000abd8cae0fe4b1a40276aaf4c27c34940,DE
39612,eGon2035,110,,dsm,6.122830711,50.97580039,0101000020e610000077387b55c77d18403486f606e77c4940,DE
38240,eGon2035,110,,dsm,10.24963313,52.3128515,0101000020e6100000851ff5e9cf7f2440e8519d840b284a40,DE
39614,eGon2035,110,,dsm,8.275666647,49.04712441,0101000020e6100000f11dc62d248d2040954e2f2c08864840,DE
39616,eGon2035,110,,dsm,10.75662046,49.35563003,0101000020e6100000a1ced5c16383254004faf34885ad4840,DE
38238,eGon2035,110,,dsm,11.06968041,51.75245331,0101000020e6100000b21d9926ad232640c6d4d56350e04940,DE
39618,eGon2035,110,,dsm,10.67307718,49.41907337,0101000020e6100000d3815f929d582540efed3432a4b54840,DE
39620,eGon2035,110,,dsm,12.79022624,48.25989176,0101000020e6100000bf237888989429406b781c2244214840,DE
38236,eGon2035,110,,dsm,11.2298119,49.24769433,0101000020e610000072a0b0e7a97526409d4ca672b49f4840,DE
39622,eGon2035,110,,dsm,14.40000045,51.18014311,0101000020e6100000eee5f1dbcccc2c40ceaef5ed0e974940,DE
38202,eGon2035,110,,dsm,8.579119398,51.40770505,0101000020e610000003df735682282140aeb6dbad2fb44940,DE
39624,eGon2035,110,,dsm,12.86477623,48.2478849,0101000020e6100000032d53f3c3ba2940acd24ab1ba1f4840,DE
39626,eGon2035,110,,dsm,8.002288129,49.09052171,0101000020e610000057b7dfe82b01204003ab1e37968b4840,DE
39628,eGon2035,110,,dsm,12.33949476,48.15368053,0101000020e6100000b22ff241d2ad2840c582b2cdab134840,DE
38232,eGon2035,110,,dsm,11.01613841,49.59141098,0101000020e610000042da504b43082640376de55ab3cb4840,DE
39630,eGon2035,110,,dsm,12.22054663,48.05676045,0101000020e6100000f833037deb702840090a2fed43074840,DE
39632,eGon2035,110,,dsm,12.27062071,48.11302488,0101000020e610000085e316cc8e8a28400d966499770e4840,DE
38230,eGon2035,110,,dsm,8.457937198,53.22323024,0101000020e610000058be90be76ea20402cd1f3ce929c4a40,DE
39634,eGon2035,110,,dsm,12.22442159,48.04645496,0101000020e6100000e9bc1d63e77228402a467a3cf2054840,DE
39636,eGon2035,110,,dsm,12.65652022,47.81560116,0101000020e6100000b64e136b235029403afd5f9e65e84740,DE
38228,eGon2035,110,,dsm,7.010023249,52.17729076,0101000020e61000006abbd688430a1c407623b176b1164a40,DE
39638,eGon2035,110,,dsm,12.15553483,47.96131701,0101000020e6100000b3e3e842a24f28408c658a6f0cfb4740,DE
39640,eGon2035,110,,dsm,12.44741917,47.77983623,0101000020e610000016f1f71f14e528404f6d74acd1e34740,DE
38226,eGon2035,110,,dsm,7.025633552,52.08804217,0101000020e61000009c8d8eae3f1a1c4098533df7440b4a40,DE
39642,eGon2035,110,,dsm,12.40015882,48.20152837,0101000020e61000004237e29de1cc2840c1b081aecb194840,DE
39644,eGon2035,110,,dsm,12.48552636,48.24695528,0101000020e6100000cafd49e996f82840257c043b9c1f4840,DE
38234,eGon2035,110,,dsm,10.25831883,53.68378485,0101000020e610000084e27a5d42842440ca870c4386d74a40,DE
39690,eGon2035,110,,dsm,13.33046486,48.42178015,0101000020e6100000dd68d4b032a92a40e2785ee4fc354840,DE
39692,eGon2035,110,,dsm,8.294150725,49.06970758,0101000020e6100000d22a82ec9a962040e20c912dec884840,DE
38200,eGon2035,110,,dsm,8.624800567,51.42788841,0101000020e61000006ef323dce53f214003082e0cc5b64940,DE
39740,eGon2035,110,,dsm,7.857503126,48.03534232,0101000020e61000002045ac4c156e1f40eb43e11886044840,DE
38176,eGon2035,110,,dsm,8.839943841,51.58796354,0101000020e6100000c22d7c1e0dae214007efad6342cb4940,DE
