,0,1,2,3,4,43761,43762,43763,43764,43765,43767,43770,43771,43773,5
16,3078.045801841685,12617.33584572475,2522.2405005149362,1556.69555068829,334.65230319810127,-190.87746928922004,3059.0746691744203,6693.8989793892715,463.3822044763546,3841.1521416048568,10328.364757248304,-511.0116196554254,904.9984084823575,1984.074614003321,1737.4322119782553
17,9981.961189090285,6252.397368847743,4381.7317637697415,15670.091097704426,5022.807875667373,-266.1981091353834,350.16691000796766,-995.6890664265327,1917.766256443764,11.705279509488625,-386.2630951884437,-494.8660038577179,4795.931263224877,1113.8495663972046,1597.388482618615
18,13552.534426357412,4931.417672678696,10197.24705536916,19161.31888920985,5819.571015623766,-177.25020176051595,338.12158156429217,-1054.7686961843822,2606.9388740229033,1516.7482211301349,864.0650893430658,-581.5158032051886,6191.030012725747,7202.783509566163,1992.0829720263832
19,53845.38258926486,11437.538314055086,14064.851601839198,42348.04589847085,16844.441471839626,-115.10446607388452,3226.141107582121,1792.727278731609,3182.0910923056376,10533.147227332309,6383.136568498161,-550.806744056219,5042.964722276473,2543.101738432443,4129.01962555194
20,17297.86319717913,5425.397198766058,5885.681067318983,18205.834052665818,4688.3544908799895,-499.800200380892,1211.947889937203,-1156.429387199027,525.8091354817152,2724.7398038473316,-379.8679536773524,-577.5709485922091,4303.0601470270085,2492.3523054450657,1510.0456124232196
21,45421.38018573842,1.5780381778670942e+16,36963.74518904898,69653.19334591494,50184.101254993766,28205.608102504593,6132319210201886.0,27944.16160822763,20929.173331386017,7239.6355333568235,32399.485910324547,-580.174688471448,14980.934394579504,18894.628194995905,18659.974823658027
22,13586.828177001407,3458.9362835706916,3305.4444354340353,12385.508835429582,1614.673045440113,-818.4228854837042,6108.977011729656,-991.3599811565435,144.50273253059515,4599.982531027848,2721.8456281130566,-519.7416694041971,4899.1776218073865,1230.0581576330737,159.43250511439172
23,14408.101289650316,32452.864588550125,78947.53871575501,58220.745425716705,106324.22455644696,34125.26211633659,-20312.696043185366,-396.08293080889575,17442.24383797637,5361.814446779025,640.7562834365693,-585.3229393531534,39136.39712553307,8802.391531631485,97931.79410615056
24,16725.993315213826,10316.759267289595,10784.63914070378,11425.589768937418,4260.649727122619,456.2376961276645,934.6847594277679,3667.1362347198315,1285.1921408061646,2829.222366649209,4679.946559638877,-559.7777208374928,-152.4365136342751,4129.077033171947,1417.258028019552
25,11166.129286980715,11926.57883988362,9720.837575394597,6683.560062121967,2476.327789923286,303.21934500174353,3213.4558519030415,5214.938262978061,1700.300496319755,1643.3235352566917,8679.752693918734,-593.3045344521092,297.5040758724397,5417.196882252776,1777.7446640729931
26,3269.3657817038957,7850.639274713048,7585.1096629106605,3860.3887572480976,1513.3652210156438,579.5129885300362,934.3148877453807,2570.2955033883386,2073.163476955489,-45.48247237161792,3188.8849903271034,-577.1415523440189,-119.03470880564414,7504.609864647523,1559.7393873713881
27,7255.054565717706,6399.829210707476,3886.888538763793,12340.742959863028,3292.3012566265365,-866.2611583583367,6821.672708317657,1492.8568318475948,314.8535546948724,146.90836134289682,6945.471837961806,-527.1876201774273,3601.659097693906,3097.938260423369,1428.9712382254327
28,13283.118758053884,-1.9953381970048372e+16,10523.13995532634,59799.31785363666,46778.82268409207,30589.007480609864,-7753963645499015.0,42276.92911969819,31816.582796270726,158.46578933174888,32931.42975026646,-571.9900147105317,22880.54571433624,8839.074885489883,85068.65345058103
29,-48.3497554785954,10738.633798123989,214.98250146319774,1501.8150552312109,-370.0627930563784,-542.8348321423208,5552.005084541107,5500.427644801087,253.03397050151966,408.6307534984817,11041.466464028521,-479.805163257866,1593.686861524894,1072.179805939747,602.4457798620023
30,22513.281560658575,4.143926327523932e+21,13695.704759707403,65869.977932391,41584.338976486855,36722.8844418682,1.6259478628657744e+21,22827.04051561079,26679.130633912042,2107.7899594458772,6747.752291212328,-524.7671084360301,20280.64473677116,17791.24868000595,91056.37603974406
31,4471.825643363379,4913.387804263138,7505.530153490895,4663.8886142253195,1218.7531387924846,-563.6368243913166,314.9279182422206,58.67033006844374,2159.9371823067972,1170.3221963518388,-59.17632541228037,-535.8466759284318,504.9106960381113,7158.81958973197,1551.8638492169796
32,72232.87114200003,-3094442111444139.5,59932.63714262788,99744.68560639855,45762.31764815632,19372.919245846493,-1202512519507937.2,21096.717654280576,19882.118622084017,8943.895088156894,50519.92556269203,-518.2407914148814,33727.64185421072,21242.500952714494,50712.33615695528
33,7072.369709842574,8062.381440790891,9134.003199074426,8393.9614322895,2542.433682216857,-812.4039802698853,-548.5860038058343,14.178532030998884,1343.283364218658,135.98962450242746,-603.9561399419407,-559.3409596973218,-390.7259751600021,6783.232088982669,2450.4367278524305
34,49852.64882326608,3.93665801839253e+16,69529.4064956371,53572.22433200855,76371.18044546989,44818.37024545355,1.529800979485888e+16,55512.90528606422,23961.73212428254,693.187457004075,33553.85116633201,-488.4409462754438,5692.623191254972,10424.727558398297,78323.39319883185
35,7585.315134242257,4623.160406636431,4702.040550956138,12771.418582542461,973.566195609866,-897.6517544462628,1221.376306116257,-914.7568840160886,841.0151761150229,1897.9341598423866,561.3344638018121,-576.1052569530109,6676.308616485642,3271.337713587629,1336.9701200615807
36,54904.46553686651,-408204561544197.75,55690.22216725612,82820.07611279015,78721.75360494193,10614.006414511463,-158630041876987.7,27030.65797584106,14023.328646043119,1057.5902199557913,5683.941338274639,-546.2608007146139,32280.815632924427,6444.74705276893,23876.097226740803
37,25645.992904090082,11945.389454294751,13017.438397287635,37380.2097256733,5166.685534537817,-698.7248493566102,2400.55471264463,3288.8924602165043,1931.6613344575171,417.53343346943103,9335.81546921569,-576.8124916143216,16102.285172835758,7233.869723469004,780.5670451034117
38,11933.784544333019,11867.8614497439,10264.712556000999,12317.692537171793,4797.398423553258,623.0692062569381,679.6713994561977,2963.9626877151286,912.771634365313,-46.75985081431024,3340.522286924716,-569.4821730459043,-221.31240925508408,4621.3246837044,2334.3500927774753
39,14292.645143222931,-1.3030591072691211e+20,52914.34095012464,54787.607054789216,66335.13829462176,26515.710636501673,5.258551109297855e+19,64283.27530138394,19553.010673172274,4544.902384821648,20746.94923109919,-526.862490762267,19163.2554773294,11802.969969074764,73264.41798547652
40,8918.637255350459,362963560473.8094,18613.976738656183,68943.76592690736,30246.50371094849,10794.623906050769,141137251316.00443,28706.957559788236,12648.99020477089,7699.847865569885,13842.87533166102,-562.6981340865595,15728.280303895968,3176.7181769198955,14563.952779340974
41,58476.399167264324,1.2168366033084862e+19,68294.36431383122,67287.10725669458,64778.030792636935,52106.04551928553,-4.732192592790614e+18,64442.18059626217,23140.334179573903,951.7860688137062,40943.1136530947,-525.1716845536355,16663.902099187977,8201.480919212281,45809.62590685659
42,14574.43862304401,-5.2904076395557664e+20,45405.769803788986,25167.448125409806,58033.132027818305,45163.023326180846,2.0840428250387333e+20,29817.419380307656,23208.551932681174,10479.858343467873,22414.090238507244,-589.3025338725663,14416.268296417436,17394.0748070672,75863.40236292157
43,5210.02263387917,2933.1377006479984,246.46074131240812,12496.026866509275,1158.605873442087,-279.1470890990863,7235.46355859863,-1695.3382866107402,287.01738879272835,1148.3075901760658,2984.746524708456,-565.8961056907679,7847.789743531911,-209.68414872834765,94.8455296355717
44,1320.984667892376,3349.9700320402567,-279.56124579837854,11455.563130123499,185.73619457774234,-957.866593754636,6830.184816860728,-1739.4183029401718,-571.2657714569176,741.1228252170503,2847.723121749138,-577.4028328203351,10328.270555767645,82.34180926422863,73.98012660499579
45,2896.7064868229363,2718.4568144665573,979.6208896198542,10262.810693604926,422.74579230464667,-809.1428299113121,3647.0472905031365,-1676.119359567791,-500.2027963648246,1069.392161599723,444.3617337834587,-581.6674934976267,8176.363586548102,380.76904986487824,-12.90074436625285
46,481.61421656190396,6123.141577972871,970.5635182864837,1201.9075904988506,73.3217576263176,-967.264820195809,2896.165337882655,1783.0061999539396,-413.22064729790014,-43.42866094007845,4189.584543928306,-473.9776441285458,267.593444992373,285.61838268713615,559.4319953542781
47,47841.50051609306,5.1679284379822105e+19,13387.910761466785,94265.45906437335,35910.99439967479,38558.00540025696,-2.011425065072912e+19,65414.53187124335,24390.90684830928,942.087840412841,40240.82385175469,-522.7293023495952,46088.21324241856,13634.321373224786,89536.11259840241
48,58953.72480570548,-1.8582827560144077e+20,94479.7405585675,105570.92578556585,106192.78958305543,22201.598014206455,-7.265854564581986e+19,26504.569545491086,14791.250021557884,7.913154754456591,35924.73784692153,-538.3096207376703,28552.375980767723,18306.49565747663,84344.35878290025
49,52148.0818683255,7.736613101985591e+17,45146.56461536896,66540.00965772789,54903.81542802385,14865.32123833475,-3.006478661277753e+17,49989.454181409164,4376.314392691119,-34.40038320209476,21348.037427559597,-559.0117333679649,25165.14243344974,13075.22887387096,70846.63811168013
