name,scn_name,bus,type,carrier,p_nom,p_nom_extendable,p_max_pu,marginal_cost,build_year,efficiency,min_up_time,min_down_time,up_time_before,down_time_before,e_nom_max,control,weight,p_nom_opt
79190 load shedding,,79190,,load shedding,83320.0,False,1.0,10000.010371476326,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79191 load shedding,,79191,,load shedding,83320.0,False,1.0,10000.000986776318,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79192 load shedding,,79192,,load shedding,83320.0,False,1.0,10000.013311550943,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79193 load shedding,,79193,,load shedding,83320.0,False,1.0,10000.001982040683,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79194 load shedding,,79194,,load shedding,83320.0,False,1.0,10000.006321977933,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79195 load shedding,,79195,,load shedding,83320.0,False,1.0,10000.012766023585,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79196 load shedding,,79196,,load shedding,83320.0,False,1.0,10000.001986941075,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79197 load shedding,,79197,,load shedding,83320.0,False,1.0,10000.010726989458,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79198 load shedding,,79198,,load shedding,83320.0,False,1.0,10000.011379553753,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79199 load shedding,,79199,,load shedding,83320.0,False,1.0,10000.002312413084,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79200 load shedding,,79200,,load shedding,83320.0,False,1.0,10000.007180643164,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79201 load shedding,,79201,,load shedding,83320.0,False,1.0,10000.013176597775,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79202 load shedding,,79202,,load shedding,83320.0,False,1.0,10000.013933998756,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79203 load shedding,,79203,,load shedding,83320.0,False,1.0,10000.012370796236,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79204 load shedding,,79204,,load shedding,83320.0,False,1.0,10000.003080409824,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79205 load shedding,,79205,,load shedding,83320.0,False,1.0,10000.00401607895,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79206 load shedding,,79206,,load shedding,83320.0,False,1.0,10000.011745916563,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79207 load shedding,,79207,,load shedding,83320.0,False,1.0,10000.00278554149,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79208 load shedding,,79208,,load shedding,83320.0,False,1.0,10000.001350127812,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79209 load shedding,,79209,,load shedding,83320.0,False,1.0,10000.001525297941,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79210 load shedding,,79210,,load shedding,83320.0,False,1.0,10000.000399951476,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79211 load shedding,,79211,,load shedding,83320.0,False,1.0,10000.0117144262,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79212 load shedding,,79212,,load shedding,83320.0,False,1.0,10000.000494444528,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79213 load shedding,,79213,,load shedding,83320.0,False,1.0,10000.002543286768,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79214 load shedding,,79214,,load shedding,83320.0,False,1.0,10000.017811194528,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79215 load shedding,,79215,,load shedding,83320.0,False,1.0,10000.010649010685,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79216 load shedding,,79216,,load shedding,83320.0,False,1.0,10000.007816541722,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79217 load shedding,,79217,,load shedding,83320.0,False,1.0,10000.027803560322,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79218 load shedding,,79218,,load shedding,83320.0,False,1.0,10000.004619621248,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79219 load shedding,,79219,,load shedding,83320.0,False,1.0,10000.003494587949,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79220 load shedding,,79220,,load shedding,83320.0,False,1.0,10000.00300771715,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79221 load shedding,,79221,,load shedding,83320.0,False,1.0,10000.011129245931,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79222 load shedding,,79222,,load shedding,83320.0,False,1.0,10000.016480015764,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79223 load shedding,,79223,,load shedding,83320.0,False,1.0,10000.012172842398,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79224 load shedding,,79224,,load shedding,83320.0,False,1.0,10000.009332560745,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79225 load shedding,,79225,,load shedding,83320.0,False,1.0,10000.021187903463,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79226 load shedding,,79226,,load shedding,83320.0,False,1.0,10000.006643872955,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79227 load shedding,,79227,,load shedding,83320.0,False,1.0,10000.01868737618,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79228 load shedding,,79228,,load shedding,83320.0,False,1.0,10000.002938719086,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79229 load shedding,,79229,,load shedding,83320.0,False,1.0,10000.013520327819,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79230 load shedding,,79230,,load shedding,83320.0,False,1.0,10000.003183145436,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79231 load shedding,,79231,,load shedding,83320.0,False,1.0,10000.009490883207,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79232 load shedding,,79232,,load shedding,83320.0,False,1.0,10000.02377790419,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79233 load shedding,,79233,,load shedding,83320.0,False,1.0,10000.00364355446,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79234 load shedding,,79234,,load shedding,83320.0,False,1.0,10000.000995018963,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79235 load shedding,,79235,,load shedding,83320.0,False,1.0,10000.001064681004,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79236 load shedding,,79236,,load shedding,83320.0,False,1.0,10000.000650964355,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79237 load shedding,,79237,,load shedding,83320.0,False,1.0,10000.005656466972,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79238 load shedding,,79238,,load shedding,83320.0,False,1.0,10000.008285722233,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79239 load shedding,,79239,,load shedding,83320.0,False,1.0,10000.005369689492,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79240 load shedding,,79240,,load shedding,83320.0,False,1.0,10000.006137131819,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79241 load shedding,,79241,,load shedding,83320.0,False,1.0,10000.012517045607,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79242 load shedding,,79242,,load shedding,83320.0,False,1.0,10000.009466002017,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79243 load shedding,,79243,,load shedding,83320.0,False,1.0,10000.004016157282,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79244 load shedding,,79244,,load shedding,83320.0,False,1.0,10000.002226614153,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79245 load shedding,,79245,,load shedding,83320.0,False,1.0,10000.011304252812,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79246 load shedding,,79246,,load shedding,83320.0,False,1.0,10000.002856027862,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79247 load shedding,,79247,,load shedding,83320.0,False,1.0,10000.017700841914,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79248 load shedding,,79248,,load shedding,83320.0,False,1.0,10000.01691047717,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79249 load shedding,,79249,,load shedding,83320.0,False,1.0,10000.004835934884,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79250 load shedding,,79250,,load shedding,83320.0,False,1.0,10000.024415139125,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79251 load shedding,,79251,,load shedding,83320.0,False,1.0,10000.001310695763,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79252 load shedding,,79252,,load shedding,83320.0,False,1.0,10000.00057203229,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79253 load shedding,,79253,,load shedding,83320.0,False,1.0,10000.014622752124,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79254 load shedding,,79254,,load shedding,83320.0,False,1.0,10000.002789916378,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79255 load shedding,,79255,,load shedding,83320.0,False,1.0,10000.008664397401,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79256 load shedding,,79256,,load shedding,83320.0,False,1.0,10000.01313232854,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79257 load shedding,,79257,,load shedding,83320.0,False,1.0,10000.000441128666,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79258 load shedding,,79258,,load shedding,83320.0,False,1.0,10000.004060446343,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79259 load shedding,,79259,,load shedding,83320.0,False,1.0,10000.013429850549,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79260 load shedding,,79260,,load shedding,83320.0,False,1.0,10000.002482103246,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79261 load shedding,,79261,,load shedding,83320.0,False,1.0,10000.001329930205,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79262 load shedding,,79262,,load shedding,83320.0,False,1.0,10000.007191344783,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79263 load shedding,,79263,,load shedding,83320.0,False,1.0,10000.00970290286,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79264 load shedding,,79264,,load shedding,83320.0,False,1.0,10000.004429039638,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79265 load shedding,,79265,,load shedding,83320.0,False,1.0,10000.001852521835,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79266 load shedding,,79266,,load shedding,83320.0,False,1.0,10000.02095004126,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79267 load shedding,,79267,,load shedding,83320.0,False,1.0,10000.00362764577,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79268 load shedding,,79268,,load shedding,83320.0,False,1.0,10000.027896201915,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79269 load shedding,,79269,,load shedding,83320.0,False,1.0,10000.003578338807,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79270 load shedding,,79270,,load shedding,83320.0,False,1.0,10000.007395177687,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79271 load shedding,,79271,,load shedding,83320.0,False,1.0,10000.010874345193,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79272 load shedding,,79272,,load shedding,83320.0,False,1.0,10000.007247491134,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79273 load shedding,,79273,,load shedding,83320.0,False,1.0,10000.01647899982,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79274 load shedding,,79274,,load shedding,83320.0,False,1.0,10000.001430225717,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79275 load shedding,,79275,,load shedding,83320.0,False,1.0,10000.008966703474,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79276 load shedding,,79276,,load shedding,83320.0,False,1.0,10000.005303318281,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79277 load shedding,,79277,,load shedding,83320.0,False,1.0,10000.003844479836,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79278 load shedding,,79278,,load shedding,83320.0,False,1.0,10000.006273972656,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79279 load shedding,,79279,,load shedding,83320.0,False,1.0,10000.019221462437,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79280 load shedding,,79280,,load shedding,83320.0,False,1.0,10000.013854485407,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79281 load shedding,,79281,,load shedding,83320.0,False,1.0,10000.00758946156,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79282 load shedding,,79282,,load shedding,83320.0,False,1.0,10000.000502357629,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79283 load shedding,,79283,,load shedding,83320.0,False,1.0,10000.002623389888,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79284 load shedding,,79284,,load shedding,83320.0,False,1.0,10000.00742407907,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79285 load shedding,,79285,,load shedding,83320.0,False,1.0,10000.012059479937,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79286 load shedding,,79286,,load shedding,83320.0,False,1.0,10000.00566895275,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79287 load shedding,,79287,,load shedding,83320.0,False,1.0,10000.007536602807,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79288 load shedding,,79288,,load shedding,83320.0,False,1.0,10000.01081561135,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79289 load shedding,,79289,,load shedding,83320.0,False,1.0,10000.006001265781,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79290 load shedding,,79290,,load shedding,83320.0,False,1.0,10000.010908152259,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79291 load shedding,,79291,,load shedding,83320.0,False,1.0,10000.01292998557,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79292 load shedding,,79292,,load shedding,83320.0,False,1.0,10000.00195070823,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79293 load shedding,,79293,,load shedding,83320.0,False,1.0,10000.009396444853,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79294 load shedding,,79294,,load shedding,83320.0,False,1.0,10000.001553372209,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79295 load shedding,,79295,,load shedding,83320.0,False,1.0,10000.013733544878,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79296 load shedding,,79296,,load shedding,83320.0,False,1.0,10000.003001239895,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79297 load shedding,,79297,,load shedding,83320.0,False,1.0,10000.022037142144,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79298 load shedding,,79298,,load shedding,83320.0,False,1.0,10000.015425908783,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79299 load shedding,,79299,,load shedding,83320.0,False,1.0,10000.000347475672,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79300 load shedding,,79300,,load shedding,83320.0,False,1.0,10000.000114119313,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79301 load shedding,,79301,,load shedding,83320.0,False,1.0,10000.00648517353,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79302 load shedding,,79302,,load shedding,83320.0,False,1.0,10000.00215343713,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79303 load shedding,,79303,,load shedding,83320.0,False,1.0,10000.004103619716,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79304 load shedding,,79304,,load shedding,83320.0,False,1.0,10000.001100409907,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79305 load shedding,,79305,,load shedding,83320.0,False,1.0,10000.01184755836,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79306 load shedding,,79306,,load shedding,83320.0,False,1.0,10000.002755877973,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79307 load shedding,,79307,,load shedding,83320.0,False,1.0,10000.003571131372,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79308 load shedding,,79308,,load shedding,83320.0,False,1.0,10000.005133626926,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79309 load shedding,,79309,,load shedding,83320.0,False,1.0,10000.015800600406,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79310 load shedding,,79310,,load shedding,83320.0,False,1.0,10000.001724224718,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79311 load shedding,,79311,,load shedding,83320.0,False,1.0,10000.009059959102,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79312 load shedding,,79312,,load shedding,83320.0,False,1.0,10000.00137297686,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79313 load shedding,,79313,,load shedding,83320.0,False,1.0,10000.017526050495,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79314 load shedding,,79314,,load shedding,83320.0,False,1.0,10000.018880675707,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79315 load shedding,,79315,,load shedding,83320.0,False,1.0,10000.012000863593,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79316 load shedding,,79316,,load shedding,83320.0,False,1.0,10000.001272814834,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79317 load shedding,,79317,,load shedding,83320.0,False,1.0,10000.004941190564,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79318 load shedding,,79318,,load shedding,83320.0,False,1.0,10000.002748026742,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79319 load shedding,,79319,,load shedding,83320.0,False,1.0,10000.009330971858,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79320 load shedding,,79320,,load shedding,83320.0,False,1.0,10000.01248243993,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79321 load shedding,,79321,,load shedding,83320.0,False,1.0,10000.01657454538,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79322 load shedding,,79322,,load shedding,83320.0,False,1.0,10000.007831787292,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79323 load shedding,,79323,,load shedding,83320.0,False,1.0,10000.00731162443,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79324 load shedding,,79324,,load shedding,83320.0,False,1.0,10000.004333565003,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79325 load shedding,,79325,,load shedding,83320.0,False,1.0,10000.01462050918,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79326 load shedding,,79326,,load shedding,83320.0,False,1.0,10000.00137483836,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79327 load shedding,,79327,,load shedding,83320.0,False,1.0,10000.014224817603,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79328 load shedding,,79328,,load shedding,83320.0,False,1.0,10000.013772896733,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79329 load shedding,,79329,,load shedding,83320.0,False,1.0,10000.019830910915,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79330 load shedding,,79330,,load shedding,83320.0,False,1.0,10000.004901950788,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79331 load shedding,,79331,,load shedding,83320.0,False,1.0,10000.017888703316,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79332 load shedding,,79332,,load shedding,83320.0,False,1.0,10000.005084552438,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79333 load shedding,,79333,,load shedding,83320.0,False,1.0,10000.00925169501,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79334 load shedding,,79334,,load shedding,83320.0,False,1.0,10000.009641912677,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79335 load shedding,,79335,,load shedding,83320.0,False,1.0,10000.017462103691,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79336 load shedding,,79336,,load shedding,83320.0,False,1.0,10000.005375829769,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79337 load shedding,,79337,,load shedding,83320.0,False,1.0,10000.004582533835,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79338 load shedding,,79338,,load shedding,83320.0,False,1.0,10000.002209195205,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79339 load shedding,,79339,,load shedding,83320.0,False,1.0,10000.013740901813,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79340 load shedding,,79340,,load shedding,83320.0,False,1.0,10000.007716706254,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79341 load shedding,,79341,,load shedding,83320.0,False,1.0,10000.019236061511,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79342 load shedding,,79342,,load shedding,83320.0,False,1.0,10000.01140247343,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79343 load shedding,,79343,,load shedding,83320.0,False,1.0,10000.007821098805,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79344 load shedding,,79344,,load shedding,83320.0,False,1.0,10000.001329982795,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79345 load shedding,,79345,,load shedding,83320.0,False,1.0,10000.005969057369,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79346 load shedding,,79346,,load shedding,83320.0,False,1.0,10000.015505656342,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79347 load shedding,,79347,,load shedding,83320.0,False,1.0,10000.000983046473,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79348 load shedding,,79348,,load shedding,83320.0,False,1.0,10000.013151933215,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79349 load shedding,,79349,,load shedding,83320.0,False,1.0,10000.006954237911,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79350 load shedding,,79350,,load shedding,83320.0,False,1.0,10000.001844713075,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79351 load shedding,,79351,,load shedding,83320.0,False,1.0,10000.001619602714,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79352 load shedding,,79352,,load shedding,83320.0,False,1.0,10000.006148393353,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79353 load shedding,,79353,,load shedding,83320.0,False,1.0,10000.005243321399,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79354 load shedding,,79354,,load shedding,83320.0,False,1.0,10000.00430940945,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79355 load shedding,,79355,,load shedding,83320.0,False,1.0,10000.004819397735,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79356 load shedding,,79356,,load shedding,83320.0,False,1.0,10000.001131029898,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79357 load shedding,,79357,,load shedding,83320.0,False,1.0,10000.008226868327,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79358 load shedding,,79358,,load shedding,83320.0,False,1.0,10000.00503061897,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79359 load shedding,,79359,,load shedding,83320.0,False,1.0,10000.003920349309,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79360 load shedding,,79360,,load shedding,83320.0,False,1.0,10000.000862593823,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79361 load shedding,,79361,,load shedding,83320.0,False,1.0,10000.012923497352,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79362 load shedding,,79362,,load shedding,83320.0,False,1.0,10000.002069620577,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79363 load shedding,,79363,,load shedding,83320.0,False,1.0,10000.007157309079,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79364 load shedding,,79364,,load shedding,83320.0,False,1.0,10000.02348843094,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79365 load shedding,,79365,,load shedding,83320.0,False,1.0,10000.001069522947,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79366 load shedding,,79366,,load shedding,83320.0,False,1.0,10000.010602505154,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79367 load shedding,,79367,,load shedding,83320.0,False,1.0,10000.004624320718,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79368 load shedding,,79368,,load shedding,83320.0,False,1.0,10000.006910090433,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79369 load shedding,,79369,,load shedding,83320.0,False,1.0,10000.007345425412,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79370 load shedding,,79370,,load shedding,83320.0,False,1.0,10000.004734058755,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79371 load shedding,,79371,,load shedding,83320.0,False,1.0,10000.005505798339,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79372 load shedding,,79372,,load shedding,83320.0,False,1.0,10000.016664028295,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79373 load shedding,,79373,,load shedding,83320.0,False,1.0,10000.014056367841,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79374 load shedding,,79374,,load shedding,83320.0,False,1.0,10000.00695929557,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79375 load shedding,,79375,,load shedding,83320.0,False,1.0,10000.010446061251,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79376 load shedding,,79376,,load shedding,83320.0,False,1.0,10000.01215733057,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79377 load shedding,,79377,,load shedding,83320.0,False,1.0,10000.012773664937,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79378 load shedding,,79378,,load shedding,83320.0,False,1.0,10000.001026967277,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79379 load shedding,,79379,,load shedding,83320.0,False,1.0,10000.008171352698,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79380 load shedding,,79380,,load shedding,83320.0,False,1.0,10000.003631043706,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79381 load shedding,,79381,,load shedding,83320.0,False,1.0,10000.010679240637,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79382 load shedding,,79382,,load shedding,83320.0,False,1.0,10000.006416450657,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79383 load shedding,,79383,,load shedding,83320.0,False,1.0,10000.010752907852,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79384 load shedding,,79384,,load shedding,83320.0,False,1.0,10000.002416323307,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79385 load shedding,,79385,,load shedding,83320.0,False,1.0,10000.012662186518,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79386 load shedding,,79386,,load shedding,83320.0,False,1.0,10000.009051399196,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79387 load shedding,,79387,,load shedding,83320.0,False,1.0,10000.000947628609,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79388 load shedding,,79388,,load shedding,83320.0,False,1.0,10000.003862589454,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79389 load shedding,,79389,,load shedding,83320.0,False,1.0,10000.007692405054,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
79390 load shedding,,79390,,load shedding,83320.0,False,1.0,10000.012096980678,0,1.0,0,0,1,0,0.0,PQ,83320.0,83320.0
